# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
899.725433, 251.681658, 0.756758, 1521.500000, 0.593364
899.567487, 251.605988, 0.756654, 1521.400000, 0.593291
899.408840, 251.530328, 0.756549, 1521.300000, 0.593217
899.251001, 251.454678, 0.756446, 1521.200000, 0.593144
899.093043, 251.379038, 0.756342, 1521.100000, 0.593071
898.934995, 251.303409, 0.756239, 1521.000000, 0.592998
898.777062, 251.227791, 0.756135, 1520.900000, 0.592924
898.618145, 251.152183, 0.756030, 1520.800000, 0.592851
898.459555, 251.076585, 0.755925, 1520.700000, 0.592777
898.301918, 251.000997, 0.755822, 1520.600000, 0.592704
898.143884, 250.925420, 0.755718, 1520.500000, 0.592631
897.984896, 250.849854, 0.755613, 1520.400000, 0.592557
897.827823, 250.774298, 0.755511, 1520.300000, 0.592483
897.669283, 250.698752, 0.755406, 1520.200000, 0.592410
897.511369, 250.623217, 0.755302, 1520.100000, 0.592336
897.352662, 250.547692, 0.755197, 1520.000000, 0.592263
897.195075, 250.472177, 0.755094, 1519.900000, 0.592189
897.036936, 250.396673, 0.754990, 1519.800000, 0.592116
896.877986, 250.321179, 0.754885, 1519.700000, 0.592042
896.720696, 250.245696, 0.754782, 1519.600000, 0.591968
896.562877, 250.170223, 0.754678, 1519.500000, 0.591895
896.403834, 250.094760, 0.754573, 1519.400000, 0.591820
896.246581, 250.019308, 0.754470, 1519.300000, 0.591747
896.088065, 249.943866, 0.754365, 1519.200000, 0.591673
895.929991, 249.868435, 0.754261, 1519.100000, 0.591600
895.771822, 249.793014, 0.754157, 1519.000000, 0.591526
895.613886, 249.717603, 0.754053, 1518.900000, 0.591452
895.456194, 249.642203, 0.753950, 1518.800000, 0.591378
895.297780, 249.566814, 0.753845, 1518.700000, 0.591304
895.139861, 249.491434, 0.753741, 1518.600000, 0.591230
894.981562, 249.416065, 0.753637, 1518.500000, 0.591156
894.823638, 249.340707, 0.753533, 1518.400000, 0.591083
894.665032, 249.265359, 0.753428, 1518.300000, 0.591008
894.507977, 249.190021, 0.753325, 1518.200000, 0.590935
894.349759, 249.114694, 0.753221, 1518.100000, 0.590861
894.191551, 249.039377, 0.753116, 1518.000000, 0.590787
894.033299, 248.964071, 0.753012, 1517.900000, 0.590712
893.875609, 248.888775, 0.752908, 1517.800000, 0.590639
893.718044, 248.813489, 0.752805, 1517.700000, 0.590565
893.559344, 248.738214, 0.752700, 1517.600000, 0.590490
893.401803, 248.662949, 0.752596, 1517.500000, 0.590417
893.244183, 248.587695, 0.752493, 1517.400000, 0.590342
893.085281, 248.512451, 0.752387, 1517.300000, 0.590268
892.928269, 248.437217, 0.752285, 1517.200000, 0.590194
892.769862, 248.361994, 0.752180, 1517.100000, 0.590120
892.611792, 248.286781, 0.752076, 1517.000000, 0.590045
892.454042, 248.211579, 0.751972, 1516.900000, 0.589971
892.296256, 248.136387, 0.751868, 1516.800000, 0.589897
892.137379, 248.061205, 0.751762, 1516.700000, 0.589823
891.980462, 247.986034, 0.751660, 1516.600000, 0.589749
891.822332, 247.910874, 0.751555, 1516.500000, 0.589674
891.664144, 247.835723, 0.751451, 1516.400000, 0.589600
891.506058, 247.760584, 0.751346, 1516.300000, 0.589525
891.348045, 247.685454, 0.751242, 1516.200000, 0.589451
891.190738, 247.610335, 0.751139, 1516.100000, 0.589377
891.032207, 247.535226, 0.751034, 1516.000000, 0.589302
890.874776, 247.460128, 0.750930, 1515.900000, 0.589228
890.716641, 247.385040, 0.750826, 1515.800000, 0.589153
890.559172, 247.309963, 0.750722, 1515.700000, 0.589079
890.400753, 247.234896, 0.750617, 1515.600000, 0.589004
890.243399, 247.159840, 0.750514, 1515.500000, 0.588930
890.085335, 247.084794, 0.750409, 1515.400000, 0.588855
889.927113, 247.009758, 0.750304, 1515.300000, 0.588781
889.769334, 246.934733, 0.750200, 1515.200000, 0.588706
889.611438, 246.859718, 0.750096, 1515.100000, 0.588631
889.453815, 246.784713, 0.749992, 1515.000000, 0.588557
889.295663, 246.709719, 0.749888, 1514.900000, 0.588482
889.138257, 246.634736, 0.749784, 1514.800000, 0.588407
888.980129, 246.559762, 0.749680, 1514.700000, 0.588333
888.822105, 246.484800, 0.749575, 1514.600000, 0.588258
888.664523, 246.409847, 0.749471, 1514.500000, 0.588183
888.507086, 246.334905, 0.749368, 1514.400000, 0.588108
888.348958, 246.259974, 0.749263, 1514.300000, 0.588033
888.190470, 246.185053, 0.749158, 1514.200000, 0.587958
888.033563, 246.110142, 0.749055, 1514.100000, 0.587884
887.875592, 246.035242, 0.748950, 1514.000000, 0.587809
887.718167, 245.960352, 0.748847, 1513.900000, 0.587734
887.559940, 245.885473, 0.748742, 1513.800000, 0.587659
887.402207, 245.810604, 0.748637, 1513.700000, 0.587584
887.245180, 245.735745, 0.748534, 1513.600000, 0.587510
887.086580, 245.660897, 0.748429, 1513.500000, 0.587434
886.929336, 245.586059, 0.748325, 1513.400000, 0.587360
886.771322, 245.511232, 0.748221, 1513.300000, 0.587284
886.613962, 245.436415, 0.748117, 1513.200000, 0.587209
886.456426, 245.361609, 0.748013, 1513.100000, 0.587135
886.298268, 245.286813, 0.747908, 1513.000000, 0.587059
886.140676, 245.212027, 0.747804, 1512.900000, 0.586984
885.983176, 245.137252, 0.747700, 1512.800000, 0.586909
885.825327, 245.062487, 0.747596, 1512.700000, 0.586834
885.666809, 244.987733, 0.747490, 1512.600000, 0.586758
885.509916, 244.912989, 0.747387, 1512.500000, 0.586684
885.352437, 244.838255, 0.747283, 1512.400000, 0.586608
885.194095, 244.763532, 0.747178, 1512.300000, 0.586533
885.036287, 244.688820, 0.747073, 1512.200000, 0.586458
884.879117, 244.614118, 0.746970, 1512.100000, 0.586383
884.722256, 244.539426, 0.746867, 1512.000000, 0.586308
884.563092, 244.464744, 0.746760, 1511.900000, 0.586231
884.406480, 244.390074, 0.746658, 1511.800000, 0.586157
884.247912, 244.315413, 0.746552, 1511.700000, 0.586081
884.090753, 244.240763, 0.746448, 1511.600000, 0.586006
883.933051, 244.166123, 0.746344, 1511.500000, 0.585930
883.775665, 244.091494, 0.746240, 1511.400000, 0.585855
883.617188, 244.016875, 0.746134, 1511.300000, 0.585779
883.460016, 243.942267, 0.746031, 1511.200000, 0.585704
883.302967, 243.867669, 0.745928, 1511.100000, 0.585628
883.145630, 243.793082, 0.745824, 1511.000000, 0.585553
882.987222, 243.718505, 0.745718, 1510.900000, 0.585477
882.830403, 243.643938, 0.745615, 1510.800000, 0.585402
882.672020, 243.569382, 0.745509, 1510.700000, 0.585326
882.514823, 243.494836, 0.745406, 1510.600000, 0.585251
882.357546, 243.420301, 0.745302, 1510.500000, 0.585175
882.199332, 243.345776, 0.745196, 1510.400000, 0.585099
882.042171, 243.271261, 0.745093, 1510.300000, 0.585024
881.884523, 243.196757, 0.744988, 1510.200000, 0.584948
881.727358, 243.122264, 0.744885, 1510.100000, 0.584873
881.568892, 243.047781, 0.744779, 1510.000000, 0.584796
881.412323, 242.973308, 0.744676, 1509.900000, 0.584721
881.254653, 242.898846, 0.744572, 1509.800000, 0.584645
881.096315, 242.824394, 0.744466, 1509.700000, 0.584569
880.939373, 242.749952, 0.744362, 1509.600000, 0.584494
880.781320, 242.675521, 0.744257, 1509.500000, 0.584417
880.624541, 242.601101, 0.744154, 1509.400000, 0.584342
880.466814, 242.526691, 0.744049, 1509.300000, 0.584266
880.309149, 242.452291, 0.743945, 1509.200000, 0.584190
880.151987, 242.377902, 0.743841, 1509.100000, 0.584114
879.993755, 242.303523, 0.743735, 1509.000000, 0.584038
879.836660, 242.229154, 0.743631, 1508.900000, 0.583962
879.679655, 242.154797, 0.743528, 1508.800000, 0.583886
879.521762, 242.080449, 0.743423, 1508.700000, 0.583810
879.364101, 242.006112, 0.743318, 1508.600000, 0.583734
879.206994, 241.931785, 0.743215, 1508.500000, 0.583658
879.049499, 241.857469, 0.743110, 1508.400000, 0.583582
878.891984, 241.783163, 0.743006, 1508.300000, 0.583506
878.734343, 241.708868, 0.742901, 1508.200000, 0.583429
878.577394, 241.634583, 0.742797, 1508.100000, 0.583353
878.419179, 241.560309, 0.742691, 1508.000000, 0.583277
878.262254, 241.486045, 0.742588, 1507.900000, 0.583201
878.104815, 241.411791, 0.742484, 1507.800000, 0.583125
877.947586, 241.337548, 0.742379, 1507.700000, 0.583048
877.790289, 241.263315, 0.742275, 1507.600000, 0.582972
877.632545, 241.189093, 0.742170, 1507.500000, 0.582896
877.475334, 241.114881, 0.742066, 1507.400000, 0.582819
877.318155, 241.040680, 0.741962, 1507.300000, 0.582743
877.160537, 240.966489, 0.741857, 1507.200000, 0.582667
877.003064, 240.892309, 0.741753, 1507.100000, 0.582590
876.845380, 240.818139, 0.741648, 1507.000000, 0.582514
876.688772, 240.743979, 0.741545, 1506.900000, 0.582438
876.531155, 240.669830, 0.741440, 1506.800000, 0.582361
876.373217, 240.595691, 0.741334, 1506.700000, 0.582284
876.216727, 240.521563, 0.741231, 1506.600000, 0.582208
876.058507, 240.447445, 0.741125, 1506.500000, 0.582131
875.901959, 240.373338, 0.741022, 1506.400000, 0.582055
875.744105, 240.299241, 0.740917, 1506.300000, 0.581978
875.586400, 240.225154, 0.740812, 1506.200000, 0.581901
875.430042, 240.151078, 0.740709, 1506.100000, 0.581826
875.272722, 240.077013, 0.740605, 1506.000000, 0.581749
875.115186, 240.002958, 0.740500, 1505.900000, 0.581672
874.957022, 239.928913, 0.740394, 1505.800000, 0.581595
874.800353, 239.854879, 0.740290, 1505.700000, 0.581519
874.642783, 239.780855, 0.740185, 1505.600000, 0.581442
874.486136, 239.706841, 0.740082, 1505.500000, 0.581365
874.328093, 239.632839, 0.739976, 1505.400000, 0.581288
874.170622, 239.558846, 0.739871, 1505.300000, 0.581211
874.013622, 239.484864, 0.739768, 1505.200000, 0.581134
873.856746, 239.410892, 0.739664, 1505.100000, 0.581058
873.699653, 239.336931, 0.739559, 1505.000000, 0.580981
873.541870, 239.262981, 0.739454, 1504.900000, 0.580904
873.385010, 239.189040, 0.739350, 1504.800000, 0.580827
873.228243, 239.115111, 0.739246, 1504.700000, 0.580751
873.069937, 239.041191, 0.739140, 1504.600000, 0.580673
872.913598, 238.967282, 0.739037, 1504.500000, 0.580596
872.755127, 238.893384, 0.738931, 1504.400000, 0.580519
872.598840, 238.819496, 0.738828, 1504.300000, 0.580442
872.441775, 238.745619, 0.738723, 1504.200000, 0.580365
872.284521, 238.671752, 0.738619, 1504.100000, 0.580288
872.127431, 238.597895, 0.738515, 1504.000000, 0.580211
871.970463, 238.524049, 0.738410, 1503.900000, 0.580134
871.812767, 238.450213, 0.738305, 1503.800000, 0.580057
871.655165, 238.376388, 0.738200, 1503.700000, 0.579980
871.497654, 238.302573, 0.738095, 1503.600000, 0.579902
871.342115, 238.228769, 0.737993, 1503.500000, 0.579826
871.184231, 238.154975, 0.737887, 1503.400000, 0.579748
871.026436, 238.081191, 0.737782, 1503.300000, 0.579671
870.870524, 238.007418, 0.737679, 1503.200000, 0.579594
870.712517, 237.933656, 0.737573, 1503.100000, 0.579516
870.555250, 237.859904, 0.737468, 1503.000000, 0.579439
870.398746, 237.786162, 0.737365, 1502.900000, 0.579362
870.240955, 237.712431, 0.737259, 1502.800000, 0.579284
870.083724, 237.638710, 0.737154, 1502.700000, 0.579207
869.927518, 237.565000, 0.737051, 1502.600000, 0.579130
869.769453, 237.491300, 0.736945, 1502.500000, 0.579052
869.613452, 237.417611, 0.736842, 1502.400000, 0.578975
869.455541, 237.343932, 0.736737, 1502.300000, 0.578897
869.298614, 237.270263, 0.736632, 1502.200000, 0.578820
869.141548, 237.196605, 0.736528, 1502.100000, 0.578742
868.984726, 237.122958, 0.736424, 1502.000000, 0.578665
868.827637, 237.049321, 0.736319, 1501.900000, 0.578587
868.670570, 236.975694, 0.736214, 1501.800000, 0.578510
868.513012, 236.902078, 0.736109, 1501.700000, 0.578432
868.355950, 236.828472, 0.736004, 1501.600000, 0.578354
868.199161, 236.754877, 0.735900, 1501.500000, 0.578276
868.042172, 236.681292, 0.735796, 1501.400000, 0.578199
867.884516, 236.607718, 0.735690, 1501.300000, 0.578121
867.727863, 236.534154, 0.735586, 1501.200000, 0.578044
867.571113, 236.460601, 0.735482, 1501.100000, 0.577966
867.413963, 236.387058, 0.735377, 1501.000000, 0.577888
867.256987, 236.313526, 0.735273, 1500.900000, 0.577810
867.099994, 236.240004, 0.735168, 1500.800000, 0.577732
866.943062, 236.166492, 0.735064, 1500.700000, 0.577654
866.785614, 236.092991, 0.734958, 1500.600000, 0.577576
866.628686, 236.019500, 0.734854, 1500.500000, 0.577499
866.471832, 235.946020, 0.734749, 1500.400000, 0.577421
866.314622, 235.872550, 0.734644, 1500.300000, 0.577343
866.157821, 235.799091, 0.734540, 1500.200000, 0.577265
866.000634, 235.725642, 0.734435, 1500.100000, 0.577187
865.843809, 235.652204, 0.734331, 1500.000000, 0.577109
865.686648, 235.578776, 0.734226, 1499.900000, 0.577031
865.529568, 235.505359, 0.734121, 1499.800000, 0.576953
865.373027, 235.431952, 0.734017, 1499.700000, 0.576875
865.215944, 235.358556, 0.733912, 1499.600000, 0.576797
865.058902, 235.285170, 0.733807, 1499.500000, 0.576718
864.902711, 235.211794, 0.733704, 1499.400000, 0.576641
864.744872, 235.138429, 0.733597, 1499.300000, 0.576562
864.588837, 235.065075, 0.733494, 1499.200000, 0.576484
864.430456, 234.991731, 0.733387, 1499.100000, 0.576405
864.274584, 234.918397, 0.733284, 1499.000000, 0.576328
864.118154, 234.845074, 0.733180, 1498.900000, 0.576250
863.961168, 234.771761, 0.733076, 1498.800000, 0.576171
863.803627, 234.698459, 0.732970, 1498.700000, 0.576093
863.646305, 234.625167, 0.732865, 1498.600000, 0.576014
863.489708, 234.551886, 0.732760, 1498.500000, 0.575936
863.333041, 234.478615, 0.732656, 1498.400000, 0.575858
863.176235, 234.405355, 0.732551, 1498.300000, 0.575779
863.018635, 234.332105, 0.732445, 1498.200000, 0.575700
862.862592, 234.258865, 0.732342, 1498.100000, 0.575622
862.705648, 234.185636, 0.732237, 1498.000000, 0.575544
862.548612, 234.112418, 0.732132, 1497.900000, 0.575465
862.392259, 234.039210, 0.732028, 1497.800000, 0.575387
862.235200, 233.966012, 0.731923, 1497.700000, 0.575308
862.077793, 233.892825, 0.731818, 1497.600000, 0.575230
861.921339, 233.819649, 0.731714, 1497.500000, 0.575151
861.764127, 233.746483, 0.731608, 1497.400000, 0.575072
861.608135, 233.673327, 0.731505, 1497.300000, 0.574994
861.451017, 233.600182, 0.731400, 1497.200000, 0.574915
861.294811, 233.527047, 0.731296, 1497.100000, 0.574837
861.136659, 233.453923, 0.731189, 1497.000000, 0.574757
860.980478, 233.380809, 0.731085, 1496.900000, 0.574679
860.823770, 233.307706, 0.730980, 1496.800000, 0.574600
860.667074, 233.234613, 0.730876, 1496.700000, 0.574522
860.509751, 233.161531, 0.730770, 1496.600000, 0.574443
860.353571, 233.088459, 0.730666, 1496.500000, 0.574364
860.196302, 233.015398, 0.730561, 1496.400000, 0.574285
860.039606, 232.942347, 0.730456, 1496.300000, 0.574206
859.883620, 232.869306, 0.730353, 1496.200000, 0.574128
859.726338, 232.796276, 0.730247, 1496.100000, 0.574048
859.569402, 232.723257, 0.730142, 1496.000000, 0.573969
859.413072, 232.650248, 0.730038, 1495.900000, 0.573891
859.256340, 232.577249, 0.729933, 1495.800000, 0.573812
859.099528, 232.504261, 0.729828, 1495.700000, 0.573732
858.942370, 232.431284, 0.729723, 1495.600000, 0.573653
858.785810, 232.358317, 0.729618, 1495.500000, 0.573574
858.629486, 232.285360, 0.729514, 1495.400000, 0.573495
858.471985, 232.212414, 0.729408, 1495.300000, 0.573416
858.315823, 232.139479, 0.729304, 1495.200000, 0.573337
858.158725, 232.066553, 0.729199, 1495.100000, 0.573258
858.002781, 231.993639, 0.729095, 1495.000000, 0.573179
857.845380, 231.920735, 0.728989, 1494.900000, 0.573099
857.688888, 231.847841, 0.728884, 1494.800000, 0.573020
857.532379, 231.774958, 0.728780, 1494.700000, 0.572941
857.375645, 231.702085, 0.728675, 1494.600000, 0.572862
857.219180, 231.629223, 0.728571, 1494.500000, 0.572782
857.062110, 231.556371, 0.728465, 1494.400000, 0.572703
856.905631, 231.483530, 0.728360, 1494.300000, 0.572624
856.749504, 231.410699, 0.728256, 1494.200000, 0.572545
856.592293, 231.337878, 0.728151, 1494.100000, 0.572465
856.435301, 231.265069, 0.728045, 1494.000000, 0.572386
856.279491, 231.192269, 0.727942, 1493.900000, 0.572306
856.122314, 231.119480, 0.727836, 1493.800000, 0.572227
855.965872, 231.046702, 0.727731, 1493.700000, 0.572147
855.809260, 230.973934, 0.727627, 1493.600000, 0.572068
855.652660, 230.901177, 0.727522, 1493.500000, 0.571988
855.495684, 230.828430, 0.727416, 1493.400000, 0.571908
855.339918, 230.755693, 0.727313, 1493.300000, 0.571829
855.182815, 230.682967, 0.727207, 1493.200000, 0.571749
855.026535, 230.610252, 0.727103, 1493.100000, 0.571670
854.869898, 230.537547, 0.726998, 1493.000000, 0.571590
854.713054, 230.464852, 0.726892, 1492.900000, 0.571510
854.556629, 230.392168, 0.726788, 1492.800000, 0.571431
854.399443, 230.319495, 0.726682, 1492.700000, 0.571351
854.243733, 230.246832, 0.726578, 1492.600000, 0.571271
854.086660, 230.174179, 0.726473, 1492.500000, 0.571191
853.929986, 230.101537, 0.726367, 1492.400000, 0.571112
853.773953, 230.028906, 0.726263, 1492.300000, 0.571032
853.617474, 229.956285, 0.726159, 1492.200000, 0.570952
853.460479, 229.883674, 0.726053, 1492.100000, 0.570872
853.304704, 229.811074, 0.725949, 1492.000000, 0.570793
853.147902, 229.738484, 0.725844, 1491.900000, 0.570712
852.990985, 229.665905, 0.725738, 1491.800000, 0.570632
852.835088, 229.593337, 0.725634, 1491.700000, 0.570553
852.677825, 229.520778, 0.725528, 1491.600000, 0.570472
852.521952, 229.448231, 0.725424, 1491.500000, 0.570393
852.365614, 229.375694, 0.725320, 1491.400000, 0.570313
852.208498, 229.303167, 0.725214, 1491.300000, 0.570232
852.051804, 229.230651, 0.725109, 1491.200000, 0.570152
851.895442, 229.158145, 0.725004, 1491.100000, 0.570072
851.739689, 229.085650, 0.724900, 1491.000000, 0.569992
851.582844, 229.013165, 0.724794, 1490.900000, 0.569912
851.425969, 228.940691, 0.724689, 1490.800000, 0.569832
851.270254, 228.868227, 0.724585, 1490.700000, 0.569752
851.112816, 228.795774, 0.724479, 1490.600000, 0.569671
850.957348, 228.723332, 0.724375, 1490.500000, 0.569591
850.800295, 228.650899, 0.724269, 1490.400000, 0.569511
850.644298, 228.578478, 0.724165, 1490.300000, 0.569430
850.488048, 228.506066, 0.724060, 1490.200000, 0.569350
850.330713, 228.433666, 0.723954, 1490.100000, 0.569269
850.174834, 228.361275, 0.723850, 1490.000000, 0.569189
850.018262, 228.288896, 0.723744, 1489.900000, 0.569109
849.862449, 228.216527, 0.723640, 1489.800000, 0.569029
849.705362, 228.144168, 0.723534, 1489.700000, 0.568948
849.549526, 228.071820, 0.723430, 1489.600000, 0.568868
849.392463, 227.999482, 0.723324, 1489.500000, 0.568787
849.236421, 227.927155, 0.723220, 1489.400000, 0.568707
849.079921, 227.854838, 0.723115, 1489.300000, 0.568626
848.923863, 227.782532, 0.723010, 1489.200000, 0.568546
848.767424, 227.710236, 0.722905, 1489.100000, 0.568465
848.610827, 227.637951, 0.722800, 1489.000000, 0.568384
848.454122, 227.565676, 0.722694, 1488.900000, 0.568303
848.298671, 227.493412, 0.722590, 1488.800000, 0.568223
848.141409, 227.421158, 0.722484, 1488.700000, 0.568142
847.986342, 227.348915, 0.722381, 1488.600000, 0.568062
847.829165, 227.276682, 0.722275, 1488.500000, 0.567981
847.672549, 227.204460, 0.722169, 1488.400000, 0.567900
847.516793, 227.132248, 0.722065, 1488.300000, 0.567819
847.360557, 227.060047, 0.721960, 1488.200000, 0.567739
847.203789, 226.987856, 0.721854, 1488.100000, 0.567657
847.047778, 226.915676, 0.721750, 1488.000000, 0.567577
846.891573, 226.843506, 0.721645, 1487.900000, 0.567496
846.734723, 226.771347, 0.721539, 1487.800000, 0.567415
846.578272, 226.699199, 0.721434, 1487.700000, 0.567334
846.422280, 226.627060, 0.721329, 1487.600000, 0.567253
846.266394, 226.554933, 0.721225, 1487.500000, 0.567172
846.109594, 226.482816, 0.721119, 1487.400000, 0.567091
845.954089, 226.410709, 0.721015, 1487.300000, 0.567010
845.797292, 226.338613, 0.720909, 1487.200000, 0.566929
845.641362, 226.266527, 0.720804, 1487.100000, 0.566848
845.484701, 226.194452, 0.720699, 1487.000000, 0.566767
845.328560, 226.122387, 0.720594, 1486.900000, 0.566685
845.171923, 226.050333, 0.720488, 1486.800000, 0.566604
845.016084, 225.978290, 0.720383, 1486.700000, 0.566523
844.859441, 225.906256, 0.720278, 1486.600000, 0.566442
844.703664, 225.834234, 0.720173, 1486.500000, 0.566361
844.547585, 225.762222, 0.720068, 1486.400000, 0.566280
844.391257, 225.690220, 0.719963, 1486.300000, 0.566198
844.235272, 225.618229, 0.719858, 1486.200000, 0.566117
844.078592, 225.546248, 0.719753, 1486.100000, 0.566035
843.922112, 225.474278, 0.719647, 1486.000000, 0.565954
843.767177, 225.402319, 0.719544, 1485.900000, 0.565873
843.610308, 225.330370, 0.719438, 1485.800000, 0.565791
843.454072, 225.258431, 0.719332, 1485.700000, 0.565710
843.297790, 225.186503, 0.719227, 1485.600000, 0.565628
843.141614, 225.114586, 0.719122, 1485.500000, 0.565547
842.985895, 225.042679, 0.719018, 1485.400000, 0.565466
842.829157, 224.970782, 0.718912, 1485.300000, 0.565384
842.673492, 224.898896, 0.718807, 1485.200000, 0.565303
842.517928, 224.827021, 0.718703, 1485.100000, 0.565221
842.360855, 224.755156, 0.718597, 1485.000000, 0.565139
842.204886, 224.683302, 0.718492, 1484.900000, 0.565058
842.048541, 224.611458, 0.718386, 1484.800000, 0.564976
841.892612, 224.539624, 0.718281, 1484.700000, 0.564894
841.736524, 224.467802, 0.718176, 1484.600000, 0.564813
841.580122, 224.395989, 0.718071, 1484.500000, 0.564731
841.424320, 224.324187, 0.717966, 1484.400000, 0.564649
841.267901, 224.252396, 0.717860, 1484.300000, 0.564567
841.111761, 224.180615, 0.717755, 1484.200000, 0.564485
840.955947, 224.108845, 0.717650, 1484.100000, 0.564404
840.800210, 224.037085, 0.717546, 1484.000000, 0.564322
840.644172, 223.965336, 0.717440, 1483.900000, 0.564240
840.487407, 223.893597, 0.717334, 1483.800000, 0.564158
840.332198, 223.821869, 0.717230, 1483.700000, 0.564077
840.175592, 223.750151, 0.717125, 1483.600000, 0.563994
840.019258, 223.678444, 0.717019, 1483.500000, 0.563912
839.863837, 223.606748, 0.716914, 1483.400000, 0.563831
839.707309, 223.535061, 0.716809, 1483.300000, 0.563748
839.551838, 223.463386, 0.716704, 1483.200000, 0.563666
839.395384, 223.391721, 0.716599, 1483.100000, 0.563584
839.240053, 223.320066, 0.716494, 1483.000000, 0.563503
839.083298, 223.248422, 0.716388, 1482.900000, 0.563420
838.927945, 223.176789, 0.716284, 1482.800000, 0.563338
838.770828, 223.105166, 0.716177, 1482.700000, 0.563255
838.615547, 223.033553, 0.716073, 1482.600000, 0.563174
838.458794, 222.961951, 0.715966, 1482.500000, 0.563091
838.303141, 222.890360, 0.715862, 1482.400000, 0.563009
838.147573, 222.818779, 0.715757, 1482.300000, 0.562927
837.990946, 222.747208, 0.715651, 1482.200000, 0.562844
837.835336, 222.675649, 0.715546, 1482.100000, 0.562762
837.679468, 222.604099, 0.715441, 1482.000000, 0.562680
837.523079, 222.532560, 0.715335, 1481.900000, 0.562597
837.367548, 222.461032, 0.715231, 1481.800000, 0.562515
837.211538, 222.389514, 0.715126, 1481.700000, 0.562432
837.054688, 222.318007, 0.715019, 1481.600000, 0.562350
836.899415, 222.246510, 0.714914, 1481.500000, 0.562268
836.743063, 222.175024, 0.714809, 1481.400000, 0.562185
836.587344, 222.103549, 0.714704, 1481.300000, 0.562102
836.431161, 222.032083, 0.714598, 1481.200000, 0.562020
836.276478, 221.960629, 0.714495, 1481.100000, 0.561938
836.119672, 221.889185, 0.714388, 1481.000000, 0.561855
835.963615, 221.817751, 0.714283, 1480.900000, 0.561772
835.807640, 221.746328, 0.714177, 1480.800000, 0.561689
835.651458, 221.674916, 0.714071, 1480.700000, 0.561607
835.496421, 221.603514, 0.713968, 1480.600000, 0.561524
835.339856, 221.532122, 0.713861, 1480.500000, 0.561441
835.183947, 221.460741, 0.713756, 1480.400000, 0.561358
835.028588, 221.389371, 0.713652, 1480.300000, 0.561276
834.872412, 221.318011, 0.713546, 1480.200000, 0.561193
834.716492, 221.246662, 0.713440, 1480.100000, 0.561110
834.561019, 221.175323, 0.713336, 1480.000000, 0.561028
834.404847, 221.103995, 0.713230, 1479.900000, 0.560944
834.248360, 221.032677, 0.713123, 1479.800000, 0.560861
834.092878, 220.961370, 0.713019, 1479.700000, 0.560779
833.937574, 220.890073, 0.712914, 1479.600000, 0.560696
833.781748, 220.818787, 0.712809, 1479.500000, 0.560613
833.625639, 220.747512, 0.712703, 1479.400000, 0.560530
833.469610, 220.676247, 0.712598, 1479.300000, 0.560447
833.313525, 220.604992, 0.712492, 1479.200000, 0.560363
833.157521, 220.533748, 0.712386, 1479.100000, 0.560280
833.002499, 220.462515, 0.712282, 1479.000000, 0.560198
832.845678, 220.391292, 0.712175, 1478.900000, 0.560114
832.691081, 220.320079, 0.712072, 1478.800000, 0.560031
832.534783, 220.248878, 0.711966, 1478.700000, 0.559948
832.378744, 220.177686, 0.711860, 1478.600000, 0.559865
832.223369, 220.106506, 0.711755, 1478.500000, 0.559782
832.067959, 220.035335, 0.711650, 1478.400000, 0.559698
831.910969, 219.964176, 0.711543, 1478.300000, 0.559615
831.755764, 219.893027, 0.711439, 1478.200000, 0.559532
831.599493, 219.821888, 0.711333, 1478.100000, 0.559448
831.443992, 219.750760, 0.711227, 1478.000000, 0.559365
831.288823, 219.679642, 0.711123, 1477.900000, 0.559282
831.132674, 219.608535, 0.711017, 1477.800000, 0.559198
830.977341, 219.537439, 0.710912, 1477.700000, 0.559115
830.821395, 219.466353, 0.710807, 1477.600000, 0.559031
830.665351, 219.395278, 0.710701, 1477.500000, 0.558948
830.509989, 219.324213, 0.710596, 1477.400000, 0.558864
830.353871, 219.253159, 0.710490, 1477.300000, 0.558780
830.198667, 219.182115, 0.710385, 1477.200000, 0.558697
830.042216, 219.111082, 0.710279, 1477.100000, 0.558613
829.887243, 219.040059, 0.710175, 1477.000000, 0.558530
829.730697, 218.969047, 0.710068, 1476.900000, 0.558446
829.575114, 218.898045, 0.709963, 1476.800000, 0.558362
829.419902, 218.827054, 0.709858, 1476.700000, 0.558279
829.264204, 218.756074, 0.709752, 1476.600000, 0.558195
829.108519, 218.685104, 0.709647, 1476.500000, 0.558111
828.953067, 218.614144, 0.709542, 1476.400000, 0.558028
828.797048, 218.543196, 0.709436, 1476.300000, 0.557944
828.641303, 218.472257, 0.709330, 1476.200000, 0.557860
828.485391, 218.401329, 0.709224, 1476.100000, 0.557776
828.329813, 218.330412, 0.709119, 1476.000000, 0.557692
828.174755, 218.259506, 0.709015, 1475.900000, 0.557608
828.018610, 218.188609, 0.708908, 1475.800000, 0.557524
827.862908, 218.117724, 0.708803, 1475.700000, 0.557440
827.707206, 218.046849, 0.708697, 1475.600000, 0.557356
827.551874, 217.975984, 0.708592, 1475.500000, 0.557272
827.396298, 217.905130, 0.708487, 1475.400000, 0.557188
827.240095, 217.834287, 0.708381, 1475.300000, 0.557104
827.085634, 217.763454, 0.708277, 1475.200000, 0.557021
