# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
939.839378, 220.084078, 0.811192, 1429.900000, 0.560651
939.643742, 220.002966, 0.811055, 1429.800000, 0.560560
939.448713, 219.921867, 0.810919, 1429.700000, 0.560470
939.253307, 219.840782, 0.810782, 1429.600000, 0.560379
939.058604, 219.759711, 0.810646, 1429.500000, 0.560288
938.862703, 219.678653, 0.810509, 1429.400000, 0.560196
938.667965, 219.597609, 0.810373, 1429.300000, 0.560106
938.472028, 219.516579, 0.810235, 1429.200000, 0.560014
938.277357, 219.435562, 0.810100, 1429.100000, 0.559924
938.081537, 219.354559, 0.809962, 1429.000000, 0.559832
937.886259, 219.273569, 0.809825, 1428.900000, 0.559741
937.691010, 219.192594, 0.809689, 1428.800000, 0.559650
937.495773, 219.111632, 0.809552, 1428.700000, 0.559559
937.300641, 219.030683, 0.809416, 1428.600000, 0.559468
937.104986, 218.949749, 0.809279, 1428.500000, 0.559376
936.909602, 218.868827, 0.809142, 1428.400000, 0.559285
936.714991, 218.787920, 0.809006, 1428.300000, 0.559194
936.519312, 218.707026, 0.808868, 1428.200000, 0.559102
936.324065, 218.626146, 0.808732, 1428.100000, 0.559011
936.129042, 218.545280, 0.808595, 1428.000000, 0.558919
935.934150, 218.464427, 0.808459, 1427.900000, 0.558828
935.738128, 218.383588, 0.808321, 1427.800000, 0.558736
935.543087, 218.302763, 0.808185, 1427.700000, 0.558645
935.348209, 218.221951, 0.808049, 1427.600000, 0.558553
935.152645, 218.141153, 0.807911, 1427.500000, 0.558461
934.957818, 218.060369, 0.807775, 1427.400000, 0.558370
934.761886, 217.979598, 0.807637, 1427.300000, 0.558278
934.567470, 217.898841, 0.807502, 1427.200000, 0.558187
934.371787, 217.818098, 0.807364, 1427.100000, 0.558095
934.176861, 217.737368, 0.807228, 1427.000000, 0.558003
933.981734, 217.656652, 0.807091, 1426.900000, 0.557911
933.786376, 217.575950, 0.806954, 1426.800000, 0.557819
933.591288, 217.495261, 0.806817, 1426.700000, 0.557728
933.395600, 217.414587, 0.806680, 1426.600000, 0.557635
933.200638, 217.333925, 0.806543, 1426.500000, 0.557544
933.005342, 217.253278, 0.806406, 1426.400000, 0.557452
932.810412, 217.172644, 0.806270, 1426.300000, 0.557360
932.614904, 217.092024, 0.806133, 1426.200000, 0.557268
932.420384, 217.011417, 0.805997, 1426.100000, 0.557176
932.224597, 216.930825, 0.805859, 1426.000000, 0.557083
932.030138, 216.850245, 0.805723, 1425.900000, 0.556992
931.834552, 216.769680, 0.805586, 1425.800000, 0.556899
931.639843, 216.689128, 0.805449, 1425.700000, 0.556807
931.444402, 216.608590, 0.805312, 1425.600000, 0.556715
931.249906, 216.528066, 0.805176, 1425.500000, 0.556623
931.054791, 216.447555, 0.805039, 1425.400000, 0.556531
930.859118, 216.367058, 0.804902, 1425.300000, 0.556438
930.664030, 216.286575, 0.804765, 1425.200000, 0.556346
930.469141, 216.206105, 0.804628, 1425.100000, 0.556254
930.273270, 216.125649, 0.804490, 1425.000000, 0.556161
930.078691, 216.045207, 0.804354, 1424.900000, 0.556068
929.883473, 215.964779, 0.804217, 1424.800000, 0.555976
929.688207, 215.884364, 0.804080, 1424.700000, 0.555884
929.493491, 215.803963, 0.803943, 1424.600000, 0.555791
929.298231, 215.723575, 0.803806, 1424.500000, 0.555699
929.103005, 215.643201, 0.803669, 1424.400000, 0.555606
928.907508, 215.562841, 0.803531, 1424.300000, 0.555513
928.712303, 215.482495, 0.803394, 1424.200000, 0.555420
928.517784, 215.402162, 0.803258, 1424.100000, 0.555328
928.322808, 215.321843, 0.803121, 1424.000000, 0.555235
928.127914, 215.241538, 0.802984, 1423.900000, 0.555143
927.933004, 215.161247, 0.802848, 1423.800000, 0.555050
927.737238, 215.080969, 0.802710, 1423.700000, 0.554957
927.542522, 215.000704, 0.802573, 1423.600000, 0.554864
927.348106, 214.920454, 0.802437, 1423.500000, 0.554771
927.152011, 214.840217, 0.802298, 1423.400000, 0.554678
926.957080, 214.759994, 0.802162, 1423.300000, 0.554585
926.762062, 214.679785, 0.802025, 1423.200000, 0.554492
926.566935, 214.599589, 0.801888, 1423.100000, 0.554399
926.371678, 214.519407, 0.801750, 1423.000000, 0.554306
926.177447, 214.439239, 0.801614, 1422.900000, 0.554213
925.981579, 214.359085, 0.801476, 1422.800000, 0.554120
925.787372, 214.278944, 0.801340, 1422.700000, 0.554027
925.591537, 214.198817, 0.801202, 1422.600000, 0.553934
925.397177, 214.118703, 0.801066, 1422.500000, 0.553841
925.202385, 214.038603, 0.800929, 1422.400000, 0.553747
925.006584, 213.958517, 0.800791, 1422.300000, 0.553654
924.812499, 213.878445, 0.800655, 1422.200000, 0.553561
924.617378, 213.798387, 0.800518, 1422.100000, 0.553468
924.421819, 213.718342, 0.800380, 1422.000000, 0.553374
924.226850, 213.638311, 0.800243, 1421.900000, 0.553280
924.031963, 213.558293, 0.800105, 1421.800000, 0.553187
923.837486, 213.478290, 0.799969, 1421.700000, 0.553094
923.641987, 213.398300, 0.799831, 1421.600000, 0.553000
923.447279, 213.318323, 0.799695, 1421.500000, 0.552907
923.252453, 213.238361, 0.799558, 1421.400000, 0.552813
923.057675, 213.158412, 0.799421, 1421.300000, 0.552720
922.862637, 213.078477, 0.799283, 1421.200000, 0.552626
922.666961, 212.998555, 0.799145, 1421.100000, 0.552532
922.472377, 212.918648, 0.799008, 1421.000000, 0.552439
922.277679, 212.838754, 0.798872, 1420.900000, 0.552345
922.082606, 212.758873, 0.798734, 1420.800000, 0.552251
921.887268, 212.679007, 0.798596, 1420.700000, 0.552157
921.692798, 212.599154, 0.798460, 1420.600000, 0.552064
921.497855, 212.519315, 0.798323, 1420.500000, 0.551970
921.302495, 212.439490, 0.798185, 1420.400000, 0.551876
921.107418, 212.359678, 0.798047, 1420.300000, 0.551782
920.913112, 212.279880, 0.797911, 1420.200000, 0.551688
920.717887, 212.200096, 0.797773, 1420.100000, 0.551594
920.522762, 212.120325, 0.797636, 1420.000000, 0.551500
920.328224, 212.040569, 0.797499, 1419.900000, 0.551406
920.132762, 211.960826, 0.797361, 1419.800000, 0.551312
919.937767, 211.881096, 0.797223, 1419.700000, 0.551217
919.743295, 211.801381, 0.797087, 1419.600000, 0.551124
919.547965, 211.721679, 0.796949, 1419.500000, 0.551029
919.353425, 211.641991, 0.796812, 1419.400000, 0.550935
919.159085, 211.562316, 0.796676, 1419.300000, 0.550841
918.963718, 211.482656, 0.796538, 1419.200000, 0.550746
918.769128, 211.403009, 0.796401, 1419.100000, 0.550652
918.574014, 211.323376, 0.796263, 1419.000000, 0.550558
918.379270, 211.243756, 0.796126, 1418.900000, 0.550464
918.184271, 211.164151, 0.795988, 1418.800000, 0.550369
917.989199, 211.084559, 0.795851, 1418.700000, 0.550275
917.794689, 211.004980, 0.795714, 1418.600000, 0.550180
917.599287, 210.925416, 0.795576, 1418.500000, 0.550085
917.405353, 210.845865, 0.795440, 1418.400000, 0.549991
917.210064, 210.766328, 0.795302, 1418.300000, 0.549896
917.015159, 210.686805, 0.795164, 1418.200000, 0.549802
916.820084, 210.607295, 0.795026, 1418.100000, 0.549707
916.625158, 210.527799, 0.794889, 1418.000000, 0.549612
916.430658, 210.448317, 0.794752, 1417.900000, 0.549518
916.235828, 210.368849, 0.794615, 1417.800000, 0.549423
916.041300, 210.289394, 0.794478, 1417.700000, 0.549328
915.846212, 210.209954, 0.794340, 1417.600000, 0.549234
915.651902, 210.130527, 0.794203, 1417.500000, 0.549139
915.456301, 210.051113, 0.794065, 1417.400000, 0.549044
915.262030, 209.971714, 0.793928, 1417.300000, 0.548949
915.067135, 209.892328, 0.793790, 1417.200000, 0.548854
914.871386, 209.812956, 0.793651, 1417.100000, 0.548759
914.677143, 209.733597, 0.793515, 1417.000000, 0.548664
914.482028, 209.654253, 0.793377, 1416.900000, 0.548569
914.288292, 209.574922, 0.793241, 1416.800000, 0.548474
914.093281, 209.495605, 0.793103, 1416.700000, 0.548379
913.898105, 209.416301, 0.792965, 1416.600000, 0.548284
913.703595, 209.337012, 0.792828, 1416.500000, 0.548188
913.508269, 209.257736, 0.792690, 1416.400000, 0.548093
913.313695, 209.178474, 0.792553, 1416.300000, 0.547998
913.119857, 209.099225, 0.792416, 1416.200000, 0.547903
912.923398, 209.019991, 0.792276, 1416.100000, 0.547807
912.729313, 208.940770, 0.792140, 1416.000000, 0.547712
912.534556, 208.861563, 0.792002, 1415.900000, 0.547617
912.339784, 208.782369, 0.791865, 1415.800000, 0.547521
912.145698, 208.703190, 0.791728, 1415.700000, 0.547426
911.950222, 208.624024, 0.791589, 1415.600000, 0.547330
911.755574, 208.544872, 0.791452, 1415.500000, 0.547235
911.560915, 208.465733, 0.791315, 1415.400000, 0.547139
911.366432, 208.386609, 0.791177, 1415.300000, 0.547043
911.171099, 208.307498, 0.791039, 1415.200000, 0.546948
910.977015, 208.228401, 0.790902, 1415.100000, 0.546853
910.781855, 208.149318, 0.790764, 1415.000000, 0.546756
910.587210, 208.070248, 0.790626, 1414.900000, 0.546661
910.392630, 207.991192, 0.790489, 1414.800000, 0.546565
910.198336, 207.912150, 0.790352, 1414.700000, 0.546469
910.003230, 207.833122, 0.790214, 1414.600000, 0.546373
909.808142, 207.754108, 0.790076, 1414.500000, 0.546278
909.614165, 207.675107, 0.789939, 1414.400000, 0.546182
909.419104, 207.596120, 0.789801, 1414.300000, 0.546086
909.224695, 207.517147, 0.789663, 1414.200000, 0.545990
909.030128, 207.438187, 0.789526, 1414.100000, 0.545894
908.835063, 207.359242, 0.789388, 1414.000000, 0.545798
908.640611, 207.280310, 0.789251, 1413.900000, 0.545702
908.445908, 207.201392, 0.789113, 1413.800000, 0.545606
908.251155, 207.122487, 0.788975, 1413.700000, 0.545510
908.056110, 207.043597, 0.788837, 1413.600000, 0.545413
907.861732, 206.964720, 0.788700, 1413.500000, 0.545317
907.667290, 206.885857, 0.788562, 1413.400000, 0.545221
907.472339, 206.807008, 0.788424, 1413.300000, 0.545125
907.277355, 206.728172, 0.788286, 1413.200000, 0.545028
907.082978, 206.649350, 0.788148, 1413.100000, 0.544932
906.888150, 206.570542, 0.788010, 1413.000000, 0.544836
906.694041, 206.491748, 0.787873, 1412.900000, 0.544739
906.498606, 206.412968, 0.787734, 1412.800000, 0.544643
906.304278, 206.334201, 0.787597, 1412.700000, 0.544546
906.109709, 206.255449, 0.787459, 1412.600000, 0.544450
905.915136, 206.176709, 0.787322, 1412.500000, 0.544354
905.720313, 206.097984, 0.787183, 1412.400000, 0.544257
905.525418, 206.019273, 0.787045, 1412.300000, 0.544160
905.331725, 205.940575, 0.786909, 1412.200000, 0.544064
905.136309, 205.861891, 0.786770, 1412.100000, 0.543967
904.942381, 205.783221, 0.786633, 1412.000000, 0.543870
904.747159, 205.704565, 0.786494, 1411.900000, 0.543774
904.553121, 205.625922, 0.786358, 1411.800000, 0.543677
904.358402, 205.547293, 0.786219, 1411.700000, 0.543580
904.163608, 205.468678, 0.786081, 1411.600000, 0.543483
903.968678, 205.390077, 0.785943, 1411.500000, 0.543386
903.774472, 205.311490, 0.785806, 1411.400000, 0.543289
903.579397, 205.232916, 0.785667, 1411.300000, 0.543192
903.384575, 205.154356, 0.785529, 1411.200000, 0.543095
903.190629, 205.075810, 0.785392, 1411.100000, 0.542998
902.995962, 204.997278, 0.785254, 1411.000000, 0.542901
902.801274, 204.918759, 0.785116, 1410.900000, 0.542804
902.607194, 204.840254, 0.784979, 1410.800000, 0.542707
902.412029, 204.761764, 0.784840, 1410.700000, 0.542610
902.217693, 204.683286, 0.784702, 1410.600000, 0.542513
902.023116, 204.604823, 0.784564, 1410.500000, 0.542415
901.828084, 204.526374, 0.784426, 1410.400000, 0.542318
901.634526, 204.447938, 0.784289, 1410.300000, 0.542221
901.440178, 204.369516, 0.784152, 1410.200000, 0.542124
901.244817, 204.291108, 0.784012, 1410.100000, 0.542026
901.050405, 204.212713, 0.783874, 1410.000000, 0.541929
900.855367, 204.134333, 0.783736, 1409.900000, 0.541831
900.661149, 204.055966, 0.783598, 1409.800000, 0.541734
900.466719, 203.977613, 0.783460, 1409.700000, 0.541637
900.272368, 203.899274, 0.783323, 1409.600000, 0.541539
900.077836, 203.820949, 0.783185, 1409.500000, 0.541441
899.884007, 203.742637, 0.783048, 1409.400000, 0.541344
899.688139, 203.664339, 0.782908, 1409.300000, 0.541246
899.494424, 203.586055, 0.782771, 1409.200000, 0.541149
899.299509, 203.507785, 0.782632, 1409.100000, 0.541051
899.105457, 203.429529, 0.782495, 1409.000000, 0.540953
898.910607, 203.351286, 0.782356, 1408.900000, 0.540855
898.716187, 203.273058, 0.782218, 1408.800000, 0.540757
898.521278, 203.194843, 0.782080, 1408.700000, 0.540659
898.326924, 203.116642, 0.781942, 1408.600000, 0.540562
898.132765, 203.038454, 0.781804, 1408.500000, 0.540464
897.937619, 202.960281, 0.781665, 1408.400000, 0.540366
897.743854, 202.882121, 0.781528, 1408.300000, 0.540268
897.549211, 202.803975, 0.781390, 1408.200000, 0.540170
897.354286, 202.725843, 0.781251, 1408.100000, 0.540071
897.160385, 202.647725, 0.781114, 1408.000000, 0.539974
896.965417, 202.569620, 0.780975, 1407.900000, 0.539875
896.771382, 202.491530, 0.780838, 1407.800000, 0.539777
896.577154, 202.413453, 0.780700, 1407.700000, 0.539679
896.382353, 202.335390, 0.780561, 1407.600000, 0.539581
896.188444, 202.257341, 0.780424, 1407.500000, 0.539483
895.993188, 202.179305, 0.780284, 1407.400000, 0.539384
895.799607, 202.101284, 0.780147, 1407.300000, 0.539286
895.604928, 202.023276, 0.780009, 1407.200000, 0.539188
895.410012, 201.945282, 0.779870, 1407.100000, 0.539089
895.215271, 201.867302, 0.779731, 1407.000000, 0.538990
895.021118, 201.789336, 0.779593, 1406.900000, 0.538892
894.826438, 201.711383, 0.779455, 1406.800000, 0.538794
894.633021, 201.633445, 0.779318, 1406.700000, 0.538695
894.437818, 201.555520, 0.779179, 1406.600000, 0.538596
894.243094, 201.477609, 0.779040, 1406.500000, 0.538498
894.049381, 201.399712, 0.778903, 1406.400000, 0.538400
893.854973, 201.321828, 0.778765, 1406.300000, 0.538301
893.659645, 201.243959, 0.778625, 1406.200000, 0.538202
893.465714, 201.166103, 0.778488, 1406.100000, 0.538103
893.271329, 201.088261, 0.778349, 1406.000000, 0.538004
893.076430, 201.010433, 0.778210, 1405.900000, 0.537905
892.882355, 200.932619, 0.778073, 1405.800000, 0.537807
892.688486, 200.854818, 0.777935, 1405.700000, 0.537708
892.493474, 200.777032, 0.777796, 1405.600000, 0.537608
892.299904, 200.699259, 0.777659, 1405.500000, 0.537510
892.104892, 200.621500, 0.777520, 1405.400000, 0.537411
891.910845, 200.543755, 0.777382, 1405.300000, 0.537312
891.716595, 200.466024, 0.777244, 1405.200000, 0.537213
891.521988, 200.388307, 0.777105, 1405.100000, 0.537113
891.327527, 200.310603, 0.776967, 1405.000000, 0.537014
891.133628, 200.232913, 0.776829, 1404.900000, 0.536915
890.938612, 200.155237, 0.776690, 1404.800000, 0.536816
890.744105, 200.077575, 0.776551, 1404.700000, 0.536716
890.550164, 199.999927, 0.776413, 1404.600000, 0.536617
890.355470, 199.922293, 0.776274, 1404.500000, 0.536518
890.161644, 199.844672, 0.776137, 1404.400000, 0.536419
889.967300, 199.767065, 0.775999, 1404.300000, 0.536319
889.772134, 199.689472, 0.775859, 1404.200000, 0.536219
889.577993, 199.611893, 0.775721, 1404.100000, 0.536120
889.383595, 199.534328, 0.775582, 1404.000000, 0.536021
889.189848, 199.456777, 0.775445, 1403.900000, 0.535921
888.995120, 199.379239, 0.775306, 1403.800000, 0.535821
888.801031, 199.301716, 0.775168, 1403.700000, 0.535722
888.607068, 199.224206, 0.775030, 1403.600000, 0.535622
888.412126, 199.146710, 0.774890, 1403.500000, 0.535523
888.218015, 199.069228, 0.774752, 1403.400000, 0.535423
888.023723, 198.991759, 0.774614, 1403.300000, 0.535323
887.829483, 198.914305, 0.774476, 1403.200000, 0.535223
887.635404, 198.836864, 0.774337, 1403.100000, 0.535123
887.440876, 198.759438, 0.774199, 1403.000000, 0.535023
887.246857, 198.682025, 0.774060, 1402.900000, 0.534924
887.051864, 198.604626, 0.773921, 1402.800000, 0.534824
886.857834, 198.527241, 0.773783, 1402.700000, 0.534724
886.663325, 198.449869, 0.773644, 1402.600000, 0.534623
886.469649, 198.372512, 0.773506, 1402.500000, 0.534524
886.274310, 198.295168, 0.773366, 1402.400000, 0.534423
886.080655, 198.217838, 0.773229, 1402.300000, 0.534323
885.886206, 198.140522, 0.773090, 1402.200000, 0.534223
885.692123, 198.063220, 0.772952, 1402.100000, 0.534123
885.497973, 197.985932, 0.772813, 1402.000000, 0.534023
885.303204, 197.908658, 0.772674, 1401.900000, 0.533922
885.109362, 197.831397, 0.772536, 1401.800000, 0.533822
884.914620, 197.754151, 0.772397, 1401.700000, 0.533722
884.720715, 197.676918, 0.772259, 1401.600000, 0.533621
884.526726, 197.599699, 0.772120, 1401.500000, 0.533521
884.331520, 197.522494, 0.771980, 1401.400000, 0.533420
884.138204, 197.445303, 0.771843, 1401.300000, 0.533320
883.943541, 197.368125, 0.771704, 1401.200000, 0.533219
883.749644, 197.290962, 0.771566, 1401.100000, 0.533119
883.554652, 197.213812, 0.771426, 1401.000000, 0.533018
883.361412, 197.136676, 0.771289, 1400.900000, 0.532918
883.166647, 197.059555, 0.771149, 1400.800000, 0.532817
882.972914, 196.982447, 0.771012, 1400.700000, 0.532716
882.777793, 196.905352, 0.770871, 1400.600000, 0.532615
882.584087, 196.828272, 0.770734, 1400.500000, 0.532515
882.390398, 196.751206, 0.770596, 1400.400000, 0.532414
882.195783, 196.674153, 0.770456, 1400.300000, 0.532313
882.001311, 196.597114, 0.770317, 1400.200000, 0.532212
881.807114, 196.520090, 0.770179, 1400.100000, 0.532111
881.612579, 196.443079, 0.770040, 1400.000000, 0.532010
881.419510, 196.366082, 0.769903, 1399.900000, 0.531909
881.224460, 196.289099, 0.769763, 1399.800000, 0.531808
881.030053, 196.212129, 0.769623, 1399.700000, 0.531707
880.835854, 196.135174, 0.769485, 1399.600000, 0.531606
880.642026, 196.058232, 0.769347, 1399.500000, 0.531505
880.447764, 195.981305, 0.769208, 1399.400000, 0.531403
880.253514, 195.904391, 0.769069, 1399.300000, 0.531302
880.059312, 195.827491, 0.768930, 1399.200000, 0.531201
879.864997, 195.750605, 0.768791, 1399.100000, 0.531100
879.670524, 195.673733, 0.768652, 1399.000000, 0.530998
879.476737, 195.596874, 0.768514, 1398.900000, 0.530897
879.282373, 195.520030, 0.768374, 1398.800000, 0.530796
879.088347, 195.443199, 0.768236, 1398.700000, 0.530694
878.894295, 195.366383, 0.768097, 1398.600000, 0.530593
878.699468, 195.289580, 0.767957, 1398.500000, 0.530491
878.505577, 195.212791, 0.767819, 1398.400000, 0.530389
878.312212, 195.136016, 0.767681, 1398.300000, 0.530288
878.117350, 195.059255, 0.767542, 1398.200000, 0.530186
877.923310, 194.982508, 0.767403, 1398.100000, 0.530084
877.729196, 194.905774, 0.767264, 1398.000000, 0.529983
877.535080, 194.829055, 0.767125, 1397.900000, 0.529881
877.341366, 194.752349, 0.766987, 1397.800000, 0.529779
877.146389, 194.675658, 0.766847, 1397.700000, 0.529677
876.952700, 194.598980, 0.766708, 1397.600000, 0.529576
876.758222, 194.522316, 0.766569, 1397.500000, 0.529474
876.564245, 194.445666, 0.766430, 1397.400000, 0.529372
876.370146, 194.369030, 0.766291, 1397.300000, 0.529270
876.176174, 194.292408, 0.766153, 1397.200000, 0.529168
875.981469, 194.215800, 0.766013, 1397.100000, 0.529065
875.788267, 194.139205, 0.765875, 1397.000000, 0.528964
875.593785, 194.062625, 0.765736, 1396.900000, 0.528862
875.399684, 193.986058, 0.765597, 1396.800000, 0.528759
875.205258, 193.909505, 0.765457, 1396.700000, 0.528657
875.011177, 193.832966, 0.765319, 1396.600000, 0.528555
874.816788, 193.756442, 0.765179, 1396.500000, 0.528452
874.623014, 193.679931, 0.765041, 1396.400000, 0.528350
874.428927, 193.603433, 0.764902, 1396.300000, 0.528248
874.234862, 193.526950, 0.764763, 1396.200000, 0.528146
874.040579, 193.450481, 0.764623, 1396.100000, 0.528043
873.846454, 193.374025, 0.764484, 1396.000000, 0.527940
873.652511, 193.297584, 0.764345, 1395.900000, 0.527838
873.458238, 193.221156, 0.764206, 1395.800000, 0.527736
873.264245, 193.144743, 0.764067, 1395.700000, 0.527633
873.070530, 193.068343, 0.763929, 1395.600000, 0.527530
872.876203, 192.991957, 0.763789, 1395.500000, 0.527428
872.681976, 192.915585, 0.763650, 1395.400000, 0.527325
872.488320, 192.839227, 0.763512, 1395.300000, 0.527223
872.293767, 192.762883, 0.763372, 1395.200000, 0.527119
872.100051, 192.686552, 0.763233, 1395.100000, 0.527017
871.905998, 192.610236, 0.763094, 1395.000000, 0.526914
871.711768, 192.533934, 0.762955, 1394.900000, 0.526811
871.517552, 192.457645, 0.762816, 1394.800000, 0.526708
871.323653, 192.381371, 0.762677, 1394.700000, 0.526605
871.129731, 192.305110, 0.762538, 1394.600000, 0.526502
870.935908, 192.228863, 0.762399, 1394.500000, 0.526399
870.740973, 192.152630, 0.762258, 1394.400000, 0.526296
870.547589, 192.076411, 0.762120, 1394.300000, 0.526193
870.352915, 192.000206, 0.761980, 1394.200000, 0.526090
870.159650, 191.924015, 0.761842, 1394.100000, 0.525987
869.964575, 191.847838, 0.761701, 1394.000000, 0.525883
869.771775, 191.771675, 0.761564, 1393.900000, 0.525780
869.576826, 191.695525, 0.761423, 1393.800000, 0.525677
869.382799, 191.619390, 0.761284, 1393.700000, 0.525573
869.188791, 191.543268, 0.761145, 1393.600000, 0.525470
868.995267, 191.467161, 0.761007, 1393.500000, 0.525367
868.801016, 191.391067, 0.760867, 1393.400000, 0.525263
868.606972, 191.314987, 0.760728, 1393.300000, 0.525159
868.412929, 191.238922, 0.760588, 1393.200000, 0.525056
868.218998, 191.162870, 0.760449, 1393.100000, 0.524953
868.024997, 191.086832, 0.760310, 1393.000000, 0.524849
867.831199, 191.010808, 0.760171, 1392.900000, 0.524745
867.637072, 190.934798, 0.760032, 1392.800000, 0.524642
867.442656, 190.858801, 0.759892, 1392.700000, 0.524538
867.249252, 190.782819, 0.759753, 1392.600000, 0.524434
867.054646, 190.706851, 0.759613, 1392.500000, 0.524330
866.861269, 190.630896, 0.759475, 1392.400000, 0.524227
866.666950, 190.554956, 0.759335, 1392.300000, 0.524123
866.473254, 190.479030, 0.759196, 1392.200000, 0.524019
866.278510, 190.403117, 0.759055, 1392.100000, 0.523914
866.085045, 190.327218, 0.758917, 1392.000000, 0.523811
865.890220, 190.251334, 0.758776, 1391.900000, 0.523706
865.697523, 190.175463, 0.758639, 1391.800000, 0.523603
865.503110, 190.099606, 0.758499, 1391.700000, 0.523498
865.309350, 190.023763, 0.758360, 1391.600000, 0.523395
865.115124, 189.947934, 0.758220, 1391.500000, 0.523290
864.921030, 189.872119, 0.758080, 1391.400000, 0.523186
864.727504, 189.796318, 0.757942, 1391.300000, 0.523082
864.533260, 189.720531, 0.757802, 1391.200000, 0.522977
864.339404, 189.644758, 0.757663, 1391.100000, 0.522873
864.145768, 189.568998, 0.757524, 1391.000000, 0.522769
863.950761, 189.493253, 0.757383, 1390.900000, 0.522664
863.757661, 189.417522, 0.757244, 1390.800000, 0.522560
863.563595, 189.341804, 0.757105, 1390.700000, 0.522455
863.369624, 189.266101, 0.756965, 1390.600000, 0.522351
863.175703, 189.190411, 0.756826, 1390.500000, 0.522246
862.980856, 189.114736, 0.756685, 1390.400000, 0.522141
862.787691, 189.039074, 0.756547, 1390.300000, 0.522037
862.593417, 188.963427, 0.756407, 1390.200000, 0.521932
862.399200, 188.887793, 0.756267, 1390.100000, 0.521827
862.206327, 188.812173, 0.756129, 1390.000000, 0.521723
862.011682, 188.736567, 0.755988, 1389.900000, 0.521618
861.817654, 188.660975, 0.755849, 1389.800000, 0.521513
861.624037, 188.585397, 0.755710, 1389.700000, 0.521408
861.430161, 188.509833, 0.755570, 1389.600000, 0.521303
861.236388, 188.434283, 0.755431, 1389.500000, 0.521198
861.042189, 188.358747, 0.755291, 1389.400000, 0.521093
860.848087, 188.283225, 0.755151, 1389.300000, 0.520988
860.654698, 188.207717, 0.755012, 1389.200000, 0.520883
860.460087, 188.132223, 0.754871, 1389.100000, 0.520778
860.266509, 188.056743, 0.754732, 1389.000000, 0.520673
860.072752, 187.981277, 0.754593, 1388.900000, 0.520568
859.878632, 187.905824, 0.754453, 1388.800000, 0.520462
859.685082, 187.830386, 0.754314, 1388.700000, 0.520357
859.491265, 187.754962, 0.754174, 1388.600000, 0.520252
859.296473, 187.679551, 0.754033, 1388.500000, 0.520146
859.103816, 187.604155, 0.753896, 1388.400000, 0.520041
858.909220, 187.528772, 0.753755, 1388.300000, 0.519936
858.715392, 187.453404, 0.753615, 1388.200000, 0.519830
858.521145, 187.378049, 0.753475, 1388.100000, 0.519724
858.327421, 187.302709, 0.753336, 1388.000000, 0.519619
858.133837, 187.227382, 0.753196, 1387.900000, 0.519514
857.940001, 187.152069, 0.753057, 1387.800000, 0.519408
857.745421, 187.076771, 0.752916, 1387.700000, 0.519302
857.552425, 187.001486, 0.752778, 1387.600000, 0.519197
857.357914, 186.926215, 0.752637, 1387.500000, 0.519090
857.164191, 186.850959, 0.752497, 1387.400000, 0.518985
856.970343, 186.775716, 0.752358, 1387.300000, 0.518879
856.776949, 186.700487, 0.752219, 1387.200000, 0.518773
856.582223, 186.625272, 0.752078, 1387.100000, 0.518667
856.389148, 186.550071, 0.751939, 1387.000000, 0.518561
856.194704, 186.474884, 0.751798, 1386.900000, 0.518455
856.001115, 186.399712, 0.751659, 1386.800000, 0.518349
855.807259, 186.324553, 0.751519, 1386.700000, 0.518243
855.613071, 186.249408, 0.751379, 1386.600000, 0.518137
855.419275, 186.174277, 0.751239, 1386.500000, 0.518031
855.226291, 186.099160, 0.751101, 1386.400000, 0.517925
855.031592, 186.024057, 0.750960, 1386.300000, 0.517818
854.837811, 185.948968, 0.750820, 1386.200000, 0.517712
854.644269, 185.873893, 0.750680, 1386.100000, 0.517606
854.450517, 185.798832, 0.750541, 1386.000000, 0.517499
854.257009, 185.723785, 0.750401, 1385.900000, 0.517393
854.062379, 185.648752, 0.750260, 1385.800000, 0.517287
853.869176, 185.573732, 0.750122, 1385.700000, 0.517180
853.675400, 185.498727, 0.749982, 1385.600000, 0.517074
853.481124, 185.423736, 0.749841, 1385.500000, 0.516967
853.286867, 185.348759, 0.749700, 1385.400000, 0.516860
853.093991, 185.273796, 0.749562, 1385.300000, 0.516754
852.899176, 185.198847, 0.749420, 1385.200000, 0.516647
852.705971, 185.123912, 0.749282, 1385.100000, 0.516540
852.511862, 185.048991, 0.749141, 1385.000000, 0.516434
852.317777, 184.974083, 0.749001, 1384.900000, 0.516326
852.124424, 184.899190, 0.748861, 1384.800000, 0.516220
851.930276, 184.824311, 0.748721, 1384.700000, 0.516113
851.737408, 184.749446, 0.748583, 1384.600000, 0.516006
851.542933, 184.674595, 0.748442, 1384.500000, 0.515899
851.349015, 184.599758, 0.748302, 1384.400000, 0.515792
851.155487, 184.524934, 0.748162, 1384.300000, 0.515685
850.961602, 184.450125, 0.748022, 1384.200000, 0.515578
850.767997, 184.375330, 0.747882, 1384.100000, 0.515471
850.574411, 184.300549, 0.747742, 1384.000000, 0.515364
850.379958, 184.225782, 0.747601, 1383.900000, 0.515256
850.186219, 184.151029, 0.747461, 1383.800000, 0.515149
849.992895, 184.076289, 0.747322, 1383.700000, 0.515042
849.798998, 184.001564, 0.747182, 1383.600000, 0.514935
