# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
1369.351556, 391.982357, 1.107548, 1590.300000, 0.691581
1369.117519, 391.871609, 1.107401, 1590.200000, 0.691513
1368.883962, 391.760877, 1.107254, 1590.100000, 0.691446
1368.650705, 391.650159, 1.107108, 1590.000000, 0.691379
1368.417271, 391.539455, 1.106961, 1589.900000, 0.691312
1368.183435, 391.428767, 1.106814, 1589.800000, 0.691244
1367.950039, 391.318093, 1.106667, 1589.700000, 0.691177
1367.716027, 391.207433, 1.106519, 1589.600000, 0.691109
1367.482960, 391.096789, 1.106373, 1589.500000, 0.691042
1367.249282, 390.986159, 1.106226, 1589.400000, 0.690975
1367.016062, 390.875544, 1.106079, 1589.300000, 0.690907
1366.782903, 390.764943, 1.105933, 1589.200000, 0.690840
1366.548502, 390.654357, 1.105785, 1589.100000, 0.690772
1366.316013, 390.543786, 1.105639, 1589.000000, 0.690705
1366.081460, 390.433230, 1.105490, 1588.900000, 0.690637
1365.849548, 390.322688, 1.105345, 1588.800000, 0.690570
1365.616365, 390.212161, 1.105199, 1588.700000, 0.690503
1365.381452, 390.101648, 1.105050, 1588.600000, 0.690435
1365.148814, 389.991150, 1.104904, 1588.500000, 0.690368
1364.915697, 389.880667, 1.104757, 1588.400000, 0.690300
1364.682486, 389.770199, 1.104611, 1588.300000, 0.690232
1364.448610, 389.659745, 1.104463, 1588.200000, 0.690165
1364.215915, 389.549306, 1.104317, 1588.100000, 0.690097
1363.982529, 389.438882, 1.104170, 1588.000000, 0.690030
1363.748833, 389.328473, 1.104022, 1587.900000, 0.689962
1363.515543, 389.218078, 1.103875, 1587.800000, 0.689895
1363.282609, 389.107697, 1.103729, 1587.700000, 0.689827
1363.050258, 388.997332, 1.103583, 1587.600000, 0.689760
1362.815392, 388.886981, 1.103434, 1587.500000, 0.689691
1362.583616, 388.776645, 1.103289, 1587.400000, 0.689624
1362.350114, 388.666324, 1.103142, 1587.300000, 0.689557
1362.116254, 388.556017, 1.102994, 1587.200000, 0.689488
1361.883268, 388.445725, 1.102847, 1587.100000, 0.689421
1361.650772, 388.335447, 1.102701, 1587.000000, 0.689354
1361.417033, 388.225185, 1.102554, 1586.900000, 0.689285
1361.183938, 388.114937, 1.102407, 1586.800000, 0.689218
1360.951567, 388.004703, 1.102261, 1586.700000, 0.689150
1360.717288, 387.894485, 1.102112, 1586.600000, 0.689082
1360.484586, 387.784281, 1.101966, 1586.500000, 0.689015
1360.251918, 387.674092, 1.101819, 1586.400000, 0.688947
1360.018461, 387.563917, 1.101672, 1586.300000, 0.688879
1359.786067, 387.453757, 1.101526, 1586.200000, 0.688812
1359.552379, 387.343612, 1.101378, 1586.100000, 0.688744
1359.320143, 387.233482, 1.101233, 1586.000000, 0.688676
1359.087208, 387.123366, 1.101085, 1585.900000, 0.688608
1358.853493, 387.013265, 1.100938, 1585.800000, 0.688540
1358.620656, 386.903178, 1.100791, 1585.700000, 0.688473
1358.387910, 386.793107, 1.100644, 1585.600000, 0.688405
1358.154507, 386.683050, 1.100497, 1585.500000, 0.688336
1357.922488, 386.573007, 1.100351, 1585.400000, 0.688269
1357.689148, 386.462980, 1.100203, 1585.300000, 0.688201
1357.455954, 386.352967, 1.100056, 1585.200000, 0.688133
1357.223136, 386.242968, 1.099909, 1585.100000, 0.688065
1356.990135, 386.132985, 1.099762, 1585.000000, 0.687997
1356.757492, 386.023016, 1.099616, 1584.900000, 0.687929
1356.524405, 385.913062, 1.099468, 1584.800000, 0.687861
1356.292619, 385.803122, 1.099323, 1584.700000, 0.687794
1356.058599, 385.693198, 1.099174, 1584.600000, 0.687725
1355.826934, 385.583287, 1.099029, 1584.500000, 0.687658
1355.593350, 385.473392, 1.098881, 1584.400000, 0.687589
1355.360244, 385.363511, 1.098733, 1584.300000, 0.687521
1355.127198, 385.253645, 1.098586, 1584.200000, 0.687453
1354.894851, 385.143794, 1.098440, 1584.100000, 0.687385
1354.662142, 385.033957, 1.098293, 1584.000000, 0.687317
1354.429833, 384.924135, 1.098146, 1583.900000, 0.687250
1354.196107, 384.814328, 1.097998, 1583.800000, 0.687181
1353.963959, 384.704536, 1.097852, 1583.700000, 0.687113
1353.732254, 384.594758, 1.097706, 1583.600000, 0.687046
1353.499291, 384.484995, 1.097559, 1583.500000, 0.686978
1353.265761, 384.375246, 1.097411, 1583.400000, 0.686909
1353.034587, 384.265512, 1.097266, 1583.300000, 0.686841
1352.801088, 384.155793, 1.097118, 1583.200000, 0.686773
1352.567689, 384.046089, 1.096970, 1583.100000, 0.686705
1352.336696, 383.936399, 1.096825, 1583.000000, 0.686637
1352.103785, 383.826724, 1.096678, 1582.900000, 0.686569
1351.871146, 383.717064, 1.096531, 1582.800000, 0.686501
1351.638777, 383.607418, 1.096384, 1582.700000, 0.686433
1351.405757, 383.497787, 1.096237, 1582.600000, 0.686364
1351.172587, 383.388171, 1.096089, 1582.500000, 0.686296
1350.940320, 383.278569, 1.095942, 1582.400000, 0.686228
1350.708331, 383.168982, 1.095796, 1582.300000, 0.686160
1350.475745, 383.059410, 1.095649, 1582.200000, 0.686091
1350.243009, 382.949853, 1.095501, 1582.100000, 0.686023
1350.011332, 382.840310, 1.095356, 1582.000000, 0.685955
1349.777345, 382.730782, 1.095207, 1581.900000, 0.685886
1349.545821, 382.621269, 1.095061, 1581.800000, 0.685818
1349.313219, 382.511770, 1.094914, 1581.700000, 0.685750
1349.081080, 382.402286, 1.094767, 1581.600000, 0.685682
1348.848100, 382.292817, 1.094619, 1581.500000, 0.685613
1348.616796, 382.183362, 1.094474, 1581.400000, 0.685546
1348.383974, 382.073922, 1.094326, 1581.300000, 0.685477
1348.151784, 381.964497, 1.094179, 1581.200000, 0.685409
1347.919061, 381.855086, 1.094032, 1581.100000, 0.685340
1347.687210, 381.745690, 1.093886, 1581.000000, 0.685272
1347.454945, 381.636309, 1.093739, 1580.900000, 0.685204
1347.222352, 381.526943, 1.093592, 1580.800000, 0.685135
1346.990000, 381.417591, 1.093444, 1580.700000, 0.685067
1346.757029, 381.308254, 1.093296, 1580.600000, 0.684998
1346.525227, 381.198932, 1.093150, 1580.500000, 0.684930
1346.294303, 381.089624, 1.093005, 1580.400000, 0.684862
1346.061703, 380.980331, 1.092858, 1580.300000, 0.684793
1345.828926, 380.871053, 1.092710, 1580.200000, 0.684725
1345.596872, 380.761789, 1.092563, 1580.100000, 0.684656
1345.364434, 380.652540, 1.092416, 1580.000000, 0.684588
1345.132183, 380.543306, 1.092269, 1579.900000, 0.684520
1344.900267, 380.434086, 1.092122, 1579.800000, 0.684451
1344.667961, 380.324882, 1.091975, 1579.700000, 0.684382
1344.436323, 380.215691, 1.091829, 1579.600000, 0.684314
1344.203008, 380.106516, 1.091680, 1579.500000, 0.684245
1343.971470, 379.997355, 1.091534, 1579.400000, 0.684177
1343.739730, 379.888209, 1.091387, 1579.300000, 0.684108
1343.507033, 379.779078, 1.091240, 1579.200000, 0.684040
1343.275627, 379.669961, 1.091093, 1579.100000, 0.683971
1343.044050, 379.560859, 1.090947, 1579.000000, 0.683903
1342.812352, 379.451772, 1.090801, 1578.900000, 0.683835
1342.579558, 379.342699, 1.090653, 1578.800000, 0.683766
1342.347510, 379.233641, 1.090505, 1578.700000, 0.683697
1342.114822, 379.124598, 1.090357, 1578.600000, 0.683628
1341.883567, 379.015570, 1.090212, 1578.500000, 0.683560
1341.653121, 378.906556, 1.090067, 1578.400000, 0.683492
1341.419908, 378.797557, 1.089918, 1578.300000, 0.683423
1341.187469, 378.688572, 1.089770, 1578.200000, 0.683354
1340.956090, 378.579603, 1.089624, 1578.100000, 0.683286
1340.724123, 378.470648, 1.089477, 1578.000000, 0.683217
1340.491845, 378.361707, 1.089330, 1577.900000, 0.683148
1340.260208, 378.252782, 1.089183, 1577.800000, 0.683079
1340.028800, 378.143871, 1.089037, 1577.700000, 0.683011
1339.796788, 378.034974, 1.088889, 1577.600000, 0.682942
1339.564666, 377.926093, 1.088742, 1577.500000, 0.682873
1339.333284, 377.817226, 1.088596, 1577.400000, 0.682805
1339.101652, 377.708374, 1.088449, 1577.300000, 0.682736
1338.869194, 377.599536, 1.088301, 1577.200000, 0.682667
1338.637273, 377.490714, 1.088154, 1577.100000, 0.682598
1338.406880, 377.381906, 1.088009, 1577.000000, 0.682530
1338.173749, 377.273112, 1.087860, 1576.900000, 0.682461
1337.943041, 377.164333, 1.087714, 1576.800000, 0.682392
1337.710818, 377.055569, 1.087567, 1576.700000, 0.682323
1337.479345, 376.946820, 1.087420, 1576.600000, 0.682255
1337.248123, 376.838086, 1.087274, 1576.500000, 0.682186
1337.016754, 376.729366, 1.087127, 1576.400000, 0.682117
1336.783481, 376.620660, 1.086978, 1576.300000, 0.682048
1336.553286, 376.511970, 1.086833, 1576.200000, 0.681980
1336.321200, 376.403294, 1.086686, 1576.100000, 0.681910
1336.089317, 376.294633, 1.086538, 1576.000000, 0.681842
1335.858849, 376.185986, 1.086393, 1575.900000, 0.681773
1335.625793, 376.077355, 1.086243, 1575.800000, 0.681704
1335.394792, 375.968738, 1.086097, 1575.700000, 0.681635
1335.163150, 375.860135, 1.085950, 1575.600000, 0.681566
1334.932391, 375.751548, 1.085805, 1575.500000, 0.681497
1334.700255, 375.642975, 1.085657, 1575.400000, 0.681428
1334.468779, 375.534416, 1.085510, 1575.300000, 0.681360
1334.237138, 375.425873, 1.085362, 1575.200000, 0.681291
1334.006395, 375.317344, 1.085217, 1575.100000, 0.681222
1333.774647, 375.208830, 1.085069, 1575.000000, 0.681153
1333.543177, 375.100330, 1.084922, 1574.900000, 0.681084
1333.311688, 374.991845, 1.084775, 1574.800000, 0.681015
1333.080320, 374.883375, 1.084628, 1574.700000, 0.680946
1332.848302, 374.774920, 1.084480, 1574.600000, 0.680877
1332.617666, 374.666479, 1.084334, 1574.500000, 0.680808
1332.386235, 374.558053, 1.084187, 1574.400000, 0.680739
1332.155072, 374.449642, 1.084041, 1574.300000, 0.680670
1331.922438, 374.341245, 1.083892, 1574.200000, 0.680601
1331.691746, 374.232863, 1.083746, 1574.100000, 0.680532
1331.460521, 374.124496, 1.083599, 1574.000000, 0.680463
1331.229545, 374.016143, 1.083452, 1573.900000, 0.680394
1330.998397, 373.907805, 1.083305, 1573.800000, 0.680325
1330.766691, 373.799482, 1.083158, 1573.700000, 0.680255
1330.536721, 373.691174, 1.083013, 1573.600000, 0.680187
1330.304240, 373.582880, 1.082864, 1573.500000, 0.680117
1330.074134, 373.474601, 1.082719, 1573.400000, 0.680049
1329.842428, 373.366336, 1.082571, 1573.300000, 0.679979
1329.610715, 373.258087, 1.082423, 1573.200000, 0.679910
1329.380005, 373.149852, 1.082277, 1573.100000, 0.679841
1329.149701, 373.041631, 1.082131, 1573.000000, 0.679772
1328.917272, 372.933426, 1.081982, 1572.900000, 0.679703
1328.686707, 372.825235, 1.081836, 1572.800000, 0.679634
1328.456340, 372.717059, 1.081691, 1572.700000, 0.679565
1328.224292, 372.608897, 1.081542, 1572.600000, 0.679495
1327.992840, 372.500750, 1.081395, 1572.500000, 0.679426
1327.762174, 372.392618, 1.081248, 1572.400000, 0.679357
1327.530979, 372.284501, 1.081101, 1572.300000, 0.679288
1327.299614, 372.176398, 1.080954, 1572.200000, 0.679219
1327.068979, 372.068310, 1.080807, 1572.100000, 0.679149
1326.838311, 371.960236, 1.080660, 1572.000000, 0.679081
1326.607160, 371.852178, 1.080514, 1571.900000, 0.679011
1326.375986, 371.744134, 1.080366, 1571.800000, 0.678942
1326.146003, 371.636104, 1.080221, 1571.700000, 0.678873
1325.914313, 371.528090, 1.080073, 1571.600000, 0.678803
1325.683314, 371.420090, 1.079925, 1571.500000, 0.678734
1325.452807, 371.312105, 1.079779, 1571.400000, 0.678665
1325.221289, 371.204134, 1.079631, 1571.300000, 0.678595
1324.990264, 371.096178, 1.079484, 1571.200000, 0.678526
1324.760606, 370.988237, 1.079339, 1571.100000, 0.678457
1324.529009, 370.880311, 1.079191, 1571.000000, 0.678388
1324.299258, 370.772399, 1.079046, 1570.900000, 0.678318
1324.067145, 370.664502, 1.078897, 1570.800000, 0.678249
1323.837025, 370.556619, 1.078751, 1570.700000, 0.678180
1323.606302, 370.448752, 1.078604, 1570.600000, 0.678110
1323.375438, 370.340899, 1.078457, 1570.500000, 0.678041
1323.144844, 370.233060, 1.078310, 1570.400000, 0.677972
1322.914174, 370.125237, 1.078163, 1570.300000, 0.677903
1322.683484, 370.017428, 1.078016, 1570.200000, 0.677833
1322.452610, 369.909634, 1.077869, 1570.100000, 0.677764
1322.222715, 369.801854, 1.077724, 1570.000000, 0.677694
1321.990881, 369.694089, 1.077575, 1569.900000, 0.677625
1321.760442, 369.586339, 1.077428, 1569.800000, 0.677556
1321.529812, 369.478604, 1.077281, 1569.700000, 0.677486
1321.299457, 369.370883, 1.077135, 1569.600000, 0.677417
1321.068970, 369.263177, 1.076988, 1569.500000, 0.677348
1320.837024, 369.155486, 1.076839, 1569.400000, 0.677277
1320.607496, 369.047809, 1.076694, 1569.300000, 0.677209
1320.377551, 368.940147, 1.076548, 1569.200000, 0.677139
1320.146245, 368.832500, 1.076399, 1569.100000, 0.677070
1319.916433, 368.724867, 1.076253, 1569.000000, 0.677000
1319.685661, 368.617249, 1.076106, 1568.900000, 0.676931
1319.455115, 368.509646, 1.075959, 1568.800000, 0.676861
1319.224502, 368.402057, 1.075812, 1568.700000, 0.676792
1318.993448, 368.294483, 1.075664, 1568.600000, 0.676722
1318.764191, 368.186924, 1.075519, 1568.500000, 0.676653
1318.532835, 368.079380, 1.075371, 1568.400000, 0.676583
1318.303199, 367.971850, 1.075225, 1568.300000, 0.676514
1318.073276, 367.864335, 1.075079, 1568.200000, 0.676445
1317.841874, 367.756834, 1.074930, 1568.100000, 0.676375
1317.612472, 367.649349, 1.074785, 1568.000000, 0.676306
1317.380767, 367.541878, 1.074636, 1567.900000, 0.676236
1317.151875, 367.434421, 1.074491, 1567.800000, 0.676166
1316.920362, 367.326980, 1.074343, 1567.700000, 0.676097
1316.691559, 367.219553, 1.074198, 1567.600000, 0.676027
1316.459899, 367.112140, 1.074049, 1567.500000, 0.675957
1316.230841, 367.004743, 1.073904, 1567.400000, 0.675888
1315.999718, 366.897360, 1.073755, 1567.300000, 0.675818
1315.768665, 366.789992, 1.073607, 1567.200000, 0.675748
1315.540187, 366.682638, 1.073463, 1567.100000, 0.675680
1315.309275, 366.575299, 1.073315, 1567.000000, 0.675609
1315.079641, 366.467975, 1.073169, 1566.900000, 0.675540
1314.849545, 366.360666, 1.073022, 1566.800000, 0.675471
1314.618595, 366.253371, 1.072874, 1566.700000, 0.675401
1314.388947, 366.146091, 1.072728, 1566.600000, 0.675331
1314.158315, 366.038826, 1.072580, 1566.500000, 0.675262
1313.927520, 365.931575, 1.072432, 1566.400000, 0.675192
1313.698733, 365.824339, 1.072287, 1566.300000, 0.675122
1313.467827, 365.717118, 1.072139, 1566.200000, 0.675053
1313.238102, 365.609911, 1.071993, 1566.100000, 0.674983
1313.008626, 365.502719, 1.071847, 1566.000000, 0.674914
1312.778019, 365.395542, 1.071699, 1565.900000, 0.674844
1312.548838, 365.288379, 1.071553, 1565.800000, 0.674774
1312.318715, 365.181232, 1.071406, 1565.700000, 0.674704
1312.089059, 365.074098, 1.071260, 1565.600000, 0.674635
1311.858433, 364.966980, 1.071112, 1565.500000, 0.674565
1311.628700, 364.859876, 1.070965, 1565.400000, 0.674495
1311.398244, 364.752787, 1.070818, 1565.300000, 0.674425
1311.169241, 364.645712, 1.070672, 1565.200000, 0.674356
1310.938227, 364.538653, 1.070523, 1565.100000, 0.674286
1310.709175, 364.431608, 1.070378, 1565.000000, 0.674216
1310.480663, 364.324577, 1.070233, 1564.900000, 0.674147
1310.249203, 364.217562, 1.070083, 1564.800000, 0.674077
1310.019668, 364.110561, 1.069937, 1564.700000, 0.674007
1309.790263, 364.003574, 1.069791, 1564.600000, 0.673938
1309.560952, 363.896603, 1.069645, 1564.500000, 0.673868
1309.329945, 363.789646, 1.069496, 1564.400000, 0.673798
1309.101120, 363.682703, 1.069350, 1564.300000, 0.673728
1308.871166, 363.575776, 1.069203, 1564.200000, 0.673659
1308.641813, 363.468863, 1.069057, 1564.100000, 0.673589
1308.411726, 363.361965, 1.068909, 1564.000000, 0.673519
1308.181960, 363.255081, 1.068762, 1563.900000, 0.673449
1307.952634, 363.148212, 1.068616, 1563.800000, 0.673380
1307.722764, 363.041358, 1.068468, 1563.700000, 0.673310
1307.492948, 362.934519, 1.068321, 1563.600000, 0.673240
1307.263002, 362.827694, 1.068174, 1563.500000, 0.673170
1307.033944, 362.720884, 1.068028, 1563.400000, 0.673100
1306.804731, 362.614088, 1.067881, 1563.300000, 0.673031
1306.575013, 362.507308, 1.067735, 1563.200000, 0.672961
1306.345307, 362.400542, 1.067587, 1563.100000, 0.672891
1306.116304, 362.293790, 1.067441, 1563.000000, 0.672821
1305.887390, 362.187053, 1.067295, 1562.900000, 0.672752
1305.656434, 362.080331, 1.067146, 1562.800000, 0.672681
1305.428091, 361.973624, 1.067001, 1562.700000, 0.672612
1305.198158, 361.866931, 1.066854, 1562.600000, 0.672542
1304.968373, 361.760254, 1.066706, 1562.500000, 0.672472
1304.738995, 361.653590, 1.066559, 1562.400000, 0.672402
1304.509681, 361.546942, 1.066413, 1562.300000, 0.672332
1304.280846, 361.440308, 1.066267, 1562.200000, 0.672262
1304.051593, 361.333688, 1.066120, 1562.100000, 0.672192
1303.822022, 361.227084, 1.065973, 1562.000000, 0.672122
1303.592365, 361.120494, 1.065825, 1561.900000, 0.672053
1303.362330, 361.013919, 1.065677, 1561.800000, 0.671982
1303.135077, 360.907358, 1.065534, 1561.700000, 0.671913
1302.905195, 360.800812, 1.065386, 1561.600000, 0.671843
1302.676010, 360.694281, 1.065239, 1561.500000, 0.671773
1302.446842, 360.587765, 1.065092, 1561.400000, 0.671703
1302.217828, 360.481263, 1.064946, 1561.300000, 0.671634
1301.988014, 360.374776, 1.064798, 1561.200000, 0.671563
1301.758437, 360.268303, 1.064651, 1561.100000, 0.671493
1301.529604, 360.161846, 1.064504, 1561.000000, 0.671424
1301.301036, 360.055403, 1.064358, 1560.900000, 0.671354
1301.071499, 359.948974, 1.064211, 1560.800000, 0.671284
1300.842070, 359.842560, 1.064064, 1560.700000, 0.671214
1300.613739, 359.736161, 1.063918, 1560.600000, 0.671144
1300.384822, 359.629777, 1.063771, 1560.500000, 0.671074
1300.156234, 359.523407, 1.063625, 1560.400000, 0.671004
1299.926061, 359.417052, 1.063477, 1560.300000, 0.670934
1299.697985, 359.310712, 1.063331, 1560.200000, 0.670864
1299.468769, 359.204386, 1.063184, 1560.100000, 0.670794
1299.238795, 359.098075, 1.063036, 1560.000000, 0.670724
1299.010767, 358.991779, 1.062890, 1559.900000, 0.670655
1298.782012, 358.885497, 1.062744, 1559.800000, 0.670584
1298.552420, 358.779230, 1.062596, 1559.700000, 0.670514
1298.323820, 358.672978, 1.062450, 1559.600000, 0.670444
1298.095300, 358.566740, 1.062304, 1559.500000, 0.670375
1297.866131, 358.460517, 1.062156, 1559.400000, 0.670305
1297.637129, 358.354309, 1.062009, 1559.300000, 0.670235
1297.408222, 358.248115, 1.061862, 1559.200000, 0.670165
1297.179736, 358.141937, 1.061716, 1559.100000, 0.670095
1296.950729, 358.035772, 1.061569, 1559.000000, 0.670025
1296.721777, 357.929623, 1.061422, 1558.900000, 0.669955
1296.493621, 357.823488, 1.061276, 1558.800000, 0.669885
1296.265435, 357.717367, 1.061130, 1558.700000, 0.669815
1296.035915, 357.611262, 1.060982, 1558.600000, 0.669745
1295.807761, 357.505171, 1.060836, 1558.500000, 0.669675
1295.579062, 357.399095, 1.060689, 1558.400000, 0.669605
1295.351645, 357.293033, 1.060544, 1558.300000, 0.669535
1295.121823, 357.186986, 1.060396, 1558.200000, 0.669465
1294.893510, 357.080954, 1.060250, 1558.100000, 0.669395
1294.665149, 356.974937, 1.060103, 1558.000000, 0.669325
1294.435956, 356.868934, 1.059955, 1557.900000, 0.669255
1294.207667, 356.762945, 1.059809, 1557.800000, 0.669185
1293.979935, 356.656972, 1.059664, 1557.700000, 0.669115
1293.750247, 356.551013, 1.059515, 1557.600000, 0.669045
1293.522406, 356.445069, 1.059369, 1557.500000, 0.668975
1293.293893, 356.339139, 1.059223, 1557.400000, 0.668905
1293.065576, 356.233224, 1.059076, 1557.300000, 0.668835
1292.836607, 356.127324, 1.058928, 1557.200000, 0.668765
1292.608323, 356.021439, 1.058782, 1557.100000, 0.668695
1292.380151, 355.915568, 1.058636, 1557.000000, 0.668625
1292.151818, 355.809711, 1.058489, 1556.900000, 0.668555
1291.923566, 355.703870, 1.058342, 1556.800000, 0.668485
1291.695395, 355.598043, 1.058196, 1556.700000, 0.668415
1291.467227, 355.492231, 1.058049, 1556.600000, 0.668345
1291.238507, 355.386433, 1.057902, 1556.500000, 0.668275
1291.011291, 355.280650, 1.057757, 1556.400000, 0.668205
1290.782493, 355.174882, 1.057609, 1556.300000, 0.668136
1290.553840, 355.069129, 1.057462, 1556.200000, 0.668065
1290.326536, 354.963390, 1.057317, 1556.100000, 0.667996
1290.098436, 354.857665, 1.057170, 1556.000000, 0.667926
1289.870185, 354.751956, 1.057023, 1555.900000, 0.667856
1289.642168, 354.646261, 1.056877, 1555.800000, 0.667786
1289.413242, 354.540581, 1.056729, 1555.700000, 0.667715
1289.186031, 354.434915, 1.056584, 1555.600000, 0.667646
1288.957592, 354.329264, 1.056437, 1555.500000, 0.667576
1288.729964, 354.223628, 1.056290, 1555.400000, 0.667506
1288.500984, 354.118006, 1.056142, 1555.300000, 0.667436
1288.274021, 354.012399, 1.055997, 1555.200000, 0.667366
1288.044997, 353.906807, 1.055849, 1555.100000, 0.667296
1287.818182, 353.801229, 1.055704, 1555.000000, 0.667226
1287.589887, 353.695666, 1.055557, 1554.900000, 0.667156
1287.361878, 353.590118, 1.055410, 1554.800000, 0.667086
1287.133842, 353.484584, 1.055263, 1554.700000, 0.667016
1286.906188, 353.379065, 1.055117, 1554.600000, 0.666946
1286.678281, 353.273561, 1.054970, 1554.500000, 0.666876
1286.450986, 353.168071, 1.054825, 1554.400000, 0.666806
1286.222834, 353.062596, 1.054678, 1554.300000, 0.666736
1285.994315, 352.957136, 1.054530, 1554.200000, 0.666666
1285.767751, 352.851690, 1.054385, 1554.100000, 0.666596
1285.539358, 352.746259, 1.054238, 1554.000000, 0.666526
1285.312178, 352.640842, 1.054092, 1553.900000, 0.666457
1285.085037, 352.535441, 1.053946, 1553.800000, 0.666386
1284.856617, 352.430053, 1.053798, 1553.700000, 0.666316
1284.628942, 352.324681, 1.053652, 1553.600000, 0.666247
1284.401222, 352.219323, 1.053505, 1553.500000, 0.666176
1284.174314, 352.113980, 1.053360, 1553.400000, 0.666107
1283.947348, 352.008651, 1.053214, 1553.300000, 0.666037
1283.719144, 351.903337, 1.053066, 1553.200000, 0.665967
1283.491550, 351.798038, 1.052920, 1553.100000, 0.665897
1283.264073, 351.692753, 1.052773, 1553.000000, 0.665827
1283.036783, 351.587483, 1.052627, 1552.900000, 0.665757
1282.809279, 351.482228, 1.052481, 1552.800000, 0.665687
1282.581265, 351.376987, 1.052333, 1552.700000, 0.665617
1282.354122, 351.271761, 1.052187, 1552.600000, 0.665548
1282.127336, 351.166550, 1.052042, 1552.500000, 0.665478
1281.899965, 351.061353, 1.051895, 1552.400000, 0.665408
1281.672284, 350.956171, 1.051748, 1552.300000, 0.665338
1281.445645, 350.851004, 1.051603, 1552.200000, 0.665268
1281.217740, 350.745851, 1.051455, 1552.100000, 0.665198
1280.990217, 350.640713, 1.051308, 1552.000000, 0.665128
1280.763538, 350.535589, 1.051163, 1551.900000, 0.665059
1280.535992, 350.430480, 1.051016, 1551.800000, 0.664989
1280.309481, 350.325386, 1.050870, 1551.700000, 0.664919
1280.082695, 350.220306, 1.050724, 1551.600000, 0.664849
1279.855115, 350.115241, 1.050577, 1551.500000, 0.664779
1279.628137, 350.010191, 1.050431, 1551.400000, 0.664710
1279.400756, 349.905155, 1.050284, 1551.300000, 0.664640
1279.173927, 349.800134, 1.050138, 1551.200000, 0.664570
1278.947057, 349.695128, 1.049992, 1551.100000, 0.664500
1278.718707, 349.590136, 1.049844, 1551.000000, 0.664430
1278.492443, 349.485159, 1.049698, 1550.900000, 0.664361
1278.266454, 349.380196, 1.049553, 1550.800000, 0.664291
1278.038641, 349.275248, 1.049406, 1550.700000, 0.664221
1277.812067, 349.170315, 1.049260, 1550.600000, 0.664151
1277.585563, 349.065396, 1.049114, 1550.500000, 0.664082
1277.358385, 348.960492, 1.048967, 1550.400000, 0.664012
1277.131332, 348.855603, 1.048821, 1550.300000, 0.663942
1276.905551, 348.750728, 1.048676, 1550.200000, 0.663873
1276.678487, 348.645868, 1.048529, 1550.100000, 0.663803
1276.452129, 348.541023, 1.048383, 1550.000000, 0.663734
1276.225168, 348.436192, 1.048237, 1549.900000, 0.663664
1275.997580, 348.331375, 1.048089, 1549.800000, 0.663594
1275.772590, 348.226574, 1.047945, 1549.700000, 0.663525
1275.544720, 348.121787, 1.047797, 1549.600000, 0.663455
1275.319122, 348.017014, 1.047652, 1549.500000, 0.663386
1275.091672, 347.912257, 1.047505, 1549.400000, 0.663316
1274.865173, 347.807513, 1.047359, 1549.300000, 0.663246
1274.639685, 347.702785, 1.047214, 1549.200000, 0.663177
1274.412322, 347.598071, 1.047066, 1549.100000, 0.663107
1274.186524, 347.493372, 1.046921, 1549.000000, 0.663038
1273.959264, 347.388687, 1.046773, 1548.900000, 0.662968
1273.732934, 347.284017, 1.046627, 1548.800000, 0.662899
1273.506898, 347.179362, 1.046482, 1548.700000, 0.662829
1273.281224, 347.074721, 1.046337, 1548.600000, 0.662760
1273.054732, 346.970094, 1.046190, 1548.500000, 0.662690
1272.828529, 346.865483, 1.046044, 1548.400000, 0.662621
1272.602001, 346.760886, 1.045898, 1548.300000, 0.662551
1272.376481, 346.656303, 1.045753, 1548.200000, 0.662482
1272.149141, 346.551736, 1.045604, 1548.100000, 0.662412
1271.924036, 346.447182, 1.045460, 1548.000000, 0.662343
1271.696795, 346.342644, 1.045312, 1547.900000, 0.662274
1271.471955, 346.238120, 1.045168, 1547.800000, 0.662204
1271.245299, 346.133611, 1.045021, 1547.700000, 0.662135
1271.019328, 346.029116, 1.044875, 1547.600000, 0.662066
1270.792747, 345.924636, 1.044728, 1547.500000, 0.661996
1270.567886, 345.820170, 1.044584, 1547.400000, 0.661927
1270.342035, 345.715719, 1.044438, 1547.300000, 0.661858
1270.116243, 345.611283, 1.044292, 1547.200000, 0.661789
1269.890058, 345.506861, 1.044145, 1547.100000, 0.661720
1269.664248, 345.402454, 1.044000, 1547.000000, 0.661650
1269.438567, 345.298061, 1.043854, 1546.900000, 0.661581
1269.212315, 345.193683, 1.043707, 1546.800000, 0.661512
1268.986584, 345.089320, 1.043561, 1546.700000, 0.661443
1268.760420, 344.984971, 1.043414, 1546.600000, 0.661374
1268.535489, 344.880637, 1.043269, 1546.500000, 0.661305
1268.309879, 344.776317, 1.043124, 1546.400000, 0.661236
1268.084035, 344.672012, 1.042977, 1546.300000, 0.661167
1267.859810, 344.567722, 1.042833, 1546.200000, 0.661098
1267.632557, 344.463446, 1.042685, 1546.100000, 0.661028
1267.407942, 344.359185, 1.042540, 1546.000000, 0.660960
1267.182002, 344.254938, 1.042393, 1545.900000, 0.660891
1266.956932, 344.150706, 1.042248, 1545.800000, 0.660822
1266.732874, 344.046488, 1.042105, 1545.700000, 0.660753
1266.507054, 343.942285, 1.041958, 1545.600000, 0.660684
1266.280852, 343.838097, 1.041811, 1545.500000, 0.660615
