# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV]
1047.263527, 306.639438, 0.862030, 1570.600000
1047.089032, 306.553240, 0.861918, 1570.500000
1046.915377, 306.467054, 0.861807, 1570.400000
1046.742325, 306.380879, 0.861697, 1570.300000
1046.568920, 306.294715, 0.861587, 1570.200000
1046.395059, 306.208561, 0.861476, 1570.100000
1046.222045, 306.122419, 0.861366, 1570.000000
1046.047900, 306.036288, 0.861255, 1569.900000
1045.874932, 305.950168, 0.861145, 1569.800000
1045.701959, 305.864059, 0.861035, 1569.700000
1045.527595, 305.777961, 0.860923, 1569.600000
1045.354067, 305.691875, 0.860812, 1569.500000
1045.181134, 305.605799, 0.860703, 1569.400000
1045.008319, 305.519734, 0.860593, 1569.300000
1044.834737, 305.433680, 0.860482, 1569.200000
1044.660534, 305.347638, 0.860371, 1569.100000
1044.488199, 305.261606, 0.860262, 1569.000000
1044.313875, 305.175586, 0.860150, 1568.900000
1044.140989, 305.089576, 0.860040, 1568.800000
1043.967364, 305.003578, 0.859929, 1568.700000
1043.793956, 304.917590, 0.859818, 1568.600000
1043.620541, 304.831614, 0.859708, 1568.500000
1043.447504, 304.745649, 0.859598, 1568.400000
1043.273568, 304.659694, 0.859486, 1568.300000
1043.101198, 304.573751, 0.859377, 1568.200000
1042.927470, 304.487819, 0.859266, 1568.100000
1042.754517, 304.401898, 0.859156, 1568.000000
1042.580668, 304.315988, 0.859045, 1567.900000
1042.406778, 304.230089, 0.858933, 1567.800000
1042.234141, 304.144201, 0.858824, 1567.700000
1042.060868, 304.058324, 0.858713, 1567.600000
1041.887112, 303.972458, 0.858602, 1567.500000
1041.714226, 303.886604, 0.858492, 1567.400000
1041.540206, 303.800760, 0.858380, 1567.300000
1041.368068, 303.714927, 0.858272, 1567.200000
1041.194024, 303.629106, 0.858160, 1567.100000
1041.021138, 303.543295, 0.858050, 1567.000000
1040.847173, 303.457496, 0.857938, 1566.900000
1040.675224, 303.371707, 0.857830, 1566.800000
1040.501284, 303.285930, 0.857718, 1566.700000
1040.328431, 303.200164, 0.857608, 1566.600000
1040.155228, 303.114408, 0.857497, 1566.500000
1039.981947, 303.028664, 0.857387, 1566.400000
1039.808300, 302.942931, 0.857275, 1566.300000
1039.635592, 302.857209, 0.857166, 1566.200000
1039.461714, 302.771498, 0.857054, 1566.100000
1039.289216, 302.685798, 0.856944, 1566.000000
1039.115693, 302.600109, 0.856833, 1565.900000
1038.942977, 302.514431, 0.856723, 1565.800000
1038.769922, 302.428764, 0.856613, 1565.700000
1038.596778, 302.343109, 0.856503, 1565.600000
1038.423855, 302.257464, 0.856392, 1565.500000
1038.250035, 302.171830, 0.856281, 1565.400000
1038.077064, 302.086208, 0.856170, 1565.300000
1037.904728, 302.000596, 0.856061, 1565.200000
1037.730712, 301.914996, 0.855949, 1565.100000
1037.557038, 301.829407, 0.855837, 1565.000000
1037.384378, 301.743828, 0.855727, 1564.900000
1037.211846, 301.658261, 0.855618, 1564.800000
1037.038160, 301.572705, 0.855506, 1564.700000
1036.864992, 301.487160, 0.855395, 1564.600000
1036.692853, 301.401626, 0.855286, 1564.500000
1036.519207, 301.316103, 0.855175, 1564.400000
1036.346454, 301.230591, 0.855065, 1564.300000
1036.172577, 301.145090, 0.854953, 1564.200000
1036.000041, 301.059600, 0.854843, 1564.100000
1035.826480, 300.974121, 0.854731, 1564.000000
1035.654006, 300.888654, 0.854622, 1563.900000
1035.480758, 300.803197, 0.854511, 1563.800000
1035.308094, 300.717751, 0.854401, 1563.700000
1035.135111, 300.632317, 0.854290, 1563.600000
1034.961552, 300.546894, 0.854178, 1563.500000
1034.788305, 300.461481, 0.854067, 1563.400000
1034.615760, 300.376080, 0.853957, 1563.300000
1034.442634, 300.290690, 0.853846, 1563.200000
1034.270294, 300.205311, 0.853737, 1563.100000
1034.097326, 300.119943, 0.853626, 1563.000000
1033.924178, 300.034585, 0.853515, 1562.900000
1033.751055, 299.949240, 0.853404, 1562.800000
1033.577944, 299.863905, 0.853293, 1562.700000
1033.405198, 299.778581, 0.853183, 1562.600000
1033.232006, 299.693268, 0.853072, 1562.500000
1033.059738, 299.607966, 0.852963, 1562.400000
1032.886426, 299.522676, 0.852851, 1562.300000
1032.712927, 299.437396, 0.852739, 1562.200000
1032.540635, 299.352128, 0.852630, 1562.100000
1032.368227, 299.266870, 0.852520, 1562.000000
1032.194366, 299.181624, 0.852408, 1561.900000
1032.022259, 299.096389, 0.852298, 1561.800000
1031.849292, 299.011165, 0.852187, 1561.700000
1031.675654, 298.925951, 0.852075, 1561.600000
1031.503353, 298.840749, 0.851966, 1561.500000
1031.329865, 298.755558, 0.851854, 1561.400000
1031.157529, 298.670378, 0.851744, 1561.300000
1030.984563, 298.585210, 0.851633, 1561.200000
1030.812026, 298.500052, 0.851523, 1561.100000
1030.638861, 298.414905, 0.851412, 1561.000000
1030.465893, 298.329769, 0.851301, 1560.900000
1030.293344, 298.244645, 0.851190, 1560.800000
1030.119928, 298.159531, 0.851079, 1560.700000
1029.948032, 298.074429, 0.850970, 1560.600000
1029.774871, 297.989338, 0.850858, 1560.500000
1029.601497, 297.904257, 0.850747, 1560.400000
1029.429076, 297.819188, 0.850636, 1560.300000
1029.256863, 297.734130, 0.850526, 1560.200000
1029.083556, 297.649083, 0.850415, 1560.100000
1028.911371, 297.564047, 0.850305, 1560.000000
1028.738039, 297.479022, 0.850194, 1559.900000
1028.565096, 297.394008, 0.850082, 1559.800000
1028.392979, 297.309006, 0.849973, 1559.700000
1028.220234, 297.224014, 0.849862, 1559.600000
1028.046682, 297.139033, 0.849750, 1559.500000
1027.874316, 297.054064, 0.849640, 1559.400000
1027.701736, 296.969105, 0.849529, 1559.300000
1027.528800, 296.884158, 0.849418, 1559.200000
1027.356248, 296.799222, 0.849308, 1559.100000
1027.183519, 296.714296, 0.849197, 1559.000000
1027.011017, 296.629382, 0.849086, 1558.900000
1026.837367, 296.544479, 0.848974, 1558.800000
1026.665622, 296.459587, 0.848864, 1558.700000
1026.491884, 296.374706, 0.848752, 1558.600000
1026.320524, 296.289837, 0.848643, 1558.500000
1026.147693, 296.204978, 0.848532, 1558.400000
1025.974347, 296.120130, 0.848420, 1558.300000
1025.802478, 296.035294, 0.848311, 1558.200000
1025.629524, 295.950468, 0.848199, 1558.100000
1025.456939, 295.865654, 0.848089, 1558.000000
1025.284247, 295.780850, 0.847978, 1557.900000
1025.111812, 295.696058, 0.847868, 1557.800000
1024.938859, 295.611277, 0.847756, 1557.700000
1024.766419, 295.526507, 0.847646, 1557.600000
1024.593704, 295.441748, 0.847535, 1557.500000
1024.421635, 295.357000, 0.847425, 1557.400000
1024.248465, 295.272263, 0.847313, 1557.300000
1024.075876, 295.187537, 0.847202, 1557.200000
1023.903214, 295.102822, 0.847091, 1557.100000
1023.731185, 295.018119, 0.846981, 1557.000000
1023.558271, 294.933426, 0.846870, 1556.900000
1023.385690, 294.848745, 0.846759, 1556.800000
1023.213521, 294.764074, 0.846648, 1556.700000
1023.041222, 294.679415, 0.846538, 1556.600000
1022.868426, 294.594767, 0.846427, 1556.500000
1022.695878, 294.510130, 0.846316, 1556.400000
1022.523396, 294.425504, 0.846205, 1556.300000
1022.350904, 294.340889, 0.846094, 1556.200000
1022.178398, 294.256285, 0.845983, 1556.100000
1022.005071, 294.171692, 0.845871, 1556.000000
1021.833999, 294.087110, 0.845763, 1555.900000
1021.660182, 294.002540, 0.845650, 1555.800000
1021.488397, 293.917980, 0.845540, 1555.700000
1021.315985, 293.833432, 0.845429, 1555.600000
1021.143300, 293.748894, 0.845318, 1555.500000
1020.970957, 293.664368, 0.845207, 1555.400000
1020.798604, 293.579853, 0.845096, 1555.300000
1020.626227, 293.495349, 0.844986, 1555.200000
1020.453320, 293.410856, 0.844874, 1555.100000
1020.281559, 293.326374, 0.844764, 1555.000000
1020.108615, 293.241903, 0.844652, 1554.900000
1019.936096, 293.157443, 0.844541, 1554.800000
1019.764055, 293.072995, 0.844431, 1554.700000
1019.592108, 292.988557, 0.844321, 1554.600000
1019.419030, 292.904131, 0.844209, 1554.500000
1019.246839, 292.819715, 0.844098, 1554.400000
1019.074365, 292.735311, 0.843987, 1554.300000
1018.902056, 292.650918, 0.843876, 1554.200000
1018.729605, 292.566536, 0.843766, 1554.100000
1018.556581, 292.482165, 0.843653, 1554.000000
1018.385570, 292.397805, 0.843545, 1553.900000
1018.212573, 292.313456, 0.843433, 1553.800000
1018.040903, 292.229118, 0.843323, 1553.700000
1017.867783, 292.144792, 0.843211, 1553.600000
1017.695636, 292.060476, 0.843100, 1553.500000
1017.523534, 291.976172, 0.842990, 1553.400000
1017.351757, 291.891878, 0.842879, 1553.300000
1017.178148, 291.807596, 0.842766, 1553.200000
1017.006450, 291.723325, 0.842656, 1553.100000
1016.834208, 291.639065, 0.842545, 1553.000000
1016.662173, 291.554816, 0.842435, 1552.900000
1016.489316, 291.470578, 0.842323, 1552.800000
1016.317516, 291.386351, 0.842213, 1552.700000
1016.145233, 291.302135, 0.842102, 1552.600000
1015.973004, 291.217931, 0.841991, 1552.500000
1015.800202, 291.133737, 0.841879, 1552.400000
1015.629122, 291.049555, 0.841770, 1552.300000
1015.455779, 290.965383, 0.841657, 1552.200000
1015.284152, 290.881223, 0.841547, 1552.100000
1015.110793, 290.797074, 0.841435, 1552.000000
1014.940083, 290.712936, 0.841326, 1551.900000
1014.766971, 290.628809, 0.841214, 1551.800000
1014.594909, 290.544693, 0.841103, 1551.700000
1014.422462, 290.460588, 0.840991, 1551.600000
1014.250973, 290.376495, 0.840881, 1551.500000
1014.078627, 290.292412, 0.840770, 1551.400000
1013.907114, 290.208341, 0.840660, 1551.300000
1013.733522, 290.124280, 0.840547, 1551.200000
1013.562035, 290.040231, 0.840437, 1551.100000
1013.390004, 289.956193, 0.840326, 1551.000000
1013.217449, 289.872166, 0.840215, 1550.900000
1013.045756, 289.788150, 0.840105, 1550.800000
1012.873124, 289.704145, 0.839993, 1550.700000
1012.701458, 289.620151, 0.839882, 1550.600000
1012.529524, 289.536168, 0.839772, 1550.500000
1012.356880, 289.452197, 0.839660, 1550.400000
1012.184344, 289.368236, 0.839548, 1550.300000
1012.013623, 289.284287, 0.839439, 1550.200000
1011.840825, 289.200349, 0.839327, 1550.100000
1011.668691, 289.116422, 0.839216, 1550.000000
1011.496762, 289.032505, 0.839106, 1549.900000
1011.324583, 288.948601, 0.838994, 1549.800000
1011.152167, 288.864707, 0.838883, 1549.700000
1010.980328, 288.780824, 0.838772, 1549.600000
1010.808815, 288.696952, 0.838662, 1549.500000
1010.636154, 288.613092, 0.838550, 1549.400000
1010.464017, 288.529242, 0.838439, 1549.300000
1010.292819, 288.445404, 0.838329, 1549.200000
1010.119682, 288.361577, 0.838216, 1549.100000
1009.947534, 288.277761, 0.838105, 1549.000000
1009.776376, 288.193956, 0.837995, 1548.900000
1009.603982, 288.110162, 0.837883, 1548.800000
1009.432049, 288.026379, 0.837772, 1548.700000
1009.260412, 287.942607, 0.837662, 1548.600000
1009.087512, 287.858846, 0.837549, 1548.500000
1008.916114, 287.775097, 0.837439, 1548.400000
1008.743606, 287.691359, 0.837327, 1548.300000
1008.572517, 287.607631, 0.837218, 1548.200000
1008.400602, 287.523915, 0.837107, 1548.100000
1008.228081, 287.440210, 0.836995, 1548.000000
1008.056414, 287.356516, 0.836884, 1547.900000
1007.884305, 287.272833, 0.836773, 1547.800000
1007.712716, 287.189161, 0.836662, 1547.700000
1007.540287, 287.105501, 0.836550, 1547.600000
1007.369078, 287.021851, 0.836440, 1547.500000
1007.197023, 286.938213, 0.836329, 1547.400000
1007.024550, 286.854586, 0.836217, 1547.300000
1006.852965, 286.770969, 0.836106, 1547.200000
1006.681808, 286.687364, 0.835996, 1547.100000
1006.508558, 286.603770, 0.835883, 1547.000000
1006.337428, 286.520187, 0.835773, 1546.900000
1006.165188, 286.436616, 0.835662, 1546.800000
1005.993383, 286.353055, 0.835550, 1546.700000
1005.821461, 286.269506, 0.835439, 1546.600000
1005.649713, 286.185967, 0.835328, 1546.500000
1005.477444, 286.102440, 0.835217, 1546.400000
1005.306584, 286.018924, 0.835107, 1546.300000
1005.134391, 285.935419, 0.834995, 1546.200000
1004.962451, 285.851925, 0.834884, 1546.100000
1004.790557, 285.768442, 0.834773, 1546.000000
1004.618960, 285.684970, 0.834662, 1545.900000
1004.446852, 285.601509, 0.834550, 1545.800000
1004.275826, 285.518060, 0.834440, 1545.700000
1004.103409, 285.434621, 0.834328, 1545.600000
1003.932408, 285.351194, 0.834218, 1545.500000
1003.759934, 285.267778, 0.834106, 1545.400000
1003.588446, 285.184373, 0.833995, 1545.300000
1003.416655, 285.100979, 0.833884, 1545.200000
1003.243981, 285.017596, 0.833772, 1545.100000
1003.073047, 284.934224, 0.833662, 1545.000000
1002.901244, 284.850864, 0.833550, 1544.900000
1002.729578, 284.767514, 0.833439, 1544.800000
1002.557437, 284.684176, 0.833328, 1544.700000
1002.386054, 284.600849, 0.833217, 1544.600000
1002.214428, 284.517533, 0.833106, 1544.500000
1002.042783, 284.434228, 0.832995, 1544.400000
1001.869844, 284.350934, 0.832882, 1544.300000
1001.699663, 284.267651, 0.832773, 1544.200000
1001.527643, 284.184379, 0.832661, 1544.100000
1001.355383, 284.101119, 0.832549, 1544.000000
1001.184409, 284.017869, 0.832439, 1543.900000
1001.012919, 283.934631, 0.832328, 1543.800000
1000.841010, 283.851404, 0.832217, 1543.700000
1000.669297, 283.768188, 0.832105, 1543.600000
1000.497781, 283.684983, 0.831994, 1543.500000
1000.325691, 283.601789, 0.831882, 1543.400000
1000.154331, 283.518606, 0.831772, 1543.300000
999.982661, 283.435435, 0.831660, 1543.200000
999.810563, 283.352274, 0.831548, 1543.100000
999.638728, 283.269125, 0.831437, 1543.000000
999.467773, 283.185987, 0.831327, 1542.900000
999.296286, 283.102860, 0.831215, 1542.800000
999.124298, 283.019744, 0.831104, 1542.700000
998.952941, 282.936639, 0.830993, 1542.600000
998.781162, 282.853545, 0.830881, 1542.500000
998.610040, 282.770462, 0.830771, 1542.400000
998.437820, 282.687391, 0.830658, 1542.300000
998.265846, 282.604331, 0.830547, 1542.200000
998.095385, 282.521281, 0.830437, 1542.100000
997.923303, 282.438243, 0.830325, 1542.000000
997.752306, 282.355216, 0.830215, 1541.900000
997.580661, 282.272201, 0.830103, 1541.800000
997.408468, 282.189196, 0.829991, 1541.700000
997.237786, 282.106202, 0.829881, 1541.600000
997.066156, 282.023220, 0.829770, 1541.500000
996.894493, 281.940248, 0.829658, 1541.400000
996.722798, 281.857288, 0.829547, 1541.300000
996.550713, 281.774339, 0.829434, 1541.200000
996.379446, 281.691401, 0.829323, 1541.100000
996.208538, 281.608474, 0.829213, 1541.000000
996.036757, 281.525559, 0.829101, 1540.900000
995.865058, 281.442654, 0.828990, 1540.800000
995.693794, 281.359761, 0.828879, 1540.700000
995.522938, 281.276878, 0.828768, 1540.600000
995.351048, 281.194007, 0.828656, 1540.500000
995.179228, 281.111147, 0.828544, 1540.400000
995.008141, 281.028298, 0.828433, 1540.300000
994.837053, 280.945460, 0.828323, 1540.200000
994.665657, 280.862634, 0.828212, 1540.100000
994.493923, 280.779818, 0.828100, 1540.000000
994.322682, 280.697014, 0.827989, 1539.900000
994.150728, 280.614220, 0.827877, 1539.800000
993.979698, 280.531438, 0.827766, 1539.700000
993.808602, 280.448667, 0.827655, 1539.600000
993.637129, 280.365907, 0.827544, 1539.500000
993.465228, 280.283159, 0.827431, 1539.400000
993.293868, 280.200421, 0.827320, 1539.300000
993.123307, 280.117694, 0.827210, 1539.200000
992.950618, 280.034979, 0.827097, 1539.100000
992.779658, 279.952275, 0.826986, 1539.000000
992.608489, 279.869582, 0.826875, 1538.900000
992.437272, 279.786900, 0.826764, 1538.800000
992.265818, 279.704229, 0.826652, 1538.700000
992.094668, 279.621569, 0.826541, 1538.600000
991.923129, 279.538921, 0.826429, 1538.500000
991.751721, 279.456283, 0.826318, 1538.400000
991.580892, 279.373657, 0.826207, 1538.300000
991.409432, 279.291042, 0.826096, 1538.200000
991.238064, 279.208438, 0.825984, 1538.100000
991.067306, 279.125845, 0.825874, 1538.000000
990.895004, 279.043263, 0.825761, 1537.900000
990.724532, 278.960693, 0.825651, 1537.800000
990.553290, 278.878133, 0.825539, 1537.700000
990.381886, 278.795585, 0.825428, 1537.600000
990.210598, 278.713048, 0.825316, 1537.500000
990.039675, 278.630522, 0.825205, 1537.400000
989.867796, 278.548007, 0.825093, 1537.300000
989.696771, 278.465503, 0.824982, 1537.200000
989.525585, 278.383011, 0.824870, 1537.100000
989.354519, 278.300529, 0.824759, 1537.000000
989.183149, 278.218059, 0.824648, 1536.900000
989.012152, 278.135599, 0.824537, 1536.800000
988.841200, 278.053151, 0.824426, 1536.700000
988.669534, 277.970714, 0.824314, 1536.600000
988.498113, 277.888289, 0.824202, 1536.500000
988.327202, 277.805874, 0.824091, 1536.400000
988.156246, 277.723471, 0.823980, 1536.300000
987.984907, 277.641078, 0.823868, 1536.200000
987.813490, 277.558697, 0.823756, 1536.100000
987.642325, 277.476327, 0.823645, 1536.000000
987.471052, 277.393968, 0.823533, 1535.900000
987.300832, 277.311620, 0.823423, 1535.800000
987.128586, 277.229284, 0.823310, 1535.700000
986.958391, 277.146958, 0.823200, 1535.600000
986.786892, 277.064644, 0.823088, 1535.500000
986.615491, 276.982340, 0.822976, 1535.400000
986.445367, 276.900048, 0.822866, 1535.300000
986.272996, 276.817767, 0.822753, 1535.200000
986.101940, 276.735498, 0.822641, 1535.100000
985.930997, 276.653239, 0.822530, 1535.000000
985.760681, 276.570992, 0.822420, 1534.900000
985.588941, 276.488755, 0.822307, 1534.800000
985.417621, 276.406530, 0.822196, 1534.700000
985.247348, 276.324316, 0.822085, 1534.600000
985.075256, 276.242113, 0.821972, 1534.500000
984.905229, 276.159921, 0.821862, 1534.400000
984.733903, 276.077741, 0.821750, 1534.300000
984.562985, 275.995571, 0.821639, 1534.200000
984.391905, 275.913413, 0.821528, 1534.100000
984.220467, 275.831266, 0.821415, 1534.000000
984.050261, 275.749130, 0.821305, 1533.900000
983.878387, 275.667005, 0.821192, 1533.800000
983.707845, 275.584891, 0.821082, 1533.700000
983.536772, 275.502789, 0.820970, 1533.600000
983.365743, 275.420697, 0.820858, 1533.500000
983.194384, 275.338617, 0.820746, 1533.400000
983.023785, 275.256548, 0.820635, 1533.300000
982.852480, 275.174490, 0.820523, 1533.200000
982.681712, 275.092443, 0.820412, 1533.100000
982.510790, 275.010407, 0.820301, 1533.000000
982.340069, 274.928383, 0.820190, 1532.900000
982.168888, 274.846370, 0.820078, 1532.800000
981.997722, 274.764367, 0.819966, 1532.700000
981.826971, 274.682376, 0.819855, 1532.600000
981.656401, 274.600396, 0.819744, 1532.500000
981.485273, 274.518428, 0.819632, 1532.400000
981.314109, 274.436470, 0.819520, 1532.300000
981.142672, 274.354524, 0.819407, 1532.200000
980.972986, 274.272588, 0.819298, 1532.100000
980.801213, 274.190664, 0.819185, 1532.000000
980.631248, 274.108751, 0.819075, 1531.900000
980.459411, 274.026849, 0.818962, 1531.800000
980.288846, 273.944959, 0.818851, 1531.700000
980.118651, 273.863079, 0.818740, 1531.600000
979.946762, 273.781211, 0.818627, 1531.500000
979.776075, 273.699354, 0.818516, 1531.400000
979.605744, 273.617508, 0.818405, 1531.300000
979.434590, 273.535673, 0.818293, 1531.200000
979.264125, 273.453849, 0.818182, 1531.100000
979.093109, 273.372037, 0.818070, 1531.000000
978.922669, 273.290235, 0.817959, 1530.900000
978.751517, 273.208445, 0.817847, 1530.800000
978.580510, 273.126666, 0.817735, 1530.700000
978.409659, 273.044898, 0.817623, 1530.600000
978.238756, 272.963141, 0.817511, 1530.500000
978.068148, 272.881396, 0.817400, 1530.400000
977.897453, 272.799661, 0.817289, 1530.300000
977.726914, 272.717938, 0.817178, 1530.200000
977.555521, 272.636226, 0.817065, 1530.100000
977.385844, 272.554525, 0.816955, 1530.000000
977.214113, 272.472835, 0.816842, 1529.900000
977.043835, 272.391156, 0.816731, 1529.800000
976.872254, 272.309489, 0.816618, 1529.700000
976.701913, 272.227832, 0.816507, 1529.600000
976.531757, 272.146187, 0.816397, 1529.500000
976.360735, 272.064553, 0.816285, 1529.400000
976.189125, 271.982930, 0.816171, 1529.300000
976.018675, 271.901319, 0.816060, 1529.200000
975.849092, 271.819718, 0.815950, 1529.100000
975.677822, 271.738129, 0.815838, 1529.000000
975.507178, 271.656551, 0.815726, 1528.900000
975.336417, 271.574984, 0.815615, 1528.800000
975.166075, 271.493428, 0.815503, 1528.700000
974.994616, 271.411883, 0.815391, 1528.600000
974.824300, 271.330350, 0.815279, 1528.500000
974.653566, 271.248827, 0.815168, 1528.400000
974.482479, 271.167316, 0.815055, 1528.300000
974.312693, 271.085816, 0.814945, 1528.200000
974.141601, 271.004327, 0.814833, 1528.100000
973.970963, 270.922850, 0.814721, 1528.000000
973.800473, 270.841383, 0.814609, 1527.900000
973.629862, 270.759928, 0.814498, 1527.800000
973.459708, 270.678483, 0.814387, 1527.700000
973.288838, 270.597050, 0.814275, 1527.600000
973.117807, 270.515629, 0.814162, 1527.500000
972.946632, 270.434218, 0.814050, 1527.400000
972.777085, 270.352818, 0.813940, 1527.300000
972.605756, 270.271430, 0.813827, 1527.200000
972.435388, 270.190053, 0.813716, 1527.100000
972.264629, 270.108687, 0.813604, 1527.000000
972.094469, 270.027332, 0.813492, 1526.900000
971.924137, 269.945988, 0.813381, 1526.800000
971.753461, 269.864656, 0.813269, 1526.700000
971.582419, 269.783335, 0.813157, 1526.600000
971.412623, 269.702024, 0.813046, 1526.500000
971.241700, 269.620725, 0.812934, 1526.400000
971.070532, 269.539438, 0.812821, 1526.300000
970.901106, 269.458161, 0.812711, 1526.200000
970.730533, 269.376896, 0.812599, 1526.100000
970.559615, 269.295641, 0.812487, 1526.000000
970.389048, 269.214398, 0.812375, 1525.900000
970.218504, 269.133166, 0.812263, 1525.800000
970.047656, 269.051945, 0.812151, 1525.700000
969.877190, 268.970736, 0.812039, 1525.600000
969.707030, 268.889537, 0.811928, 1525.500000
969.536377, 268.808350, 0.811816, 1525.400000
969.365984, 268.727174, 0.811704, 1525.300000
969.195419, 268.646009, 0.811593, 1525.200000
969.024767, 268.564856, 0.811480, 1525.100000
968.854621, 268.483713, 0.811369, 1525.000000
968.684435, 268.402582, 0.811258, 1524.900000
968.514033, 268.321461, 0.811146, 1524.800000
968.343022, 268.240352, 0.811033, 1524.700000
968.173167, 268.159255, 0.810923, 1524.600000
968.002636, 268.078168, 0.810810, 1524.500000
967.832233, 267.997093, 0.810699, 1524.400000
967.661575, 267.916028, 0.810586, 1524.300000
967.491541, 267.834975, 0.810475, 1524.200000
967.321270, 267.753933, 0.810364, 1524.100000
967.150561, 267.672902, 0.810251, 1524.000000
966.980297, 267.591883, 0.810140, 1523.900000
966.810376, 267.510874, 0.810029, 1523.800000
966.639854, 267.429877, 0.809917, 1523.700000
966.469580, 267.348891, 0.809805, 1523.600000
966.299597, 267.267916, 0.809694, 1523.500000
966.128571, 267.186953, 0.809581, 1523.400000
965.958597, 267.106000, 0.809470, 1523.300000
965.788091, 267.025059, 0.809358, 1523.200000
965.617327, 266.944129, 0.809245, 1523.100000
965.446848, 266.863210, 0.809133, 1523.000000
965.277234, 266.782302, 0.809022, 1522.900000
965.106589, 266.701405, 0.808910, 1522.800000
964.936241, 266.620520, 0.808798, 1522.700000
964.765971, 266.539646, 0.808686, 1522.600000
964.595680, 266.458783, 0.808574, 1522.500000
964.425346, 266.377931, 0.808462, 1522.400000
964.254717, 266.297090, 0.808350, 1522.300000
964.085126, 266.216261, 0.808239, 1522.200000
963.914467, 266.135443, 0.808127, 1522.100000
963.744570, 266.054636, 0.808015, 1522.000000
963.574795, 265.973840, 0.807904, 1521.900000
963.404470, 265.893055, 0.807792, 1521.800000
963.233016, 265.812281, 0.807678, 1521.700000
963.063119, 265.731519, 0.807567, 1521.600000
962.893067, 265.650768, 0.807455, 1521.500000
962.723104, 265.570028, 0.807344, 1521.400000
962.553247, 265.489299, 0.807233, 1521.300000
962.382467, 265.408581, 0.807120, 1521.200000
962.211902, 265.327875, 0.807007, 1521.100000
962.042888, 265.247180, 0.806897, 1521.000000
961.871666, 265.166496, 0.806784, 1520.900000
961.702625, 265.085823, 0.806674, 1520.800000
961.531066, 265.005161, 0.806560, 1520.700000
961.361436, 264.924511, 0.806449, 1520.600000
961.190803, 264.843872, 0.806336, 1520.500000
961.021797, 264.763244, 0.806226, 1520.400000
960.850384, 264.682627, 0.806112, 1520.300000
960.680809, 264.602021, 0.806001, 1520.200000
960.510441, 264.521426, 0.805889, 1520.100000
960.340493, 264.440843, 0.805777, 1520.000000
960.170281, 264.360271, 0.805665, 1519.900000
960.000722, 264.279710, 0.805554, 1519.800000
959.830116, 264.199160, 0.805441, 1519.700000
959.659765, 264.118622, 0.805329, 1519.600000
959.489729, 264.038094, 0.805217, 1519.500000
959.319527, 263.957578, 0.805105, 1519.400000
959.149645, 263.877073, 0.804994, 1519.300000
958.980012, 263.796580, 0.804882, 1519.200000
958.809437, 263.716097, 0.804769, 1519.100000
958.639492, 263.635626, 0.804658, 1519.000000
958.469396, 263.555165, 0.804546, 1518.900000
958.300022, 263.474716, 0.804435, 1518.800000
958.129066, 263.394279, 0.804321, 1518.700000
957.959214, 263.313852, 0.804210, 1518.600000
957.789286, 263.233437, 0.804098, 1518.500000
957.619805, 263.153033, 0.803987, 1518.400000
957.449145, 263.072640, 0.803874, 1518.300000
957.279288, 262.992258, 0.803762, 1518.200000
957.109170, 262.911887, 0.803650, 1518.100000
956.939249, 262.831528, 0.803538, 1518.000000
956.769158, 262.751180, 0.803426, 1517.900000
956.599111, 262.670843, 0.803314, 1517.800000
956.429079, 262.590517, 0.803202, 1517.700000
956.259365, 262.510202, 0.803090, 1517.600000
956.089358, 262.429899, 0.802978, 1517.500000
955.919375, 262.349607, 0.802866, 1517.400000
955.749701, 262.269326, 0.802755, 1517.300000
955.579493, 262.189056, 0.802642, 1517.200000
955.408997, 262.108797, 0.802529, 1517.100000
955.239333, 262.028550, 0.802418, 1517.000000
955.069357, 261.948314, 0.802305, 1516.900000
954.899508, 261.868089, 0.802194, 1516.800000
954.730215, 261.787875, 0.802083, 1516.700000
954.560091, 261.707672, 0.801970, 1516.600000
954.389919, 261.627481, 0.801858, 1516.500000
954.219454, 261.547301, 0.801745, 1516.400000
954.050196, 261.467132, 0.801634, 1516.300000
953.879550, 261.386974, 0.801521, 1516.200000
953.710500, 261.306827, 0.801410, 1516.100000
953.539962, 261.226692, 0.801297, 1516.000000
953.370971, 261.146568, 0.801186, 1515.900000
953.200592, 261.066455, 0.801073, 1515.800000
953.030678, 260.986353, 0.800961, 1515.700000
952.860867, 260.906263, 0.800849, 1515.600000
952.690568, 260.826183, 0.800736, 1515.500000
952.521494, 260.746115, 0.800626, 1515.400000
952.351836, 260.666058, 0.800514, 1515.300000
952.181203, 260.586013, 0.800400, 1515.200000
952.012169, 260.505978, 0.800290, 1515.100000
951.841654, 260.425955, 0.800176, 1515.000000
951.672001, 260.345943, 0.800065, 1514.900000
951.502402, 260.265942, 0.799953, 1514.800000
951.332501, 260.185952, 0.799840, 1514.700000
951.162295, 260.105974, 0.799728, 1514.600000
950.992725, 260.026007, 0.799616, 1514.500000
950.822897, 259.946051, 0.799504, 1514.400000
950.653305, 259.866106, 0.799392, 1514.300000
950.483140, 259.786172, 0.799279, 1514.200000
950.313383, 259.706250, 0.799167, 1514.100000
950.144367, 259.626339, 0.799056, 1514.000000
949.974585, 259.546439, 0.798944, 1513.900000
949.803962, 259.466550, 0.798831, 1513.800000
