# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV]
366.049046, 47.326462, 0.360837, 1145.601000
366.204396, 47.362552, 0.360973, 1145.701000
366.360464, 47.398657, 0.361109, 1145.801000
366.516113, 47.434774, 0.361245, 1145.901000
366.671495, 47.470906, 0.361380, 1146.001000
366.827779, 47.507051, 0.361517, 1146.101000
366.983656, 47.543209, 0.361653, 1146.201000
367.139160, 47.579381, 0.361788, 1146.301000
367.295416, 47.615567, 0.361925, 1146.401000
367.450858, 47.651766, 0.362060, 1146.501000
367.607283, 47.687979, 0.362197, 1146.601000
367.762899, 47.724205, 0.362332, 1146.701000
367.918542, 47.760445, 0.362468, 1146.801000
368.074902, 47.796699, 0.362605, 1146.901000
368.230864, 47.832966, 0.362741, 1147.001000
368.386893, 47.869247, 0.362877, 1147.101000
368.542709, 47.905542, 0.363012, 1147.201000
368.698813, 47.941850, 0.363148, 1147.301000
368.854785, 47.978172, 0.363284, 1147.401000
369.010997, 48.014507, 0.363420, 1147.501000
369.167101, 48.050856, 0.363557, 1147.601000
369.322899, 48.087218, 0.363692, 1147.701000
369.479460, 48.123594, 0.363829, 1147.801000
369.635610, 48.159984, 0.363965, 1147.901000
369.791499, 48.196387, 0.364100, 1148.001000
369.947837, 48.232804, 0.364237, 1148.101000
370.103891, 48.269235, 0.364373, 1148.201000
370.260173, 48.305679, 0.364509, 1148.301000
370.416602, 48.342136, 0.364645, 1148.401000
370.572474, 48.378608, 0.364781, 1148.501000
370.728682, 48.415093, 0.364917, 1148.601000
370.885222, 48.451591, 0.365053, 1148.701000
371.041565, 48.488103, 0.365189, 1148.801000
371.197594, 48.524629, 0.365325, 1148.901000
371.353961, 48.561168, 0.365461, 1149.001000
371.510211, 48.597721, 0.365597, 1149.101000
371.666741, 48.634288, 0.365733, 1149.201000
371.823113, 48.670868, 0.365869, 1149.301000
371.979641, 48.707462, 0.366005, 1149.401000
372.136051, 48.744069, 0.366142, 1149.501000
372.292089, 48.780690, 0.366277, 1149.601000
372.448819, 48.817325, 0.366414, 1149.701000
372.605239, 48.853973, 0.366550, 1149.801000
372.761547, 48.890635, 0.366685, 1149.901000
372.917913, 48.927310, 0.366821, 1150.001000
373.074801, 48.963999, 0.366958, 1150.101000
373.231017, 49.000702, 0.367094, 1150.201000
373.387664, 49.037418, 0.367230, 1150.301000
373.544109, 49.074148, 0.367366, 1150.401000
373.700402, 49.110891, 0.367502, 1150.501000
373.856861, 49.147648, 0.367637, 1150.601000
374.013598, 49.184419, 0.367774, 1150.701000
374.170532, 49.221203, 0.367911, 1150.801000
374.326710, 49.258001, 0.368046, 1150.901000
374.483265, 49.294812, 0.368182, 1151.001000
374.640203, 49.331637, 0.368318, 1151.101000
374.796963, 49.368476, 0.368455, 1151.201000
374.953491, 49.405328, 0.368591, 1151.301000
375.110333, 49.442194, 0.368727, 1151.401000
375.266711, 49.479074, 0.368862, 1151.501000
375.423492, 49.515967, 0.368999, 1151.601000
375.580283, 49.552874, 0.369135, 1151.701000
375.736480, 49.589794, 0.369270, 1151.801000
375.893895, 49.626728, 0.369407, 1151.901000
376.050144, 49.663675, 0.369543, 1152.001000
376.206948, 49.700637, 0.369679, 1152.101000
376.363656, 49.737611, 0.369815, 1152.201000
376.520934, 49.774600, 0.369952, 1152.301000
376.678050, 49.811602, 0.370088, 1152.401000
376.834628, 49.848617, 0.370224, 1152.501000
376.991138, 49.885646, 0.370359, 1152.601000
377.147930, 49.922689, 0.370495, 1152.701000
377.304642, 49.959745, 0.370631, 1152.801000
377.461589, 49.996815, 0.370768, 1152.901000
377.618447, 50.033899, 0.370904, 1153.001000
377.775415, 50.070996, 0.371040, 1153.101000
377.932041, 50.108107, 0.371175, 1153.201000
378.089396, 50.145231, 0.371312, 1153.301000
378.245859, 50.182370, 0.371447, 1153.401000
378.402605, 50.219521, 0.371583, 1153.501000
378.560214, 50.256686, 0.371720, 1153.601000
378.717173, 50.293865, 0.371857, 1153.701000
378.873784, 50.331058, 0.371992, 1153.801000
379.030372, 50.368264, 0.372127, 1153.901000
379.187641, 50.405483, 0.372264, 1154.001000
379.344827, 50.442717, 0.372400, 1154.101000
379.501588, 50.479963, 0.372536, 1154.201000
379.659055, 50.517224, 0.372673, 1154.301000
379.815706, 50.554498, 0.372808, 1154.401000
379.972287, 50.591786, 0.372943, 1154.501000
380.129536, 50.629087, 0.373080, 1154.601000
380.286693, 50.666402, 0.373216, 1154.701000
380.444345, 50.703730, 0.373353, 1154.801000
380.600953, 50.741072, 0.373488, 1154.901000
380.758165, 50.778428, 0.373624, 1155.001000
380.915040, 50.815797, 0.373760, 1155.101000
381.072261, 50.853180, 0.373896, 1155.201000
381.229474, 50.890576, 0.374032, 1155.301000
381.386458, 50.927986, 0.374168, 1155.401000
381.543303, 50.965410, 0.374304, 1155.501000
381.700296, 51.002847, 0.374439, 1155.601000
381.857586, 51.040298, 0.374576, 1155.701000
382.015432, 51.077763, 0.374713, 1155.801000
382.172604, 51.115241, 0.374849, 1155.901000
382.329247, 51.152732, 0.374984, 1156.001000
382.486327, 51.190238, 0.375120, 1156.101000
382.643922, 51.227756, 0.375256, 1156.201000
382.800811, 51.265289, 0.375392, 1156.301000
382.958430, 51.302835, 0.375528, 1156.401000
383.115838, 51.340395, 0.375665, 1156.501000
383.272069, 51.377968, 0.375799, 1156.601000
383.430373, 51.415555, 0.375937, 1156.701000
383.586670, 51.453155, 0.376071, 1156.801000
383.744615, 51.490769, 0.376208, 1156.901000
383.901807, 51.528397, 0.376344, 1157.001000
384.059064, 51.566038, 0.376480, 1157.101000
384.216404, 51.603693, 0.376616, 1157.201000
384.373655, 51.641361, 0.376752, 1157.301000
384.530817, 51.679043, 0.376887, 1157.401000
384.688080, 51.716738, 0.377023, 1157.501000
384.845495, 51.754448, 0.377159, 1157.601000
385.002521, 51.792170, 0.377295, 1157.701000
385.160204, 51.829907, 0.377431, 1157.801000
385.317424, 51.867657, 0.377567, 1157.901000
385.474855, 51.905420, 0.377703, 1158.001000
385.632458, 51.943197, 0.377839, 1158.101000
385.789461, 51.980988, 0.377974, 1158.201000
385.946696, 52.018792, 0.378110, 1158.301000
386.104081, 52.056610, 0.378246, 1158.401000
386.261888, 52.094441, 0.378383, 1158.501000
386.419292, 52.132286, 0.378518, 1158.601000
386.576461, 52.170145, 0.378654, 1158.701000
386.733739, 52.208017, 0.378789, 1158.801000
386.890931, 52.245903, 0.378925, 1158.901000
387.048138, 52.283802, 0.379060, 1159.001000
387.206284, 52.321715, 0.379197, 1159.101000
387.363506, 52.359642, 0.379333, 1159.201000
387.520887, 52.397582, 0.379469, 1159.301000
387.678248, 52.435536, 0.379604, 1159.401000
387.835886, 52.473503, 0.379740, 1159.501000
387.993188, 52.511484, 0.379876, 1159.601000
388.151098, 52.549478, 0.380012, 1159.701000
388.308397, 52.587486, 0.380148, 1159.801000
388.465855, 52.625508, 0.380284, 1159.901000
388.623547, 52.663543, 0.380420, 1160.001000
388.780884, 52.701592, 0.380555, 1160.101000
388.937931, 52.739654, 0.380690, 1160.201000
389.095459, 52.777730, 0.380826, 1160.301000
389.253604, 52.815819, 0.380963, 1160.401000
389.411209, 52.853923, 0.381099, 1160.501000
389.568588, 52.892039, 0.381234, 1160.601000
389.725739, 52.930169, 0.381369, 1160.701000
389.883444, 52.968313, 0.381505, 1160.801000
390.040976, 53.006470, 0.381641, 1160.901000
390.198935, 53.044641, 0.381777, 1161.001000
390.356227, 53.082826, 0.381913, 1161.101000
390.513415, 53.121024, 0.382048, 1161.201000
390.671150, 53.159236, 0.382184, 1161.301000
390.828854, 53.197461, 0.382319, 1161.401000
390.986341, 53.235699, 0.382455, 1161.501000
391.143853, 53.273952, 0.382590, 1161.601000
391.301842, 53.312218, 0.382727, 1161.701000
391.459105, 53.350497, 0.382862, 1161.801000
391.617038, 53.388790, 0.382998, 1161.901000
391.774543, 53.427097, 0.383134, 1162.001000
391.931836, 53.465417, 0.383269, 1162.101000
392.089666, 53.503751, 0.383405, 1162.201000
392.247223, 53.542098, 0.383540, 1162.301000
392.405050, 53.580459, 0.383676, 1162.401000
392.563176, 53.618833, 0.383813, 1162.501000
392.720247, 53.657221, 0.383947, 1162.601000
392.877726, 53.695623, 0.384082, 1162.701000
393.036001, 53.734038, 0.384219, 1162.801000
393.193227, 53.772466, 0.384354, 1162.901000
393.350855, 53.810909, 0.384489, 1163.001000
393.508336, 53.849364, 0.384625, 1163.101000
393.666239, 53.887834, 0.384761, 1163.201000
393.823652, 53.926317, 0.384896, 1163.301000
393.981853, 53.964813, 0.385032, 1163.401000
394.139269, 54.003323, 0.385167, 1163.501000
394.297356, 54.041847, 0.385303, 1163.601000
394.454764, 54.080384, 0.385438, 1163.701000
394.612844, 54.118934, 0.385575, 1163.801000
394.769799, 54.157498, 0.385709, 1163.901000
394.927815, 54.196076, 0.385845, 1164.001000
395.085405, 54.234668, 0.385980, 1164.101000
395.243159, 54.273272, 0.386116, 1164.201000
395.401260, 54.311891, 0.386252, 1164.301000
395.558624, 54.350523, 0.386386, 1164.401000
395.716528, 54.389168, 0.386522, 1164.501000
395.874730, 54.427827, 0.386659, 1164.601000
396.032114, 54.466500, 0.386793, 1164.701000
396.190054, 54.505186, 0.386929, 1164.801000
396.347434, 54.543886, 0.387064, 1164.901000
396.505365, 54.582599, 0.387200, 1165.001000
396.662944, 54.621326, 0.387335, 1165.101000
396.821252, 54.660066, 0.387471, 1165.201000
396.978631, 54.698820, 0.387606, 1165.301000
397.136291, 54.737587, 0.387741, 1165.401000
397.294312, 54.776368, 0.387877, 1165.501000
397.452161, 54.815162, 0.388012, 1165.601000
397.609905, 54.853970, 0.388148, 1165.701000
397.767621, 54.892792, 0.388283, 1165.801000
397.925508, 54.931627, 0.388418, 1165.901000
398.082756, 54.970476, 0.388553, 1166.001000
398.241075, 55.009338, 0.388689, 1166.101000
398.398982, 55.048213, 0.388824, 1166.201000
398.557032, 55.087103, 0.388960, 1166.301000
398.714280, 55.126005, 0.389094, 1166.401000
398.871936, 55.164921, 0.389229, 1166.501000
399.030017, 55.203851, 0.389365, 1166.601000
399.187291, 55.242795, 0.389499, 1166.701000
399.345552, 55.281751, 0.389635, 1166.801000
399.503331, 55.320722, 0.389771, 1166.901000
399.661332, 55.359706, 0.389906, 1167.001000
399.819167, 55.398703, 0.390041, 1167.101000
399.977033, 55.437714, 0.390177, 1167.201000
400.134857, 55.476738, 0.390312, 1167.301000
400.293030, 55.515776, 0.390448, 1167.401000
400.450783, 55.554828, 0.390583, 1167.501000
400.608248, 55.593893, 0.390717, 1167.601000
400.766383, 55.632972, 0.390853, 1167.701000
400.924161, 55.672064, 0.390988, 1167.801000
401.081963, 55.711169, 0.391123, 1167.901000
401.239734, 55.750288, 0.391258, 1168.001000
401.397653, 55.789421, 0.391393, 1168.101000
401.555416, 55.828567, 0.391528, 1168.201000
401.713784, 55.867727, 0.391664, 1168.301000
401.871719, 55.906900, 0.391799, 1168.401000
402.029240, 55.946087, 0.391934, 1168.501000
402.187360, 55.985287, 0.392069, 1168.601000
402.344873, 56.024500, 0.392204, 1168.701000
402.502607, 56.063728, 0.392339, 1168.801000
402.661070, 56.102968, 0.392475, 1168.901000
402.818536, 56.142223, 0.392609, 1169.001000
402.976664, 56.181490, 0.392745, 1169.101000
403.134382, 56.220772, 0.392879, 1169.201000
403.292440, 56.260066, 0.393015, 1169.301000
403.450527, 56.299375, 0.393150, 1169.401000
403.608317, 56.338696, 0.393285, 1169.501000
403.766586, 56.378032, 0.393420, 1169.601000
403.924041, 56.417380, 0.393555, 1169.701000
404.081856, 56.456743, 0.393689, 1169.801000
404.239881, 56.496118, 0.393825, 1169.901000
404.397937, 56.535508, 0.393960, 1170.001000
404.555965, 56.574910, 0.394095, 1170.101000
404.713362, 56.614327, 0.394229, 1170.201000
404.871939, 56.653756, 0.394365, 1170.301000
405.029518, 56.693200, 0.394499, 1170.401000
405.187320, 56.732656, 0.394634, 1170.501000
405.345544, 56.772127, 0.394769, 1170.601000
405.503459, 56.811610, 0.394904, 1170.701000
405.661206, 56.851108, 0.395039, 1170.801000
405.819304, 56.890618, 0.395174, 1170.901000
405.977109, 56.930142, 0.395309, 1171.001000
406.135008, 56.969680, 0.395444, 1171.101000
406.293124, 57.009231, 0.395579, 1171.201000
406.451067, 57.048796, 0.395714, 1171.301000
406.609231, 57.088374, 0.395849, 1171.401000
406.767104, 57.127966, 0.395983, 1171.501000
406.925061, 57.167571, 0.396118, 1171.601000
407.083110, 57.207189, 0.396253, 1171.701000
407.241005, 57.246821, 0.396388, 1171.801000
407.398651, 57.286467, 0.396522, 1171.901000
407.556900, 57.326126, 0.396657, 1172.001000
407.714805, 57.365799, 0.396792, 1172.101000
407.872468, 57.405485, 0.396926, 1172.201000
408.030669, 57.445184, 0.397062, 1172.301000
408.188705, 57.484897, 0.397196, 1172.401000
408.346889, 57.524623, 0.397331, 1172.501000
408.504356, 57.564363, 0.397465, 1172.601000
408.661870, 57.604117, 0.397600, 1172.701000
408.824940, 57.643884, 0.397739, 1172.801000
408.990937, 57.683665, 0.397880, 1172.901000
409.158743, 57.723460, 0.398024, 1173.001000
409.327402, 57.763269, 0.398167, 1173.101000
409.497763, 57.803094, 0.398312, 1173.201000
409.668899, 57.842932, 0.398459, 1173.301000
409.840198, 57.882785, 0.398604, 1173.401000
410.012240, 57.922653, 0.398751, 1173.501000
410.185558, 57.962536, 0.398899, 1173.601000
410.358726, 58.002433, 0.399046, 1173.701000
410.532585, 58.042345, 0.399194, 1173.801000
410.706519, 58.082272, 0.399342, 1173.901000
410.881337, 58.122214, 0.399492, 1174.001000
411.055979, 58.162170, 0.399640, 1174.101000
411.231919, 58.202142, 0.399790, 1174.201000
411.406719, 58.242128, 0.399939, 1174.301000
411.582846, 58.282130, 0.400089, 1174.401000
411.759168, 58.322146, 0.400239, 1174.501000
411.935887, 58.362178, 0.400390, 1174.601000
412.112640, 58.402224, 0.400540, 1174.701000
412.288911, 58.442286, 0.400690, 1174.801000
412.466291, 58.482362, 0.400841, 1174.901000
412.644099, 58.522454, 0.400993, 1175.001000
412.821217, 58.562561, 0.401143, 1175.101000
412.999169, 58.602683, 0.401295, 1175.201000
413.176433, 58.642820, 0.401445, 1175.301000
413.355203, 58.682972, 0.401598, 1175.401000
413.533334, 58.723139, 0.401749, 1175.501000
413.711947, 58.763322, 0.401901, 1175.601000
413.889988, 58.803519, 0.402052, 1175.701000
414.069382, 58.843732, 0.402205, 1175.801000
414.248600, 58.883960, 0.402358, 1175.901000
414.427147, 58.924204, 0.402509, 1176.001000
414.606723, 58.964462, 0.402662, 1176.101000
414.785844, 59.004736, 0.402814, 1176.201000
414.965260, 59.045025, 0.402967, 1176.301000
415.144853, 59.085329, 0.403120, 1176.401000
415.324373, 59.125649, 0.403272, 1176.501000
415.503917, 59.165984, 0.403424, 1176.601000
415.684193, 59.206334, 0.403578, 1176.701000
415.863815, 59.246699, 0.403730, 1176.801000
416.044009, 59.287080, 0.403883, 1176.901000
416.224481, 59.327476, 0.404037, 1177.001000
416.404753, 59.367888, 0.404190, 1177.101000
416.584860, 59.408314, 0.404343, 1177.201000
416.765305, 59.448756, 0.404496, 1177.301000
416.945596, 59.489214, 0.404649, 1177.401000
417.126580, 59.529686, 0.404803, 1177.501000
417.307545, 59.570174, 0.404957, 1177.601000
417.488124, 59.610678, 0.405110, 1177.701000
417.669274, 59.651196, 0.405264, 1177.801000
417.850302, 59.691731, 0.405418, 1177.901000
418.031078, 59.732280, 0.405571, 1178.001000
418.212906, 59.772845, 0.405726, 1178.101000
418.393615, 59.813425, 0.405879, 1178.201000
418.575138, 59.854021, 0.406033, 1178.301000
418.756500, 59.894632, 0.406187, 1178.401000
418.937657, 59.935258, 0.406340, 1178.501000
419.119430, 59.975900, 0.406495, 1178.601000
419.300698, 60.016557, 0.406648, 1178.701000
419.482585, 60.057230, 0.406803, 1178.801000
419.663979, 60.097918, 0.406957, 1178.901000
419.845475, 60.138621, 0.407110, 1179.001000
420.027503, 60.179340, 0.407265, 1179.101000
420.209815, 60.220074, 0.407420, 1179.201000
420.391956, 60.260824, 0.407575, 1179.301000
420.573509, 60.301589, 0.407728, 1179.401000
420.755505, 60.342370, 0.407883, 1179.501000
420.937502, 60.383166, 0.408037, 1179.601000
421.119842, 60.423977, 0.408192, 1179.701000
421.301500, 60.464804, 0.408345, 1179.801000
421.483960, 60.505646, 0.408500, 1179.901000
421.666233, 60.546504, 0.408654, 1180.001000
421.848189, 60.587377, 0.408808, 1180.101000
422.031281, 60.628266, 0.408964, 1180.201000
422.213414, 60.669170, 0.409118, 1180.301000
422.395956, 60.710089, 0.409273, 1180.401000
422.578172, 60.751024, 0.409427, 1180.501000
422.760427, 60.791975, 0.409581, 1180.601000
422.943578, 60.832941, 0.409737, 1180.701000
423.125599, 60.873922, 0.409891, 1180.801000
423.308443, 60.914919, 0.410046, 1180.901000
423.490840, 60.955931, 0.410200, 1181.001000
423.673580, 60.996959, 0.410355, 1181.101000
423.856268, 61.038002, 0.410509, 1181.201000
424.038931, 61.079061, 0.410664, 1181.301000
424.222425, 61.120135, 0.410820, 1181.401000
424.404927, 61.161225, 0.410974, 1181.501000
424.587707, 61.202330, 0.411128, 1181.601000
424.770242, 61.243451, 0.411283, 1181.701000
424.953444, 61.284587, 0.411438, 1181.801000
425.136249, 61.325738, 0.411592, 1181.901000
425.319350, 61.366905, 0.411747, 1182.001000
425.502524, 61.408088, 0.411903, 1182.101000
425.685368, 61.449286, 0.412057, 1182.201000
425.868503, 61.490499, 0.412212, 1182.301000
426.052213, 61.531728, 0.412368, 1182.401000
426.234856, 61.572973, 0.412522, 1182.501000
426.417839, 61.614233, 0.412676, 1182.601000
426.601056, 61.655508, 0.412831, 1182.701000
426.784286, 61.696799, 0.412986, 1182.801000
426.967522, 61.738106, 0.413141, 1182.901000
427.151195, 61.779428, 0.413297, 1183.001000
427.334003, 61.820765, 0.413451, 1183.101000
427.517685, 61.862118, 0.413607, 1183.201000
427.701071, 61.903486, 0.413762, 1183.301000
427.884327, 61.944870, 0.413916, 1183.401000
428.067436, 61.986270, 0.414071, 1183.501000
428.251038, 62.027685, 0.414226, 1183.601000
428.434370, 62.069115, 0.414381, 1183.701000
428.617912, 62.110561, 0.414536, 1183.801000
428.801281, 62.152022, 0.414691, 1183.901000
428.984704, 62.193499, 0.414846, 1184.001000
429.168543, 62.234991, 0.415001, 1184.101000
429.351886, 62.276499, 0.415156, 1184.201000
429.535220, 62.318023, 0.415311, 1184.301000
429.719339, 62.359562, 0.415467, 1184.401000
429.902984, 62.401116, 0.415622, 1184.501000
430.085933, 62.442686, 0.415776, 1184.601000
430.269822, 62.484271, 0.415931, 1184.701000
430.452741, 62.525872, 0.416085, 1184.801000
430.637116, 62.567488, 0.416241, 1184.901000
430.820293, 62.609120, 0.416395, 1185.001000
431.003958, 62.650768, 0.416551, 1185.101000
431.187619, 62.692430, 0.416706, 1185.201000
431.371466, 62.734109, 0.416861, 1185.301000
431.555351, 62.775803, 0.417016, 1185.401000
431.738607, 62.817512, 0.417170, 1185.501000
431.922788, 62.859237, 0.417326, 1185.601000
432.106437, 62.900977, 0.417481, 1185.701000
432.289864, 62.942733, 0.417635, 1185.801000
432.473580, 62.984504, 0.417790, 1185.901000
432.658157, 63.026291, 0.417946, 1186.001000
432.841326, 63.068093, 0.418100, 1186.101000
433.025475, 63.109911, 0.418256, 1186.201000
433.209652, 63.151745, 0.418411, 1186.301000
433.393094, 63.193593, 0.418566, 1186.401000
433.576663, 63.235458, 0.418720, 1186.501000
433.760407, 63.277337, 0.418875, 1186.601000
433.944501, 63.319233, 0.419030, 1186.701000
434.128183, 63.361144, 0.419185, 1186.801000
434.312258, 63.403070, 0.419340, 1186.901000
434.496409, 63.445012, 0.419496, 1187.001000
434.679555, 63.486969, 0.419649, 1187.101000
434.863704, 63.528942, 0.419804, 1187.201000
435.047543, 63.570930, 0.419959, 1187.301000
435.231139, 63.612934, 0.420114, 1187.401000
435.415492, 63.654953, 0.420269, 1187.501000
435.599532, 63.696987, 0.420424, 1187.601000
435.783399, 63.739038, 0.420579, 1187.701000
435.967487, 63.781103, 0.420734, 1187.801000
436.151097, 63.823185, 0.420888, 1187.901000
436.335328, 63.865281, 0.421044, 1188.001000
436.519169, 63.907393, 0.421198, 1188.101000
436.703272, 63.949521, 0.421353, 1188.201000
436.887082, 63.991664, 0.421508, 1188.301000
437.071382, 64.033823, 0.421663, 1188.401000
437.255660, 64.075997, 0.421819, 1188.501000
437.439869, 64.118186, 0.421974, 1188.601000
437.623202, 64.160391, 0.422127, 1188.701000
437.806921, 64.202612, 0.422282, 1188.801000
437.990932, 64.244848, 0.422437, 1188.901000
438.175430, 64.287099, 0.422592, 1189.001000
438.359345, 64.329366, 0.422747, 1189.101000
438.543054, 64.371649, 0.422901, 1189.201000
438.727031, 64.413947, 0.423056, 1189.301000
438.911429, 64.456260, 0.423211, 1189.401000
439.095944, 64.498589, 0.423366, 1189.501000
439.279397, 64.540933, 0.423520, 1189.601000
439.463483, 64.583293, 0.423675, 1189.701000
439.647614, 64.625668, 0.423830, 1189.801000
439.832075, 64.668059, 0.423985, 1189.901000
440.015872, 64.710465, 0.424139, 1190.001000
440.200035, 64.752887, 0.424294, 1190.101000
440.384090, 64.795324, 0.424449, 1190.201000
440.567759, 64.837777, 0.424603, 1190.301000
440.751582, 64.880245, 0.424757, 1190.401000
440.936099, 64.922728, 0.424912, 1190.501000
441.120452, 64.965227, 0.425067, 1190.601000
441.304459, 65.007742, 0.425222, 1190.701000
441.488970, 65.050272, 0.425377, 1190.801000
441.672451, 65.092817, 0.425531, 1190.901000
441.856709, 65.135378, 0.425686, 1191.001000
442.040731, 65.177954, 0.425840, 1191.101000
442.224706, 65.220546, 0.425994, 1191.201000
442.408649, 65.263153, 0.426149, 1191.301000
442.592835, 65.305776, 0.426304, 1191.401000
442.777072, 65.348414, 0.426458, 1191.501000
442.961236, 65.391067, 0.426613, 1191.601000
443.145044, 65.433736, 0.426767, 1191.701000
443.329728, 65.476421, 0.426922, 1191.801000
443.513655, 65.519121, 0.427076, 1191.901000
443.697227, 65.561836, 0.427230, 1192.001000
443.881624, 65.604567, 0.427385, 1192.101000
444.065386, 65.647313, 0.427539, 1192.201000
444.249679, 65.690075, 0.427694, 1192.301000
444.433588, 65.732852, 0.427848, 1192.401000
444.618305, 65.775645, 0.428003, 1192.501000
444.802129, 65.818453, 0.428157, 1192.601000
444.986581, 65.861276, 0.428312, 1192.701000
445.170376, 65.904115, 0.428466, 1192.801000
445.354777, 65.946969, 0.428621, 1192.901000
445.539218, 65.989839, 0.428776, 1193.001000
445.722541, 66.032724, 0.428928, 1193.101000
445.906324, 66.075625, 0.429082, 1193.201000
446.091087, 66.118541, 0.429238, 1193.301000
446.275267, 66.161472, 0.429392, 1193.401000
446.459020, 66.204419, 0.429546, 1193.501000
446.643142, 66.247381, 0.429700, 1193.601000
446.827018, 66.290359, 0.429854, 1193.701000
447.011322, 66.333352, 0.430009, 1193.801000
447.195461, 66.376361, 0.430163, 1193.901000
447.379105, 66.419385, 0.430316, 1194.001000
447.563232, 66.462424, 0.430470, 1194.101000
447.747566, 66.505479, 0.430625, 1194.201000
447.931221, 66.548549, 0.430778, 1194.301000
448.115713, 66.591635, 0.430933, 1194.401000
448.299887, 66.634736, 0.431088, 1194.501000
448.483541, 66.677853, 0.431241, 1194.601000
448.667988, 66.720984, 0.431396, 1194.701000
448.852192, 66.764132, 0.431550, 1194.801000
449.036315, 66.807294, 0.431704, 1194.901000
449.220224, 66.850472, 0.431858, 1195.001000
449.404504, 66.893666, 0.432012, 1195.101000
449.588156, 66.936875, 0.432166, 1195.201000
449.772197, 66.980099, 0.432320, 1195.301000
449.956183, 67.023339, 0.432473, 1195.401000
450.140525, 67.066594, 0.432628, 1195.501000
450.324711, 67.109864, 0.432782, 1195.601000
450.508523, 67.153150, 0.432936, 1195.701000
450.692544, 67.196452, 0.433089, 1195.801000
450.876399, 67.239768, 0.433243, 1195.901000
451.060914, 67.283100, 0.433398, 1196.001000
451.244739, 67.326448, 0.433551, 1196.101000
451.428432, 67.369811, 0.433705, 1196.201000
451.612613, 67.413189, 0.433859, 1196.301000
451.797231, 67.456582, 0.434014, 1196.401000
451.980496, 67.499991, 0.434166, 1196.501000
452.165176, 67.543416, 0.434321, 1196.601000
452.348931, 67.586855, 0.434474, 1196.701000
452.532663, 67.630311, 0.434628, 1196.801000
452.716530, 67.673781, 0.434781, 1196.901000
452.900700, 67.717267, 0.434935, 1197.001000
453.084738, 67.760768, 0.435089, 1197.101000
453.268690, 67.804285, 0.435243, 1197.201000
453.452856, 67.847817, 0.435397, 1197.301000
453.636582, 67.891364, 0.435550, 1197.401000
453.820765, 67.934927, 0.435704, 1197.501000
454.004570, 67.978505, 0.435857, 1197.601000
454.188753, 68.022098, 0.436011, 1197.701000
454.372738, 68.065707, 0.436165, 1197.801000
454.557105, 68.109331, 0.436319, 1197.901000
454.740141, 68.152970, 0.436471, 1198.001000
454.924473, 68.196625, 0.436625, 1198.101000
455.107682, 68.240295, 0.436778, 1198.201000
455.292290, 68.283981, 0.436932, 1198.301000
455.476183, 68.327682, 0.437086, 1198.401000
455.659851, 68.371398, 0.437239, 1198.501000
455.843636, 68.415130, 0.437392, 1198.601000
456.027971, 68.458877, 0.437546, 1198.701000
456.211667, 68.502639, 0.437699, 1198.801000
456.395495, 68.546417, 0.437852, 1198.901000
456.579330, 68.590209, 0.438006, 1199.001000
456.762978, 68.634018, 0.438159, 1199.101000
456.947023, 68.677841, 0.438312, 1199.201000
457.131359, 68.721680, 0.438466, 1199.301000
457.314628, 68.765535, 0.438619, 1199.401000
457.498646, 68.809404, 0.438772, 1199.501000
457.682943, 68.853289, 0.438926, 1199.601000
457.866334, 68.897189, 0.439079, 1199.701000
458.050790, 68.941105, 0.439233, 1199.801000
458.233911, 68.985036, 0.439385, 1199.901000
458.418401, 69.028982, 0.439539, 1200.001000
458.602048, 69.072944, 0.439692, 1200.101000
458.785881, 69.116921, 0.439845, 1200.201000
458.969666, 69.160913, 0.439998, 1200.301000
459.152983, 69.204920, 0.440151, 1200.401000
459.337123, 69.248943, 0.440304, 1200.501000
459.520646, 69.292981, 0.440457, 1200.601000
459.704859, 69.337035, 0.440611, 1200.701000
459.888190, 69.381103, 0.440763, 1200.801000
460.072666, 69.425188, 0.440917, 1200.901000
460.256293, 69.469287, 0.441070, 1201.001000
460.439779, 69.513402, 0.441222, 1201.101000
460.623939, 69.557531, 0.441376, 1201.201000
460.807495, 69.601677, 0.441529, 1201.301000
460.991482, 69.645837, 0.441682, 1201.401000
461.174265, 69.690013, 0.441834, 1201.501000
461.359072, 69.734204, 0.441988, 1201.601000
461.542869, 69.778411, 0.442141, 1201.701000
461.725972, 69.822632, 0.442293, 1201.801000
461.909221, 69.866869, 0.442445, 1201.901000
462.093236, 69.911122, 0.442598, 1202.001000
462.277158, 69.955389, 0.442752, 1202.101000
462.460914, 69.999672, 0.442905, 1202.201000
462.644527, 70.043970, 0.443057, 1202.301000
462.828755, 70.088284, 0.443211, 1202.401000
463.011911, 70.132612, 0.443363, 1202.501000
463.195787, 70.176956, 0.443516, 1202.601000
463.379083, 70.221316, 0.443668, 1202.701000
463.563137, 70.265690, 0.443821, 1202.801000
463.746776, 70.310080, 0.443974, 1202.901000
463.930596, 70.354485, 0.444127, 1203.001000
464.113599, 70.398905, 0.444279, 1203.101000
464.297793, 70.443341, 0.444432, 1203.201000
464.481078, 70.487792, 0.444584, 1203.301000
464.665450, 70.532258, 0.444738, 1203.401000
464.848704, 70.576739, 0.444890, 1203.501000
465.031901, 70.621236, 0.445042, 1203.601000
