# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
2.837392e+15, 8.571090e+35, 1e+39
2.836983e+15, 8.569131e+35, 1e+39
2.836572e+15, 8.567172e+35, 1e+39
2.836161e+15, 8.565214e+35, 1e+39
2.835752e+15, 8.563255e+35, 1e+39
2.835342e+15, 8.561297e+35, 1e+39
2.834932e+15, 8.559339e+35, 1e+39
2.834521e+15, 8.557381e+35, 1e+39
2.834112e+15, 8.555423e+35, 1e+39
2.833703e+15, 8.553466e+35, 1e+39
2.833292e+15, 8.551508e+35, 1e+39
2.832883e+15, 8.549551e+35, 1e+39
2.832472e+15, 8.547595e+35, 1e+39
2.832063e+15, 8.545638e+35, 1e+39
2.831653e+15, 8.543682e+35, 1e+39
2.831243e+15, 8.541725e+35, 1e+39
2.830834e+15, 8.539769e+35, 1e+39
2.830425e+15, 8.537814e+35, 1e+39
2.830014e+15, 8.535858e+35, 1e+39
2.829606e+15, 8.533903e+35, 1e+39
2.829196e+15, 8.531948e+35, 1e+39
2.828785e+15, 8.529993e+35, 1e+39
2.828375e+15, 8.528038e+35, 1e+39
2.827966e+15, 8.526084e+35, 1e+39
2.827557e+15, 8.524129e+35, 1e+39
2.827146e+15, 8.522175e+35, 1e+39
2.826738e+15, 8.520221e+35, 1e+39
2.826327e+15, 8.518268e+35, 1e+39
2.825917e+15, 8.516314e+35, 1e+39
2.825509e+15, 8.514361e+35, 1e+39
2.825099e+15, 8.512408e+35, 1e+39
2.824690e+15, 8.510455e+35, 1e+39
2.824279e+15, 8.508503e+35, 1e+39
2.823871e+15, 8.506550e+35, 1e+39
2.823461e+15, 8.504598e+35, 1e+39
2.823051e+15, 8.502646e+35, 1e+39
2.822642e+15, 8.500695e+35, 1e+39
2.822232e+15, 8.498743e+35, 1e+39
2.821825e+15, 8.496792e+35, 1e+39
2.821415e+15, 8.494841e+35, 1e+39
2.821006e+15, 8.492890e+35, 1e+39
2.820596e+15, 8.490939e+35, 1e+39
2.820184e+15, 8.488989e+35, 1e+39
2.819777e+15, 8.487038e+35, 1e+39
2.819369e+15, 8.485088e+35, 1e+39
2.818958e+15, 8.483139e+35, 1e+39
2.818550e+15, 8.481189e+35, 1e+39
2.818141e+15, 8.479240e+35, 1e+39
2.817731e+15, 8.477290e+35, 1e+39
2.817322e+15, 8.475341e+35, 1e+39
2.816913e+15, 8.473393e+35, 1e+39
2.816503e+15, 8.471444e+35, 1e+39
2.816093e+15, 8.469496e+35, 1e+39
2.815684e+15, 8.467548e+35, 1e+39
2.815279e+15, 8.465600e+35, 1e+39
2.814867e+15, 8.463652e+35, 1e+39
2.814458e+15, 8.461705e+35, 1e+39
2.814051e+15, 8.459757e+35, 1e+39
2.813638e+15, 8.457810e+35, 1e+39
2.813234e+15, 8.455863e+35, 1e+39
2.812824e+15, 8.453917e+35, 1e+39
2.812411e+15, 8.451970e+35, 1e+39
2.812006e+15, 8.450024e+35, 1e+39
2.811597e+15, 8.448078e+35, 1e+39
2.811187e+15, 8.446132e+35, 1e+39
2.810778e+15, 8.444187e+35, 1e+39
2.810370e+15, 8.442241e+35, 1e+39
2.809961e+15, 8.440296e+35, 1e+39
2.809554e+15, 8.438351e+35, 1e+39
2.809144e+15, 8.436407e+35, 1e+39
2.808735e+15, 8.434462e+35, 1e+39
2.808326e+15, 8.432518e+35, 1e+39
2.807917e+15, 8.430574e+35, 1e+39
2.807509e+15, 8.428630e+35, 1e+39
2.807100e+15, 8.426686e+35, 1e+39
2.806691e+15, 8.424743e+35, 1e+39
2.806283e+15, 8.422799e+35, 1e+39
2.805874e+15, 8.420856e+35, 1e+39
2.805466e+15, 8.418914e+35, 1e+39
2.805057e+15, 8.416971e+35, 1e+39
2.804649e+15, 8.415029e+35, 1e+39
2.804240e+15, 8.413086e+35, 1e+39
2.803833e+15, 8.411144e+35, 1e+39
2.803422e+15, 8.409203e+35, 1e+39
2.803016e+15, 8.407261e+35, 1e+39
2.802607e+15, 8.405320e+35, 1e+39
2.802199e+15, 8.403379e+35, 1e+39
2.801788e+15, 8.401438e+35, 1e+39
2.801382e+15, 8.399497e+35, 1e+39
2.800973e+15, 8.397557e+35, 1e+39
2.800563e+15, 8.395616e+35, 1e+39
2.800158e+15, 8.393676e+35, 1e+39
2.799747e+15, 8.391736e+35, 1e+39
2.799339e+15, 8.389797e+35, 1e+39
2.798933e+15, 8.387857e+35, 1e+39
2.798524e+15, 8.385918e+35, 1e+39
2.798116e+15, 8.383979e+35, 1e+39
2.797706e+15, 8.382040e+35, 1e+39
2.797299e+15, 8.380102e+35, 1e+39
2.796891e+15, 8.378163e+35, 1e+39
2.796482e+15, 8.376225e+35, 1e+39
2.796073e+15, 8.374287e+35, 1e+39
2.795667e+15, 8.372349e+35, 1e+39
2.795258e+15, 8.370412e+35, 1e+39
2.794852e+15, 8.368475e+35, 1e+39
2.794441e+15, 8.366538e+35, 1e+39
2.794034e+15, 8.364601e+35, 1e+39
2.793628e+15, 8.362664e+35, 1e+39
2.793217e+15, 8.360728e+35, 1e+39
2.792810e+15, 8.358791e+35, 1e+39
2.792404e+15, 8.356855e+35, 1e+39
2.791994e+15, 8.354919e+35, 1e+39
2.791587e+15, 8.352984e+35, 1e+39
2.791179e+15, 8.351048e+35, 1e+39
2.790771e+15, 8.349113e+35, 1e+39
2.790361e+15, 8.347178e+35, 1e+39
2.789956e+15, 8.345244e+35, 1e+39
2.789548e+15, 8.343309e+35, 1e+39
2.789138e+15, 8.341375e+35, 1e+39
2.788730e+15, 8.339441e+35, 1e+39
2.788326e+15, 8.337507e+35, 1e+39
2.787916e+15, 8.335573e+35, 1e+39
2.787511e+15, 8.333639e+35, 1e+39
2.787101e+15, 8.331706e+35, 1e+39
2.786692e+15, 8.329773e+35, 1e+39
2.786287e+15, 8.327840e+35, 1e+39
2.785878e+15, 8.325908e+35, 1e+39
2.785471e+15, 8.323975e+35, 1e+39
2.785063e+15, 8.322043e+35, 1e+39
2.784655e+15, 8.320111e+35, 1e+39
2.784247e+15, 8.318179e+35, 1e+39
2.783842e+15, 8.316248e+35, 1e+39
2.783432e+15, 8.314316e+35, 1e+39
2.783025e+15, 8.312385e+35, 1e+39
2.782619e+15, 8.310454e+35, 1e+39
2.782211e+15, 8.308523e+35, 1e+39
2.781803e+15, 8.306593e+35, 1e+39
2.781397e+15, 8.304663e+35, 1e+39
2.780987e+15, 8.302733e+35, 1e+39
2.780580e+15, 8.300803e+35, 1e+39
2.780172e+15, 8.298873e+35, 1e+39
2.779765e+15, 8.296944e+35, 1e+39
2.779358e+15, 8.295014e+35, 1e+39
2.778954e+15, 8.293085e+35, 1e+39
2.778543e+15, 8.291156e+35, 1e+39
2.778137e+15, 8.289228e+35, 1e+39
2.777729e+15, 8.287299e+35, 1e+39
2.777324e+15, 8.285371e+35, 1e+39
2.776915e+15, 8.283443e+35, 1e+39
2.776509e+15, 8.281516e+35, 1e+39
2.776100e+15, 8.279588e+35, 1e+39
2.775694e+15, 8.277661e+35, 1e+39
2.775287e+15, 8.275734e+35, 1e+39
2.774882e+15, 8.273807e+35, 1e+39
2.774472e+15, 8.271880e+35, 1e+39
2.774067e+15, 8.269953e+35, 1e+39
2.773659e+15, 8.268027e+35, 1e+39
2.773252e+15, 8.266101e+35, 1e+39
2.772847e+15, 8.264175e+35, 1e+39
2.772437e+15, 8.262250e+35, 1e+39
2.772030e+15, 8.260324e+35, 1e+39
2.771624e+15, 8.258399e+35, 1e+39
2.771217e+15, 8.256474e+35, 1e+39
2.770809e+15, 8.254549e+35, 1e+39
2.770404e+15, 8.252625e+35, 1e+39
2.769997e+15, 8.250700e+35, 1e+39
2.769589e+15, 8.248776e+35, 1e+39
2.769185e+15, 8.246852e+35, 1e+39
2.768776e+15, 8.244929e+35, 1e+39
2.768368e+15, 8.243005e+35, 1e+39
2.767963e+15, 8.241082e+35, 1e+39
2.767557e+15, 8.239159e+35, 1e+39
2.767149e+15, 8.237236e+35, 1e+39
2.766743e+15, 8.235313e+35, 1e+39
2.766337e+15, 8.233391e+35, 1e+39
2.765928e+15, 8.231468e+35, 1e+39
2.765520e+15, 8.229546e+35, 1e+39
2.765117e+15, 8.227625e+35, 1e+39
2.764708e+15, 8.225703e+35, 1e+39
2.764303e+15, 8.223782e+35, 1e+39
2.763898e+15, 8.221860e+35, 1e+39
2.763488e+15, 8.219939e+35, 1e+39
2.763085e+15, 8.218019e+35, 1e+39
2.762674e+15, 8.216098e+35, 1e+39
2.762271e+15, 8.214178e+35, 1e+39
2.761864e+15, 8.212258e+35, 1e+39
2.761458e+15, 8.210338e+35, 1e+39
2.761051e+15, 8.208418e+35, 1e+39
2.760644e+15, 8.206499e+35, 1e+39
2.760239e+15, 8.204579e+35, 1e+39
2.759833e+15, 8.202660e+35, 1e+39
2.759424e+15, 8.200741e+35, 1e+39
2.759019e+15, 8.198823e+35, 1e+39
2.758613e+15, 8.196904e+35, 1e+39
2.758207e+15, 8.194986e+35, 1e+39
2.757799e+15, 8.193068e+35, 1e+39
2.757393e+15, 8.191150e+35, 1e+39
2.756987e+15, 8.189233e+35, 1e+39
2.756579e+15, 8.187316e+35, 1e+39
2.756175e+15, 8.185398e+35, 1e+39
2.755767e+15, 8.183481e+35, 1e+39
2.755364e+15, 8.181565e+35, 1e+39
2.754957e+15, 8.179648e+35, 1e+39
2.754550e+15, 8.177732e+35, 1e+39
2.754144e+15, 8.175816e+35, 1e+39
2.753738e+15, 8.173900e+35, 1e+39
2.753332e+15, 8.171984e+35, 1e+39
2.752926e+15, 8.170069e+35, 1e+39
2.752520e+15, 8.168154e+35, 1e+39
2.752116e+15, 8.166239e+35, 1e+39
2.751708e+15, 8.164324e+35, 1e+39
2.751302e+15, 8.162409e+35, 1e+39
2.750896e+15, 8.160495e+35, 1e+39
2.750489e+15, 8.158581e+35, 1e+39
2.750085e+15, 8.156667e+35, 1e+39
2.749679e+15, 8.154753e+35, 1e+39
2.749273e+15, 8.152840e+35, 1e+39
2.748867e+15, 8.150926e+35, 1e+39
2.748461e+15, 8.149013e+35, 1e+39
2.748057e+15, 8.147100e+35, 1e+39
2.747650e+15, 8.145188e+35, 1e+39
2.747244e+15, 8.143275e+35, 1e+39
2.746838e+15, 8.141363e+35, 1e+39
2.746432e+15, 8.139451e+35, 1e+39
2.746028e+15, 8.137539e+35, 1e+39
2.745620e+15, 8.135627e+35, 1e+39
2.745216e+15, 8.133716e+35, 1e+39
2.744808e+15, 8.131805e+35, 1e+39
2.744407e+15, 8.129894e+35, 1e+39
2.743998e+15, 8.127983e+35, 1e+39
2.743592e+15, 8.126072e+35, 1e+39
2.743187e+15, 8.124162e+35, 1e+39
2.742782e+15, 8.122252e+35, 1e+39
2.742378e+15, 8.120342e+35, 1e+39
2.741970e+15, 8.118432e+35, 1e+39
2.741564e+15, 8.116523e+35, 1e+39
2.741159e+15, 8.114614e+35, 1e+39
2.740756e+15, 8.112704e+35, 1e+39
2.740349e+15, 8.110796e+35, 1e+39
2.739944e+15, 8.108887e+35, 1e+39
2.739538e+15, 8.106979e+35, 1e+39
2.739130e+15, 8.105070e+35, 1e+39
2.738729e+15, 8.103162e+35, 1e+39
2.738323e+15, 8.101254e+35, 1e+39
2.737916e+15, 8.099347e+35, 1e+39
2.737514e+15, 8.097440e+35, 1e+39
2.737105e+15, 8.095532e+35, 1e+39
2.736702e+15, 8.093625e+35, 1e+39
2.736295e+15, 8.091719e+35, 1e+39
2.735891e+15, 8.089812e+35, 1e+39
2.735485e+15, 8.087906e+35, 1e+39
2.735081e+15, 8.086000e+35, 1e+39
2.734675e+15, 8.084094e+35, 1e+39
2.734270e+15, 8.082188e+35, 1e+39
2.733867e+15, 8.080283e+35, 1e+39
2.733460e+15, 8.078378e+35, 1e+39
2.733055e+15, 8.076472e+35, 1e+39
2.732650e+15, 8.074568e+35, 1e+39
2.732243e+15, 8.072663e+35, 1e+39
2.731839e+15, 8.070759e+35, 1e+39
2.731436e+15, 8.068854e+35, 1e+39
2.731030e+15, 8.066951e+35, 1e+39
2.730625e+15, 8.065047e+35, 1e+39
2.730219e+15, 8.063143e+35, 1e+39
2.729816e+15, 8.061240e+35, 1e+39
2.729412e+15, 8.059337e+35, 1e+39
2.729005e+15, 8.057434e+35, 1e+39
2.728601e+15, 8.055531e+35, 1e+39
2.728197e+15, 8.053629e+35, 1e+39
2.727790e+15, 8.051726e+35, 1e+39
2.727388e+15, 8.049824e+35, 1e+39
2.726979e+15, 8.047922e+35, 1e+39
2.726578e+15, 8.046021e+35, 1e+39
2.726173e+15, 8.044119e+35, 1e+39
2.725767e+15, 8.042218e+35, 1e+39
2.725360e+15, 8.040317e+35, 1e+39
2.724956e+15, 8.038416e+35, 1e+39
2.724554e+15, 8.036516e+35, 1e+39
2.724147e+15, 8.034616e+35, 1e+39
2.723744e+15, 8.032715e+35, 1e+39
2.723339e+15, 8.030815e+35, 1e+39
2.722937e+15, 8.028916e+35, 1e+39
2.722530e+15, 8.027016e+35, 1e+39
2.722126e+15, 8.025117e+35, 1e+39
2.721719e+15, 8.023218e+35, 1e+39
2.721317e+15, 8.021319e+35, 1e+39
2.720912e+15, 8.019420e+35, 1e+39
2.720508e+15, 8.017522e+35, 1e+39
2.720102e+15, 8.015624e+35, 1e+39
2.719701e+15, 8.013726e+35, 1e+39
2.719294e+15, 8.011828e+35, 1e+39
2.718891e+15, 8.009930e+35, 1e+39
2.718483e+15, 8.008033e+35, 1e+39
2.718084e+15, 8.006136e+35, 1e+39
2.717676e+15, 8.004239e+35, 1e+39
2.717273e+15, 8.002342e+35, 1e+39
2.716869e+15, 8.000445e+35, 1e+39
2.716463e+15, 7.998549e+35, 1e+39
2.716061e+15, 7.996653e+35, 1e+39
2.715653e+15, 7.994757e+35, 1e+39
2.715253e+15, 7.992861e+35, 1e+39
2.714846e+15, 7.990966e+35, 1e+39
2.714443e+15, 7.989071e+35, 1e+39
2.714039e+15, 7.987176e+35, 1e+39
2.713635e+15, 7.985281e+35, 1e+39
2.713230e+15, 7.983386e+35, 1e+39
2.712826e+15, 7.981492e+35, 1e+39
2.712423e+15, 7.979598e+35, 1e+39
2.712020e+15, 7.977704e+35, 1e+39
2.711615e+15, 7.975810e+35, 1e+39
2.711210e+15, 7.973916e+35, 1e+39
2.710806e+15, 7.972023e+35, 1e+39
2.710403e+15, 7.970130e+35, 1e+39
2.709999e+15, 7.968237e+35, 1e+39
2.709593e+15, 7.966344e+35, 1e+39
2.709190e+15, 7.964452e+35, 1e+39
2.708787e+15, 7.962559e+35, 1e+39
2.708384e+15, 7.960667e+35, 1e+39
2.707979e+15, 7.958776e+35, 1e+39
2.707576e+15, 7.956884e+35, 1e+39
2.707171e+15, 7.954992e+35, 1e+39
2.706765e+15, 7.953101e+35, 1e+39
2.706366e+15, 7.951210e+35, 1e+39
2.705959e+15, 7.949319e+35, 1e+39
2.705557e+15, 7.947429e+35, 1e+39
2.705152e+15, 7.945538e+35, 1e+39
2.704750e+15, 7.943648e+35, 1e+39
2.704345e+15, 7.941758e+35, 1e+39
2.703940e+15, 7.939869e+35, 1e+39
2.703539e+15, 7.937979e+35, 1e+39
2.703135e+15, 7.936090e+35, 1e+39
2.702730e+15, 7.934201e+35, 1e+39
2.702328e+15, 7.932312e+35, 1e+39
2.701925e+15, 7.930423e+35, 1e+39
2.701520e+15, 7.928535e+35, 1e+39
2.701116e+15, 7.926647e+35, 1e+39
2.700712e+15, 7.924758e+35, 1e+39
2.700309e+15, 7.922871e+35, 1e+39
2.699907e+15, 7.920983e+35, 1e+39
2.699502e+15, 7.919096e+35, 1e+39
2.699098e+15, 7.917208e+35, 1e+39
2.698697e+15, 7.915322e+35, 1e+39
2.698292e+15, 7.913435e+35, 1e+39
2.697890e+15, 7.911548e+35, 1e+39
2.697487e+15, 7.909662e+35, 1e+39
2.697081e+15, 7.907776e+35, 1e+39
2.696680e+15, 7.905890e+35, 1e+39
2.696275e+15, 7.904004e+35, 1e+39
2.695874e+15, 7.902119e+35, 1e+39
2.695470e+15, 7.900233e+35, 1e+39
2.695067e+15, 7.898348e+35, 1e+39
2.694663e+15, 7.896464e+35, 1e+39
2.694258e+15, 7.894579e+35, 1e+39
2.693858e+15, 7.892695e+35, 1e+39
2.693455e+15, 7.890810e+35, 1e+39
2.693049e+15, 7.888926e+35, 1e+39
2.692648e+15, 7.887043e+35, 1e+39
2.692245e+15, 7.885159e+35, 1e+39
2.691841e+15, 7.883276e+35, 1e+39
2.691438e+15, 7.881393e+35, 1e+39
2.691034e+15, 7.879510e+35, 1e+39
2.690633e+15, 7.877627e+35, 1e+39
2.690228e+15, 7.875744e+35, 1e+39
2.689827e+15, 7.873862e+35, 1e+39
2.689422e+15, 7.871980e+35, 1e+39
2.689022e+15, 7.870098e+35, 1e+39
2.688617e+15, 7.868217e+35, 1e+39
2.688215e+15, 7.866335e+35, 1e+39
2.687812e+15, 7.864454e+35, 1e+39
2.687410e+15, 7.862573e+35, 1e+39
2.687006e+15, 7.860692e+35, 1e+39
2.686603e+15, 7.858811e+35, 1e+39
2.686200e+15, 7.856931e+35, 1e+39
2.685797e+15, 7.855051e+35, 1e+39
2.685394e+15, 7.853171e+35, 1e+39
2.684993e+15, 7.851291e+35, 1e+39
2.684590e+15, 7.849412e+35, 1e+39
2.684186e+15, 7.847532e+35, 1e+39
2.683782e+15, 7.845653e+35, 1e+39
2.683383e+15, 7.843774e+35, 1e+39
2.682979e+15, 7.841896e+35, 1e+39
2.682577e+15, 7.840017e+35, 1e+39
2.682173e+15, 7.838139e+35, 1e+39
2.681771e+15, 7.836261e+35, 1e+39
2.681370e+15, 7.834383e+35, 1e+39
2.680967e+15, 7.832506e+35, 1e+39
2.680562e+15, 7.830628e+35, 1e+39
2.680163e+15, 7.828751e+35, 1e+39
2.679758e+15, 7.826874e+35, 1e+39
2.679358e+15, 7.824997e+35, 1e+39
2.678952e+15, 7.823121e+35, 1e+39
2.678550e+15, 7.821244e+35, 1e+39
2.678148e+15, 7.819368e+35, 1e+39
2.677746e+15, 7.817492e+35, 1e+39
2.677344e+15, 7.815617e+35, 1e+39
2.676943e+15, 7.813741e+35, 1e+39
2.676539e+15, 7.811866e+35, 1e+39
2.676137e+15, 7.809991e+35, 1e+39
2.675735e+15, 7.808116e+35, 1e+39
2.675332e+15, 7.806242e+35, 1e+39
2.674931e+15, 7.804367e+35, 1e+39
2.674528e+15, 7.802493e+35, 1e+39
2.674127e+15, 7.800619e+35, 1e+39
2.673724e+15, 7.798745e+35, 1e+39
2.673321e+15, 7.796872e+35, 1e+39
2.672919e+15, 7.794998e+35, 1e+39
2.672518e+15, 7.793125e+35, 1e+39
2.672115e+15, 7.791252e+35, 1e+39
2.671714e+15, 7.789379e+35, 1e+39
2.671311e+15, 7.787507e+35, 1e+39
2.670908e+15, 7.785635e+35, 1e+39
2.670506e+15, 7.783763e+35, 1e+39
2.670106e+15, 7.781891e+35, 1e+39
2.669703e+15, 7.780019e+35, 1e+39
2.669301e+15, 7.778148e+35, 1e+39
2.668900e+15, 7.776276e+35, 1e+39
2.668496e+15, 7.774405e+35, 1e+39
2.668095e+15, 7.772535e+35, 1e+39
2.667694e+15, 7.770664e+35, 1e+39
2.667293e+15, 7.768794e+35, 1e+39
2.666889e+15, 7.766923e+35, 1e+39
2.666489e+15, 7.765054e+35, 1e+39
2.666085e+15, 7.763184e+35, 1e+39
2.665685e+15, 7.761314e+35, 1e+39
2.665283e+15, 7.759445e+35, 1e+39
2.664882e+15, 7.757576e+35, 1e+39
2.664480e+15, 7.755707e+35, 1e+39
2.664077e+15, 7.753838e+35, 1e+39
2.663676e+15, 7.751970e+35, 1e+39
2.663274e+15, 7.750102e+35, 1e+39
2.662874e+15, 7.748234e+35, 1e+39
2.662470e+15, 7.746366e+35, 1e+39
2.662069e+15, 7.744498e+35, 1e+39
2.661667e+15, 7.742631e+35, 1e+39
2.661267e+15, 7.740764e+35, 1e+39
2.660865e+15, 7.738897e+35, 1e+39
2.660462e+15, 7.737030e+35, 1e+39
2.660061e+15, 7.735163e+35, 1e+39
2.659659e+15, 7.733297e+35, 1e+39
2.659259e+15, 7.731431e+35, 1e+39
2.658858e+15, 7.729565e+35, 1e+39
2.658455e+15, 7.727699e+35, 1e+39
2.658054e+15, 7.725834e+35, 1e+39
2.657655e+15, 7.723969e+35, 1e+39
2.657252e+15, 7.722104e+35, 1e+39
2.656853e+15, 7.720239e+35, 1e+39
2.656447e+15, 7.718374e+35, 1e+39
2.656048e+15, 7.716510e+35, 1e+39
2.655646e+15, 7.714645e+35, 1e+39
2.655245e+15, 7.712781e+35, 1e+39
2.654845e+15, 7.710918e+35, 1e+39
2.654442e+15, 7.709054e+35, 1e+39
2.654042e+15, 7.707191e+35, 1e+39
2.653641e+15, 7.705328e+35, 1e+39
2.653240e+15, 7.703465e+35, 1e+39
2.652837e+15, 7.701602e+35, 1e+39
2.652437e+15, 7.699740e+35, 1e+39
2.652036e+15, 7.697877e+35, 1e+39
2.651634e+15, 7.696015e+35, 1e+39
2.651234e+15, 7.694153e+35, 1e+39
2.650834e+15, 7.692292e+35, 1e+39
2.650431e+15, 7.690430e+35, 1e+39
2.650030e+15, 7.688569e+35, 1e+39
2.649630e+15, 7.686708e+35, 1e+39
2.649229e+15, 7.684847e+35, 1e+39
2.648829e+15, 7.682987e+35, 1e+39
2.648427e+15, 7.681126e+35, 1e+39
2.648026e+15, 7.679266e+35, 1e+39
2.647626e+15, 7.677406e+35, 1e+39
2.647224e+15, 7.675546e+35, 1e+39
2.646823e+15, 7.673687e+35, 1e+39
2.646423e+15, 7.671828e+35, 1e+39
2.646021e+15, 7.669969e+35, 1e+39
2.645620e+15, 7.668110e+35, 1e+39
2.645220e+15, 7.666251e+35, 1e+39
2.644818e+15, 7.664393e+35, 1e+39
2.644419e+15, 7.662534e+35, 1e+39
2.644019e+15, 7.660676e+35, 1e+39
2.643617e+15, 7.658819e+35, 1e+39
2.643218e+15, 7.656961e+35, 1e+39
2.642815e+15, 7.655104e+35, 1e+39
2.642414e+15, 7.653246e+35, 1e+39
2.642014e+15, 7.651389e+35, 1e+39
2.641613e+15, 7.649533e+35, 1e+39
2.641215e+15, 7.647676e+35, 1e+39
2.640812e+15, 7.645820e+35, 1e+39
2.640411e+15, 7.643964e+35, 1e+39
2.640012e+15, 7.642108e+35, 1e+39
2.639610e+15, 7.640252e+35, 1e+39
2.639212e+15, 7.638397e+35, 1e+39
2.638810e+15, 7.636541e+35, 1e+39
2.638411e+15, 7.634686e+35, 1e+39
2.638009e+15, 7.632832e+35, 1e+39
2.637609e+15, 7.630977e+35, 1e+39
2.637208e+15, 7.629123e+35, 1e+39
2.636810e+15, 7.627268e+35, 1e+39
2.636409e+15, 7.625414e+35, 1e+39
2.636007e+15, 7.623561e+35, 1e+39
2.635606e+15, 7.621707e+35, 1e+39
2.635208e+15, 7.619854e+35, 1e+39
2.634807e+15, 7.618001e+35, 1e+39
2.634409e+15, 7.616148e+35, 1e+39
2.634005e+15, 7.614295e+35, 1e+39
2.633606e+15, 7.612442e+35, 1e+39
2.633207e+15, 7.610590e+35, 1e+39
2.632804e+15, 7.608738e+35, 1e+39
2.632405e+15, 7.606886e+35, 1e+39
2.632005e+15, 7.605035e+35, 1e+39
2.631607e+15, 7.603183e+35, 1e+39
2.631204e+15, 7.601332e+35, 1e+39
2.630805e+15, 7.599481e+35, 1e+39
2.630406e+15, 7.597630e+35, 1e+39
2.630006e+15, 7.595780e+35, 1e+39
2.629607e+15, 7.593929e+35, 1e+39
2.629204e+15, 7.592079e+35, 1e+39
2.628807e+15, 7.590229e+35, 1e+39
2.628405e+15, 7.588380e+35, 1e+39
2.628004e+15, 7.586530e+35, 1e+39
2.627606e+15, 7.584681e+35, 1e+39
2.627205e+15, 7.582832e+35, 1e+39
2.626805e+15, 7.580983e+35, 1e+39
2.626408e+15, 7.579134e+35, 1e+39
2.626006e+15, 7.577286e+35, 1e+39
2.625607e+15, 7.575437e+35, 1e+39
2.625207e+15, 7.573589e+35, 1e+39
2.624808e+15, 7.571742e+35, 1e+39
2.624408e+15, 7.569894e+35, 1e+39
2.624006e+15, 7.568047e+35, 1e+39
2.623608e+15, 7.566200e+35, 1e+39
2.623208e+15, 7.564353e+35, 1e+39
2.622809e+15, 7.562506e+35, 1e+39
2.622409e+15, 7.560659e+35, 1e+39
2.622008e+15, 7.558813e+35, 1e+39
2.621610e+15, 7.556967e+35, 1e+39
2.621211e+15, 7.555121e+35, 1e+39
2.620809e+15, 7.553275e+35, 1e+39
2.620412e+15, 7.551430e+35, 1e+39
2.620013e+15, 7.549585e+35, 1e+39
2.619612e+15, 7.547740e+35, 1e+39
2.619213e+15, 7.545895e+35, 1e+39
2.618813e+15, 7.544050e+35, 1e+39
2.618413e+15, 7.542206e+35, 1e+39
2.618014e+15, 7.540362e+35, 1e+39
2.617615e+15, 7.538518e+35, 1e+39
2.617217e+15, 7.536674e+35, 1e+39
2.616817e+15, 7.534830e+35, 1e+39
2.616416e+15, 7.532987e+35, 1e+39
2.616018e+15, 7.531144e+35, 1e+39
2.615619e+15, 7.529301e+35, 1e+39
2.615218e+15, 7.527458e+35, 1e+39
2.614818e+15, 7.525616e+35, 1e+39
2.614421e+15, 7.523774e+35, 1e+39
2.614020e+15, 7.521932e+35, 1e+39
2.613623e+15, 7.520090e+35, 1e+39
2.613222e+15, 7.518248e+35, 1e+39
2.612824e+15, 7.516407e+35, 1e+39
2.612423e+15, 7.514566e+35, 1e+39
2.612024e+15, 7.512725e+35, 1e+39
2.611627e+15, 7.510884e+35, 1e+39
2.611226e+15, 7.509043e+35, 1e+39
2.610827e+15, 7.507203e+35, 1e+39
2.610428e+15, 7.505363e+35, 1e+39
2.610031e+15, 7.503523e+35, 1e+39
2.609631e+15, 7.501683e+35, 1e+39
2.609232e+15, 7.499844e+35, 1e+39
2.608833e+15, 7.498004e+35, 1e+39
2.608435e+15, 7.496165e+35, 1e+39
2.608035e+15, 7.494326e+35, 1e+39
2.607634e+15, 7.492488e+35, 1e+39
2.607238e+15, 7.490649e+35, 1e+39
2.606836e+15, 7.488811e+35, 1e+39
2.606440e+15, 7.486973e+35, 1e+39
2.606040e+15, 7.485135e+35, 1e+39
2.605642e+15, 7.483298e+35, 1e+39
2.605243e+15, 7.481460e+35, 1e+39
2.604844e+15, 7.479623e+35, 1e+39
2.604446e+15, 7.477786e+35, 1e+39
2.604047e+15, 7.475950e+35, 1e+39
2.603648e+15, 7.474113e+35, 1e+39
2.603250e+15, 7.472277e+35, 1e+39
2.602850e+15, 7.470441e+35, 1e+39
2.602452e+15, 7.468605e+35, 1e+39
2.602055e+15, 7.466769e+35, 1e+39
2.601654e+15, 7.464934e+35, 1e+39
2.601256e+15, 7.463099e+35, 1e+39
2.600858e+15, 7.461264e+35, 1e+39
2.600458e+15, 7.459429e+35, 1e+39
2.600061e+15, 7.457594e+35, 1e+39
2.599661e+15, 7.455760e+35, 1e+39
2.599264e+15, 7.453926e+35, 1e+39
2.598866e+15, 7.452092e+35, 1e+39
2.598468e+15, 7.450258e+35, 1e+39
2.598066e+15, 7.448424e+35, 1e+39
2.597671e+15, 7.446591e+35, 1e+39
2.597270e+15, 7.444758e+35, 1e+39
2.596874e+15, 7.442925e+35, 1e+39
2.596474e+15, 7.441092e+35, 1e+39
2.596076e+15, 7.439260e+35, 1e+39
2.595678e+15, 7.437428e+35, 1e+39
2.595280e+15, 7.435596e+35, 1e+39
2.594881e+15, 7.433764e+35, 1e+39
2.594485e+15, 7.431932e+35, 1e+39
2.594084e+15, 7.430101e+35, 1e+39
2.593688e+15, 7.428270e+35, 1e+39
