# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
2.408432e+15, 7.814494e+35, 1e+39
2.408098e+15, 7.812844e+35, 1e+39
2.407767e+15, 7.811195e+35, 1e+39
2.407435e+15, 7.809545e+35, 1e+39
2.407104e+15, 7.807896e+35, 1e+39
2.406773e+15, 7.806247e+35, 1e+39
2.406439e+15, 7.804598e+35, 1e+39
2.406106e+15, 7.802949e+35, 1e+39
2.405778e+15, 7.801300e+35, 1e+39
2.405443e+15, 7.799651e+35, 1e+39
2.405113e+15, 7.798003e+35, 1e+39
2.404783e+15, 7.796355e+35, 1e+39
2.404449e+15, 7.794707e+35, 1e+39
2.404119e+15, 7.793059e+35, 1e+39
2.403790e+15, 7.791411e+35, 1e+39
2.403457e+15, 7.789764e+35, 1e+39
2.403123e+15, 7.788117e+35, 1e+39
2.402793e+15, 7.786469e+35, 1e+39
2.402462e+15, 7.784822e+35, 1e+39
2.402129e+15, 7.783175e+35, 1e+39
2.401799e+15, 7.781529e+35, 1e+39
2.401468e+15, 7.779882e+35, 1e+39
2.401135e+15, 7.778236e+35, 1e+39
2.400804e+15, 7.776590e+35, 1e+39
2.400474e+15, 7.774944e+35, 1e+39
2.400143e+15, 7.773298e+35, 1e+39
2.399811e+15, 7.771652e+35, 1e+39
2.399479e+15, 7.770007e+35, 1e+39
2.399150e+15, 7.768361e+35, 1e+39
2.398818e+15, 7.766716e+35, 1e+39
2.398485e+15, 7.765071e+35, 1e+39
2.398154e+15, 7.763426e+35, 1e+39
2.397822e+15, 7.761782e+35, 1e+39
2.397491e+15, 7.760137e+35, 1e+39
2.397163e+15, 7.758493e+35, 1e+39
2.396831e+15, 7.756849e+35, 1e+39
2.396499e+15, 7.755205e+35, 1e+39
2.396167e+15, 7.753561e+35, 1e+39
2.395836e+15, 7.751917e+35, 1e+39
2.395506e+15, 7.750274e+35, 1e+39
2.395174e+15, 7.748630e+35, 1e+39
2.394845e+15, 7.746987e+35, 1e+39
2.394512e+15, 7.745344e+35, 1e+39
2.394183e+15, 7.743701e+35, 1e+39
2.393850e+15, 7.742058e+35, 1e+39
2.393519e+15, 7.740416e+35, 1e+39
2.393190e+15, 7.738774e+35, 1e+39
2.392857e+15, 7.737131e+35, 1e+39
2.392528e+15, 7.735489e+35, 1e+39
2.392197e+15, 7.733848e+35, 1e+39
2.391864e+15, 7.732206e+35, 1e+39
2.391535e+15, 7.730564e+35, 1e+39
2.391204e+15, 7.728923e+35, 1e+39
2.390872e+15, 7.727282e+35, 1e+39
2.390542e+15, 7.725641e+35, 1e+39
2.390212e+15, 7.724000e+35, 1e+39
2.389879e+15, 7.722359e+35, 1e+39
2.389550e+15, 7.720719e+35, 1e+39
2.389218e+15, 7.719079e+35, 1e+39
2.388888e+15, 7.717438e+35, 1e+39
2.388558e+15, 7.715798e+35, 1e+39
2.388227e+15, 7.714159e+35, 1e+39
2.387896e+15, 7.712519e+35, 1e+39
2.387564e+15, 7.710879e+35, 1e+39
2.387236e+15, 7.709240e+35, 1e+39
2.386903e+15, 7.707601e+35, 1e+39
2.386575e+15, 7.705962e+35, 1e+39
2.386245e+15, 7.704323e+35, 1e+39
2.385913e+15, 7.702684e+35, 1e+39
2.385583e+15, 7.701046e+35, 1e+39
2.385251e+15, 7.699408e+35, 1e+39
2.384921e+15, 7.697769e+35, 1e+39
2.384589e+15, 7.696131e+35, 1e+39
2.384261e+15, 7.694494e+35, 1e+39
2.383930e+15, 7.692856e+35, 1e+39
2.383599e+15, 7.691218e+35, 1e+39
2.383270e+15, 7.689581e+35, 1e+39
2.382938e+15, 7.687944e+35, 1e+39
2.382607e+15, 7.686307e+35, 1e+39
2.382278e+15, 7.684670e+35, 1e+39
2.381947e+15, 7.683033e+35, 1e+39
2.381617e+15, 7.681397e+35, 1e+39
2.381287e+15, 7.679761e+35, 1e+39
2.380956e+15, 7.678124e+35, 1e+39
2.380626e+15, 7.676488e+35, 1e+39
2.380295e+15, 7.674853e+35, 1e+39
2.379967e+15, 7.673217e+35, 1e+39
2.379636e+15, 7.671581e+35, 1e+39
2.379305e+15, 7.669946e+35, 1e+39
2.378975e+15, 7.668311e+35, 1e+39
2.378646e+15, 7.666676e+35, 1e+39
2.378314e+15, 7.665041e+35, 1e+39
2.377984e+15, 7.663406e+35, 1e+39
2.377655e+15, 7.661772e+35, 1e+39
2.377325e+15, 7.660138e+35, 1e+39
2.376992e+15, 7.658504e+35, 1e+39
2.376664e+15, 7.656870e+35, 1e+39
2.376335e+15, 7.655236e+35, 1e+39
2.376004e+15, 7.653602e+35, 1e+39
2.375674e+15, 7.651969e+35, 1e+39
2.375344e+15, 7.650335e+35, 1e+39
2.375015e+15, 7.648702e+35, 1e+39
2.374684e+15, 7.647069e+35, 1e+39
2.374355e+15, 7.645436e+35, 1e+39
2.374024e+15, 7.643804e+35, 1e+39
2.373695e+15, 7.642171e+35, 1e+39
2.373365e+15, 7.640539e+35, 1e+39
2.373033e+15, 7.638907e+35, 1e+39
2.372704e+15, 7.637275e+35, 1e+39
2.372375e+15, 7.635643e+35, 1e+39
2.372045e+15, 7.634011e+35, 1e+39
2.371716e+15, 7.632380e+35, 1e+39
2.371385e+15, 7.630748e+35, 1e+39
2.371055e+15, 7.629117e+35, 1e+39
2.370726e+15, 7.627486e+35, 1e+39
2.370396e+15, 7.625855e+35, 1e+39
2.370067e+15, 7.624225e+35, 1e+39
2.369736e+15, 7.622594e+35, 1e+39
2.369406e+15, 7.620964e+35, 1e+39
2.369075e+15, 7.619334e+35, 1e+39
2.368747e+15, 7.617704e+35, 1e+39
2.368416e+15, 7.616074e+35, 1e+39
2.368088e+15, 7.614444e+35, 1e+39
2.367759e+15, 7.612815e+35, 1e+39
2.367427e+15, 7.611186e+35, 1e+39
2.367098e+15, 7.609556e+35, 1e+39
2.366772e+15, 7.607928e+35, 1e+39
2.366438e+15, 7.606299e+35, 1e+39
2.366111e+15, 7.604670e+35, 1e+39
2.365783e+15, 7.603042e+35, 1e+39
2.365450e+15, 7.601413e+35, 1e+39
2.365122e+15, 7.599785e+35, 1e+39
2.364793e+15, 7.598157e+35, 1e+39
2.364464e+15, 7.596529e+35, 1e+39
2.364135e+15, 7.594902e+35, 1e+39
2.363803e+15, 7.593274e+35, 1e+39
2.363474e+15, 7.591647e+35, 1e+39
2.363145e+15, 7.590020e+35, 1e+39
2.362817e+15, 7.588393e+35, 1e+39
2.362486e+15, 7.586766e+35, 1e+39
2.362158e+15, 7.585139e+35, 1e+39
2.361828e+15, 7.583513e+35, 1e+39
2.361498e+15, 7.581887e+35, 1e+39
2.361170e+15, 7.580260e+35, 1e+39
2.360842e+15, 7.578634e+35, 1e+39
2.360511e+15, 7.577009e+35, 1e+39
2.360181e+15, 7.575383e+35, 1e+39
2.359853e+15, 7.573758e+35, 1e+39
2.359523e+15, 7.572132e+35, 1e+39
2.359195e+15, 7.570507e+35, 1e+39
2.358865e+15, 7.568882e+35, 1e+39
2.358536e+15, 7.567257e+35, 1e+39
2.358209e+15, 7.565633e+35, 1e+39
2.357877e+15, 7.564008e+35, 1e+39
2.357550e+15, 7.562384e+35, 1e+39
2.357221e+15, 7.560760e+35, 1e+39
2.356890e+15, 7.559136e+35, 1e+39
2.356564e+15, 7.557512e+35, 1e+39
2.356233e+15, 7.555888e+35, 1e+39
2.355904e+15, 7.554265e+35, 1e+39
2.355575e+15, 7.552642e+35, 1e+39
2.355246e+15, 7.551019e+35, 1e+39
2.354918e+15, 7.549396e+35, 1e+39
2.354587e+15, 7.547773e+35, 1e+39
2.354260e+15, 7.546150e+35, 1e+39
2.353929e+15, 7.544528e+35, 1e+39
2.353603e+15, 7.542905e+35, 1e+39
2.353272e+15, 7.541283e+35, 1e+39
2.352945e+15, 7.539661e+35, 1e+39
2.352615e+15, 7.538040e+35, 1e+39
2.352286e+15, 7.536418e+35, 1e+39
2.351956e+15, 7.534796e+35, 1e+39
2.351630e+15, 7.533175e+35, 1e+39
2.351300e+15, 7.531554e+35, 1e+39
2.350971e+15, 7.529933e+35, 1e+39
2.350642e+15, 7.528312e+35, 1e+39
2.350314e+15, 7.526692e+35, 1e+39
2.349985e+15, 7.525071e+35, 1e+39
2.349656e+15, 7.523451e+35, 1e+39
2.349327e+15, 7.521831e+35, 1e+39
2.348998e+15, 7.520211e+35, 1e+39
2.348672e+15, 7.518591e+35, 1e+39
2.348342e+15, 7.516971e+35, 1e+39
2.348014e+15, 7.515352e+35, 1e+39
2.347685e+15, 7.513733e+35, 1e+39
2.347357e+15, 7.512114e+35, 1e+39
2.347027e+15, 7.510495e+35, 1e+39
2.346699e+15, 7.508876e+35, 1e+39
2.346371e+15, 7.507257e+35, 1e+39
2.346042e+15, 7.505639e+35, 1e+39
2.345715e+15, 7.504020e+35, 1e+39
2.345384e+15, 7.502402e+35, 1e+39
2.345057e+15, 7.500784e+35, 1e+39
2.344728e+15, 7.499167e+35, 1e+39
2.344400e+15, 7.497549e+35, 1e+39
2.344073e+15, 7.495932e+35, 1e+39
2.343743e+15, 7.494314e+35, 1e+39
2.343415e+15, 7.492697e+35, 1e+39
2.343088e+15, 7.491080e+35, 1e+39
2.342757e+15, 7.489463e+35, 1e+39
2.342431e+15, 7.487847e+35, 1e+39
2.342101e+15, 7.486230e+35, 1e+39
2.341774e+15, 7.484614e+35, 1e+39
2.341447e+15, 7.482998e+35, 1e+39
2.341118e+15, 7.481382e+35, 1e+39
2.340790e+15, 7.479766e+35, 1e+39
2.340461e+15, 7.478151e+35, 1e+39
2.340133e+15, 7.476535e+35, 1e+39
2.339805e+15, 7.474920e+35, 1e+39
2.339477e+15, 7.473305e+35, 1e+39
2.339149e+15, 7.471690e+35, 1e+39
2.338820e+15, 7.470075e+35, 1e+39
2.338491e+15, 7.468461e+35, 1e+39
2.338165e+15, 7.466846e+35, 1e+39
2.337837e+15, 7.465232e+35, 1e+39
2.337509e+15, 7.463618e+35, 1e+39
2.337181e+15, 7.462004e+35, 1e+39
2.336852e+15, 7.460390e+35, 1e+39
2.336524e+15, 7.458776e+35, 1e+39
2.336196e+15, 7.457163e+35, 1e+39
2.335867e+15, 7.455550e+35, 1e+39
2.335541e+15, 7.453937e+35, 1e+39
2.335213e+15, 7.452324e+35, 1e+39
2.334885e+15, 7.450711e+35, 1e+39
2.334557e+15, 7.449098e+35, 1e+39
2.334230e+15, 7.447486e+35, 1e+39
2.333901e+15, 7.445874e+35, 1e+39
2.333572e+15, 7.444261e+35, 1e+39
2.333246e+15, 7.442650e+35, 1e+39
2.332918e+15, 7.441038e+35, 1e+39
2.332591e+15, 7.439426e+35, 1e+39
2.332261e+15, 7.437815e+35, 1e+39
2.331936e+15, 7.436203e+35, 1e+39
2.331608e+15, 7.434592e+35, 1e+39
2.331279e+15, 7.432981e+35, 1e+39
2.330953e+15, 7.431371e+35, 1e+39
2.330624e+15, 7.429760e+35, 1e+39
2.330297e+15, 7.428150e+35, 1e+39
2.329968e+15, 7.426539e+35, 1e+39
2.329640e+15, 7.424929e+35, 1e+39
2.329314e+15, 7.423319e+35, 1e+39
2.328986e+15, 7.421710e+35, 1e+39
2.328659e+15, 7.420100e+35, 1e+39
2.328330e+15, 7.418491e+35, 1e+39
2.328003e+15, 7.416881e+35, 1e+39
2.327675e+15, 7.415272e+35, 1e+39
2.327349e+15, 7.413663e+35, 1e+39
2.327021e+15, 7.412055e+35, 1e+39
2.326694e+15, 7.410446e+35, 1e+39
2.326367e+15, 7.408838e+35, 1e+39
2.326039e+15, 7.407229e+35, 1e+39
2.325711e+15, 7.405621e+35, 1e+39
2.325384e+15, 7.404013e+35, 1e+39
2.325056e+15, 7.402406e+35, 1e+39
2.324730e+15, 7.400798e+35, 1e+39
2.324401e+15, 7.399191e+35, 1e+39
2.324075e+15, 7.397583e+35, 1e+39
2.323748e+15, 7.395976e+35, 1e+39
2.323420e+15, 7.394369e+35, 1e+39
2.323094e+15, 7.392763e+35, 1e+39
2.322765e+15, 7.391156e+35, 1e+39
2.322440e+15, 7.389550e+35, 1e+39
2.322112e+15, 7.387943e+35, 1e+39
2.321784e+15, 7.386337e+35, 1e+39
2.321456e+15, 7.384731e+35, 1e+39
2.321130e+15, 7.383126e+35, 1e+39
2.320803e+15, 7.381520e+35, 1e+39
2.320475e+15, 7.379915e+35, 1e+39
2.320148e+15, 7.378309e+35, 1e+39
2.319823e+15, 7.376704e+35, 1e+39
2.319494e+15, 7.375099e+35, 1e+39
2.319168e+15, 7.373495e+35, 1e+39
2.318841e+15, 7.371890e+35, 1e+39
2.318513e+15, 7.370286e+35, 1e+39
2.318187e+15, 7.368681e+35, 1e+39
2.317859e+15, 7.367077e+35, 1e+39
2.317534e+15, 7.365473e+35, 1e+39
2.317206e+15, 7.363870e+35, 1e+39
2.316879e+15, 7.362266e+35, 1e+39
2.316551e+15, 7.360663e+35, 1e+39
2.316226e+15, 7.359059e+35, 1e+39
2.315898e+15, 7.357456e+35, 1e+39
2.315570e+15, 7.355853e+35, 1e+39
2.315243e+15, 7.354251e+35, 1e+39
2.314917e+15, 7.352648e+35, 1e+39
2.314591e+15, 7.351046e+35, 1e+39
2.314264e+15, 7.349443e+35, 1e+39
2.313937e+15, 7.347841e+35, 1e+39
2.313609e+15, 7.346239e+35, 1e+39
2.313283e+15, 7.344638e+35, 1e+39
2.312957e+15, 7.343036e+35, 1e+39
2.312632e+15, 7.341435e+35, 1e+39
2.312302e+15, 7.339833e+35, 1e+39
2.311979e+15, 7.338232e+35, 1e+39
2.311649e+15, 7.336631e+35, 1e+39
2.311324e+15, 7.335031e+35, 1e+39
2.310998e+15, 7.333430e+35, 1e+39
2.310671e+15, 7.331830e+35, 1e+39
2.310344e+15, 7.330230e+35, 1e+39
2.310016e+15, 7.328629e+35, 1e+39
2.309693e+15, 7.327030e+35, 1e+39
2.309364e+15, 7.325430e+35, 1e+39
2.309039e+15, 7.323830e+35, 1e+39
2.308711e+15, 7.322231e+35, 1e+39
2.308385e+15, 7.320632e+35, 1e+39
2.308059e+15, 7.319033e+35, 1e+39
2.307733e+15, 7.317434e+35, 1e+39
2.307405e+15, 7.315835e+35, 1e+39
2.307078e+15, 7.314236e+35, 1e+39
2.306754e+15, 7.312638e+35, 1e+39
2.306426e+15, 7.311040e+35, 1e+39
2.306101e+15, 7.309442e+35, 1e+39
2.305774e+15, 7.307844e+35, 1e+39
2.305448e+15, 7.306246e+35, 1e+39
2.305122e+15, 7.304649e+35, 1e+39
2.304796e+15, 7.303051e+35, 1e+39
2.304468e+15, 7.301454e+35, 1e+39
2.304141e+15, 7.299857e+35, 1e+39
2.303816e+15, 7.298260e+35, 1e+39
2.303490e+15, 7.296663e+35, 1e+39
2.303164e+15, 7.295067e+35, 1e+39
2.302838e+15, 7.293470e+35, 1e+39
2.302511e+15, 7.291874e+35, 1e+39
2.302185e+15, 7.290278e+35, 1e+39
2.301861e+15, 7.288682e+35, 1e+39
2.301532e+15, 7.287086e+35, 1e+39
2.301206e+15, 7.285491e+35, 1e+39
2.300882e+15, 7.283896e+35, 1e+39
2.300558e+15, 7.282300e+35, 1e+39
2.300228e+15, 7.280705e+35, 1e+39
2.299903e+15, 7.279110e+35, 1e+39
2.299579e+15, 7.277516e+35, 1e+39
2.299252e+15, 7.275921e+35, 1e+39
2.298927e+15, 7.274327e+35, 1e+39
2.298600e+15, 7.272733e+35, 1e+39
2.298273e+15, 7.271138e+35, 1e+39
2.297947e+15, 7.269545e+35, 1e+39
2.297622e+15, 7.267951e+35, 1e+39
2.297295e+15, 7.266357e+35, 1e+39
2.296970e+15, 7.264764e+35, 1e+39
2.296645e+15, 7.263171e+35, 1e+39
2.296319e+15, 7.261578e+35, 1e+39
2.295993e+15, 7.259985e+35, 1e+39
2.295667e+15, 7.258392e+35, 1e+39
2.295341e+15, 7.256800e+35, 1e+39
2.295015e+15, 7.255207e+35, 1e+39
2.294692e+15, 7.253615e+35, 1e+39
2.294364e+15, 7.252023e+35, 1e+39
2.294038e+15, 7.250431e+35, 1e+39
2.293714e+15, 7.248839e+35, 1e+39
2.293388e+15, 7.247248e+35, 1e+39
2.293060e+15, 7.245656e+35, 1e+39
2.292737e+15, 7.244065e+35, 1e+39
2.292410e+15, 7.242474e+35, 1e+39
2.292084e+15, 7.240883e+35, 1e+39
2.291758e+15, 7.239293e+35, 1e+39
2.291434e+15, 7.237702e+35, 1e+39
2.291107e+15, 7.236112e+35, 1e+39
2.290784e+15, 7.234522e+35, 1e+39
2.290457e+15, 7.232932e+35, 1e+39
2.290133e+15, 7.231342e+35, 1e+39
2.289807e+15, 7.229752e+35, 1e+39
2.289481e+15, 7.228162e+35, 1e+39
2.289156e+15, 7.226573e+35, 1e+39
2.288830e+15, 7.224984e+35, 1e+39
2.288506e+15, 7.223395e+35, 1e+39
2.288179e+15, 7.221806e+35, 1e+39
2.287854e+15, 7.220217e+35, 1e+39
2.287529e+15, 7.218629e+35, 1e+39
2.287203e+15, 7.217040e+35, 1e+39
2.286878e+15, 7.215452e+35, 1e+39
2.286553e+15, 7.213864e+35, 1e+39
2.286228e+15, 7.212276e+35, 1e+39
2.285903e+15, 7.210689e+35, 1e+39
2.285577e+15, 7.209101e+35, 1e+39
2.285251e+15, 7.207514e+35, 1e+39
2.284927e+15, 7.205927e+35, 1e+39
2.284602e+15, 7.204339e+35, 1e+39
2.284277e+15, 7.202753e+35, 1e+39
2.283951e+15, 7.201166e+35, 1e+39
2.283626e+15, 7.199579e+35, 1e+39
2.283301e+15, 7.197993e+35, 1e+39
2.282976e+15, 7.196407e+35, 1e+39
2.282651e+15, 7.194821e+35, 1e+39
2.282325e+15, 7.193235e+35, 1e+39
2.282001e+15, 7.191649e+35, 1e+39
2.281677e+15, 7.190064e+35, 1e+39
2.281352e+15, 7.188478e+35, 1e+39
2.281025e+15, 7.186893e+35, 1e+39
2.280703e+15, 7.185308e+35, 1e+39
2.280376e+15, 7.183723e+35, 1e+39
2.280049e+15, 7.182139e+35, 1e+39
2.279725e+15, 7.180554e+35, 1e+39
2.279402e+15, 7.178970e+35, 1e+39
2.279077e+15, 7.177386e+35, 1e+39
2.278752e+15, 7.175802e+35, 1e+39
2.278426e+15, 7.174218e+35, 1e+39
2.278102e+15, 7.172634e+35, 1e+39
2.277777e+15, 7.171051e+35, 1e+39
2.277453e+15, 7.169467e+35, 1e+39
2.277128e+15, 7.167884e+35, 1e+39
2.276802e+15, 7.166301e+35, 1e+39
2.276479e+15, 7.164718e+35, 1e+39
2.276153e+15, 7.163136e+35, 1e+39
2.275830e+15, 7.161553e+35, 1e+39
2.275504e+15, 7.159971e+35, 1e+39
2.275179e+15, 7.158389e+35, 1e+39
2.274855e+15, 7.156807e+35, 1e+39
2.274531e+15, 7.155225e+35, 1e+39
2.274206e+15, 7.153643e+35, 1e+39
2.273881e+15, 7.152061e+35, 1e+39
2.273558e+15, 7.150480e+35, 1e+39
2.273232e+15, 7.148899e+35, 1e+39
2.272908e+15, 7.147318e+35, 1e+39
2.272582e+15, 7.145737e+35, 1e+39
2.272257e+15, 7.144156e+35, 1e+39
2.271935e+15, 7.142576e+35, 1e+39
2.271610e+15, 7.140996e+35, 1e+39
2.271286e+15, 7.139415e+35, 1e+39
2.270961e+15, 7.137835e+35, 1e+39
2.270638e+15, 7.136256e+35, 1e+39
2.270311e+15, 7.134676e+35, 1e+39
2.269987e+15, 7.133096e+35, 1e+39
2.269662e+15, 7.131517e+35, 1e+39
2.269339e+15, 7.129938e+35, 1e+39
2.269015e+15, 7.128359e+35, 1e+39
2.268691e+15, 7.126780e+35, 1e+39
2.268365e+15, 7.125201e+35, 1e+39
2.268041e+15, 7.123623e+35, 1e+39
2.267717e+15, 7.122045e+35, 1e+39
2.267393e+15, 7.120466e+35, 1e+39
2.267070e+15, 7.118888e+35, 1e+39
2.266745e+15, 7.117311e+35, 1e+39
2.266421e+15, 7.115733e+35, 1e+39
2.266099e+15, 7.114155e+35, 1e+39
2.265773e+15, 7.112578e+35, 1e+39
2.265448e+15, 7.111001e+35, 1e+39
2.265124e+15, 7.109424e+35, 1e+39
2.264801e+15, 7.107847e+35, 1e+39
2.264476e+15, 7.106271e+35, 1e+39
2.264153e+15, 7.104694e+35, 1e+39
2.263828e+15, 7.103118e+35, 1e+39
2.263505e+15, 7.101542e+35, 1e+39
2.263180e+15, 7.099966e+35, 1e+39
2.262855e+15, 7.098390e+35, 1e+39
2.262533e+15, 7.096814e+35, 1e+39
2.262209e+15, 7.095239e+35, 1e+39
2.261886e+15, 7.093663e+35, 1e+39
2.261558e+15, 7.092088e+35, 1e+39
2.261238e+15, 7.090513e+35, 1e+39
2.260912e+15, 7.088938e+35, 1e+39
2.260588e+15, 7.087364e+35, 1e+39
2.260266e+15, 7.085789e+35, 1e+39
2.259942e+15, 7.084215e+35, 1e+39
2.259619e+15, 7.082641e+35, 1e+39
2.259293e+15, 7.081067e+35, 1e+39
2.258971e+15, 7.079493e+35, 1e+39
2.258646e+15, 7.077919e+35, 1e+39
2.258322e+15, 7.076346e+35, 1e+39
2.257999e+15, 7.074773e+35, 1e+39
2.257674e+15, 7.073199e+35, 1e+39
2.257352e+15, 7.071626e+35, 1e+39
2.257027e+15, 7.070054e+35, 1e+39
2.256703e+15, 7.068481e+35, 1e+39
2.256382e+15, 7.066908e+35, 1e+39
2.256057e+15, 7.065336e+35, 1e+39
2.255733e+15, 7.063764e+35, 1e+39
2.255410e+15, 7.062192e+35, 1e+39
2.255088e+15, 7.060620e+35, 1e+39
2.254762e+15, 7.059049e+35, 1e+39
2.254439e+15, 7.057477e+35, 1e+39
2.254115e+15, 7.055906e+35, 1e+39
2.253793e+15, 7.054335e+35, 1e+39
2.253468e+15, 7.052764e+35, 1e+39
2.253146e+15, 7.051193e+35, 1e+39
2.252823e+15, 7.049622e+35, 1e+39
2.252499e+15, 7.048052e+35, 1e+39
2.252175e+15, 7.046482e+35, 1e+39
2.251850e+15, 7.044911e+35, 1e+39
2.251528e+15, 7.043341e+35, 1e+39
2.251206e+15, 7.041772e+35, 1e+39
2.250883e+15, 7.040202e+35, 1e+39
2.250559e+15, 7.038633e+35, 1e+39
2.250235e+15, 7.037063e+35, 1e+39
2.249914e+15, 7.035494e+35, 1e+39
2.249589e+15, 7.033925e+35, 1e+39
2.249267e+15, 7.032356e+35, 1e+39
2.248944e+15, 7.030788e+35, 1e+39
2.248620e+15, 7.029219e+35, 1e+39
2.248298e+15, 7.027651e+35, 1e+39
2.247972e+15, 7.026083e+35, 1e+39
2.247649e+15, 7.024515e+35, 1e+39
2.247327e+15, 7.022947e+35, 1e+39
2.247005e+15, 7.021379e+35, 1e+39
2.246680e+15, 7.019812e+35, 1e+39
2.246359e+15, 7.018245e+35, 1e+39
2.246035e+15, 7.016678e+35, 1e+39
2.245713e+15, 7.015111e+35, 1e+39
2.245390e+15, 7.013544e+35, 1e+39
2.245066e+15, 7.011977e+35, 1e+39
2.244742e+15, 7.010411e+35, 1e+39
2.244420e+15, 7.008844e+35, 1e+39
2.244098e+15, 7.007278e+35, 1e+39
2.243774e+15, 7.005712e+35, 1e+39
2.243450e+15, 7.004147e+35, 1e+39
2.243130e+15, 7.002581e+35, 1e+39
2.242805e+15, 7.001015e+35, 1e+39
2.242484e+15, 6.999450e+35, 1e+39
2.242160e+15, 6.997885e+35, 1e+39
2.241838e+15, 6.996320e+35, 1e+39
2.241513e+15, 6.994755e+35, 1e+39
2.241193e+15, 6.993191e+35, 1e+39
2.240869e+15, 6.991626e+35, 1e+39
2.240547e+15, 6.990062e+35, 1e+39
2.240222e+15, 6.988498e+35, 1e+39
2.239902e+15, 6.986934e+35, 1e+39
2.239579e+15, 6.985370e+35, 1e+39
2.239255e+15, 6.983807e+35, 1e+39
2.238934e+15, 6.982243e+35, 1e+39
2.238610e+15, 6.980680e+35, 1e+39
2.238289e+15, 6.979117e+35, 1e+39
2.237965e+15, 6.977554e+35, 1e+39
2.237642e+15, 6.975991e+35, 1e+39
2.237320e+15, 6.974428e+35, 1e+39
2.236998e+15, 6.972866e+35, 1e+39
2.236675e+15, 6.971304e+35, 1e+39
2.236353e+15, 6.969742e+35, 1e+39
2.236030e+15, 6.968180e+35, 1e+39
2.235707e+15, 6.966618e+35, 1e+39
2.235385e+15, 6.965056e+35, 1e+39
2.235062e+15, 6.963495e+35, 1e+39
2.234739e+15, 6.961934e+35, 1e+39
2.234418e+15, 6.960372e+35, 1e+39
2.234096e+15, 6.958812e+35, 1e+39
2.233773e+15, 6.957251e+35, 1e+39
2.233451e+15, 6.955690e+35, 1e+39
2.233128e+15, 6.954130e+35, 1e+39
2.232807e+15, 6.952569e+35, 1e+39
2.232484e+15, 6.951009e+35, 1e+39
2.232164e+15, 6.949449e+35, 1e+39
2.231840e+15, 6.947890e+35, 1e+39
2.231516e+15, 6.946330e+35, 1e+39
2.231195e+15, 6.944771e+35, 1e+39
2.230873e+15, 6.943211e+35, 1e+39
2.230550e+15, 6.941652e+35, 1e+39
2.230229e+15, 6.940093e+35, 1e+39
2.229906e+15, 6.938535e+35, 1e+39
2.229584e+15, 6.936976e+35, 1e+39
2.229262e+15, 6.935418e+35, 1e+39
2.228941e+15, 6.933859e+35, 1e+39
2.228620e+15, 6.932301e+35, 1e+39
2.228295e+15, 6.930743e+35, 1e+39
2.227975e+15, 6.929186e+35, 1e+39
2.227652e+15, 6.927628e+35, 1e+39
2.227330e+15, 6.926071e+35, 1e+39
2.227010e+15, 6.924513e+35, 1e+39
2.226686e+15, 6.922956e+35, 1e+39
2.226365e+15, 6.921399e+35, 1e+39
2.226043e+15, 6.919842e+35, 1e+39
2.225720e+15, 6.918286e+35, 1e+39
2.225399e+15, 6.916729e+35, 1e+39
2.225078e+15, 6.915173e+35, 1e+39
2.224755e+15, 6.913617e+35, 1e+39
2.224433e+15, 6.912061e+35, 1e+39
2.224113e+15, 6.910505e+35, 1e+39
2.223790e+15, 6.908950e+35, 1e+39
2.223468e+15, 6.907394e+35, 1e+39
2.223146e+15, 6.905839e+35, 1e+39
2.222825e+15, 6.904284e+35, 1e+39
2.222502e+15, 6.902729e+35, 1e+39
2.222182e+15, 6.901174e+35, 1e+39
2.221859e+15, 6.899620e+35, 1e+39
2.221540e+15, 6.898065e+35, 1e+39
2.221216e+15, 6.896511e+35, 1e+39
2.220893e+15, 6.894957e+35, 1e+39
2.220573e+15, 6.893403e+35, 1e+39
2.220251e+15, 6.891850e+35, 1e+39
2.219931e+15, 6.890296e+35, 1e+39
2.219608e+15, 6.888743e+35, 1e+39
2.219289e+15, 6.887189e+35, 1e+39
2.218964e+15, 6.885636e+35, 1e+39
2.218644e+15, 6.884083e+35, 1e+39
2.218323e+15, 6.882531e+35, 1e+39
2.218000e+15, 6.880978e+35, 1e+39
2.217681e+15, 6.879426e+35, 1e+39
2.217357e+15, 6.877873e+35, 1e+39
2.217037e+15, 6.876321e+35, 1e+39
2.216717e+15, 6.874769e+35, 1e+39
2.216395e+15, 6.873218e+35, 1e+39
2.216073e+15, 6.871666e+35, 1e+39
2.215751e+15, 6.870115e+35, 1e+39
2.215430e+15, 6.868563e+35, 1e+39
2.215109e+15, 6.867012e+35, 1e+39
2.214787e+15, 6.865461e+35, 1e+39
2.214466e+15, 6.863911e+35, 1e+39
2.214144e+15, 6.862360e+35, 1e+39
2.213823e+15, 6.860810e+35, 1e+39
2.213504e+15, 6.859260e+35, 1e+39
2.213183e+15, 6.857709e+35, 1e+39
2.212861e+15, 6.856160e+35, 1e+39
2.212540e+15, 6.854610e+35, 1e+39
2.212218e+15, 6.853060e+35, 1e+39
2.211900e+15, 6.851511e+35, 1e+39
2.211575e+15, 6.849962e+35, 1e+39
