# mass density [g cm-3], pressure [erg cm-3], baryon density [1/fm-3]
# energy density [MeV fm-3], pressure [MeV fm-3], baryon density [1/fm-3], chemical potential [MeV], strangeness fraction [admin]
2.285744e+15, 6.849863e+35, 1e+39
2.285404e+15, 6.848251e+35, 1e+39
2.285063e+15, 6.846640e+35, 1e+39
2.284721e+15, 6.845029e+35, 1e+39
2.284383e+15, 6.843418e+35, 1e+39
2.284040e+15, 6.841807e+35, 1e+39
2.283699e+15, 6.840197e+35, 1e+39
2.283359e+15, 6.838586e+35, 1e+39
2.283017e+15, 6.836976e+35, 1e+39
2.282678e+15, 6.835366e+35, 1e+39
2.282337e+15, 6.833756e+35, 1e+39
2.281997e+15, 6.832146e+35, 1e+39
2.281656e+15, 6.830537e+35, 1e+39
2.281316e+15, 6.828927e+35, 1e+39
2.280973e+15, 6.827318e+35, 1e+39
2.280635e+15, 6.825709e+35, 1e+39
2.280295e+15, 6.824101e+35, 1e+39
2.279955e+15, 6.822492e+35, 1e+39
2.279612e+15, 6.820883e+35, 1e+39
2.279272e+15, 6.819275e+35, 1e+39
2.278933e+15, 6.817667e+35, 1e+39
2.278590e+15, 6.816059e+35, 1e+39
2.278251e+15, 6.814452e+35, 1e+39
2.277910e+15, 6.812844e+35, 1e+39
2.277569e+15, 6.811237e+35, 1e+39
2.277229e+15, 6.809629e+35, 1e+39
2.276889e+15, 6.808022e+35, 1e+39
2.276550e+15, 6.806416e+35, 1e+39
2.276210e+15, 6.804809e+35, 1e+39
2.275869e+15, 6.803203e+35, 1e+39
2.275527e+15, 6.801596e+35, 1e+39
2.275186e+15, 6.799990e+35, 1e+39
2.274848e+15, 6.798384e+35, 1e+39
2.274507e+15, 6.796778e+35, 1e+39
2.274168e+15, 6.795173e+35, 1e+39
2.273827e+15, 6.793568e+35, 1e+39
2.273485e+15, 6.791962e+35, 1e+39
2.273147e+15, 6.790357e+35, 1e+39
2.272808e+15, 6.788753e+35, 1e+39
2.272466e+15, 6.787148e+35, 1e+39
2.272125e+15, 6.785543e+35, 1e+39
2.271788e+15, 6.783939e+35, 1e+39
2.271446e+15, 6.782335e+35, 1e+39
2.271105e+15, 6.780731e+35, 1e+39
2.270768e+15, 6.779127e+35, 1e+39
2.270426e+15, 6.777524e+35, 1e+39
2.270086e+15, 6.775920e+35, 1e+39
2.269746e+15, 6.774317e+35, 1e+39
2.269407e+15, 6.772714e+35, 1e+39
2.269067e+15, 6.771111e+35, 1e+39
2.268726e+15, 6.769509e+35, 1e+39
2.268388e+15, 6.767906e+35, 1e+39
2.268046e+15, 6.766304e+35, 1e+39
2.267707e+15, 6.764702e+35, 1e+39
2.267368e+15, 6.763100e+35, 1e+39
2.267028e+15, 6.761498e+35, 1e+39
2.266687e+15, 6.759896e+35, 1e+39
2.266349e+15, 6.758295e+35, 1e+39
2.266009e+15, 6.756694e+35, 1e+39
2.265671e+15, 6.755093e+35, 1e+39
2.265330e+15, 6.753492e+35, 1e+39
2.264989e+15, 6.751891e+35, 1e+39
2.264651e+15, 6.750291e+35, 1e+39
2.264311e+15, 6.748690e+35, 1e+39
2.263971e+15, 6.747090e+35, 1e+39
2.263631e+15, 6.745490e+35, 1e+39
2.263291e+15, 6.743890e+35, 1e+39
2.262952e+15, 6.742291e+35, 1e+39
2.262613e+15, 6.740691e+35, 1e+39
2.262272e+15, 6.739092e+35, 1e+39
2.261934e+15, 6.737493e+35, 1e+39
2.261594e+15, 6.735894e+35, 1e+39
2.261256e+15, 6.734295e+35, 1e+39
2.260916e+15, 6.732697e+35, 1e+39
2.260573e+15, 6.731099e+35, 1e+39
2.260237e+15, 6.729500e+35, 1e+39
2.259897e+15, 6.727902e+35, 1e+39
2.259558e+15, 6.726305e+35, 1e+39
2.259219e+15, 6.724707e+35, 1e+39
2.258877e+15, 6.723109e+35, 1e+39
2.258541e+15, 6.721512e+35, 1e+39
2.258202e+15, 6.719915e+35, 1e+39
2.257860e+15, 6.718318e+35, 1e+39
2.257522e+15, 6.716722e+35, 1e+39
2.257183e+15, 6.715125e+35, 1e+39
2.256844e+15, 6.713529e+35, 1e+39
2.256505e+15, 6.711932e+35, 1e+39
2.256166e+15, 6.710336e+35, 1e+39
2.255825e+15, 6.708741e+35, 1e+39
2.255487e+15, 6.707145e+35, 1e+39
2.255147e+15, 6.705550e+35, 1e+39
2.254810e+15, 6.703954e+35, 1e+39
2.254470e+15, 6.702359e+35, 1e+39
2.254132e+15, 6.700764e+35, 1e+39
2.253791e+15, 6.699169e+35, 1e+39
2.253453e+15, 6.697575e+35, 1e+39
2.253113e+15, 6.695981e+35, 1e+39
2.252774e+15, 6.694386e+35, 1e+39
2.252436e+15, 6.692792e+35, 1e+39
2.252098e+15, 6.691198e+35, 1e+39
2.251759e+15, 6.689605e+35, 1e+39
2.251419e+15, 6.688011e+35, 1e+39
2.251081e+15, 6.686418e+35, 1e+39
2.250741e+15, 6.684825e+35, 1e+39
2.250403e+15, 6.683232e+35, 1e+39
2.250065e+15, 6.681639e+35, 1e+39
2.249726e+15, 6.680047e+35, 1e+39
2.249386e+15, 6.678454e+35, 1e+39
2.249046e+15, 6.676862e+35, 1e+39
2.248710e+15, 6.675270e+35, 1e+39
2.248370e+15, 6.673678e+35, 1e+39
2.248031e+15, 6.672086e+35, 1e+39
2.247693e+15, 6.670495e+35, 1e+39
2.247353e+15, 6.668904e+35, 1e+39
2.247017e+15, 6.667313e+35, 1e+39
2.246678e+15, 6.665722e+35, 1e+39
2.246339e+15, 6.664131e+35, 1e+39
2.245999e+15, 6.662540e+35, 1e+39
2.245661e+15, 6.660950e+35, 1e+39
2.245323e+15, 6.659360e+35, 1e+39
2.244984e+15, 6.657769e+35, 1e+39
2.244647e+15, 6.656180e+35, 1e+39
2.244307e+15, 6.654590e+35, 1e+39
2.243969e+15, 6.653000e+35, 1e+39
2.243631e+15, 6.651411e+35, 1e+39
2.243293e+15, 6.649822e+35, 1e+39
2.242953e+15, 6.648233e+35, 1e+39
2.242617e+15, 6.646644e+35, 1e+39
2.242279e+15, 6.645056e+35, 1e+39
2.241938e+15, 6.643467e+35, 1e+39
2.241601e+15, 6.641879e+35, 1e+39
2.241263e+15, 6.640291e+35, 1e+39
2.240926e+15, 6.638703e+35, 1e+39
2.240586e+15, 6.637115e+35, 1e+39
2.240248e+15, 6.635528e+35, 1e+39
2.239909e+15, 6.633940e+35, 1e+39
2.239572e+15, 6.632353e+35, 1e+39
2.239235e+15, 6.630766e+35, 1e+39
2.238895e+15, 6.629179e+35, 1e+39
2.238556e+15, 6.627593e+35, 1e+39
2.238218e+15, 6.626006e+35, 1e+39
2.237883e+15, 6.624420e+35, 1e+39
2.237541e+15, 6.622834e+35, 1e+39
2.237205e+15, 6.621248e+35, 1e+39
2.236868e+15, 6.619662e+35, 1e+39
2.236529e+15, 6.618077e+35, 1e+39
2.236191e+15, 6.616491e+35, 1e+39
2.235852e+15, 6.614906e+35, 1e+39
2.235515e+15, 6.613321e+35, 1e+39
2.235177e+15, 6.611736e+35, 1e+39
2.234839e+15, 6.610152e+35, 1e+39
2.234502e+15, 6.608567e+35, 1e+39
2.234163e+15, 6.606983e+35, 1e+39
2.233826e+15, 6.605399e+35, 1e+39
2.233488e+15, 6.603815e+35, 1e+39
2.233151e+15, 6.602231e+35, 1e+39
2.232813e+15, 6.600648e+35, 1e+39
2.232475e+15, 6.599064e+35, 1e+39
2.232138e+15, 6.597481e+35, 1e+39
2.231800e+15, 6.595898e+35, 1e+39
2.231463e+15, 6.594315e+35, 1e+39
2.231124e+15, 6.592732e+35, 1e+39
2.230787e+15, 6.591150e+35, 1e+39
2.230449e+15, 6.589568e+35, 1e+39
2.230111e+15, 6.587986e+35, 1e+39
2.229774e+15, 6.586404e+35, 1e+39
2.229436e+15, 6.584822e+35, 1e+39
2.229099e+15, 6.583240e+35, 1e+39
2.228761e+15, 6.581659e+35, 1e+39
2.228424e+15, 6.580078e+35, 1e+39
2.228087e+15, 6.578497e+35, 1e+39
2.227749e+15, 6.576916e+35, 1e+39
2.227412e+15, 6.575335e+35, 1e+39
2.227074e+15, 6.573755e+35, 1e+39
2.226738e+15, 6.572174e+35, 1e+39
2.226399e+15, 6.570594e+35, 1e+39
2.226063e+15, 6.569014e+35, 1e+39
2.225726e+15, 6.567434e+35, 1e+39
2.225388e+15, 6.565855e+35, 1e+39
2.225051e+15, 6.564275e+35, 1e+39
2.224713e+15, 6.562696e+35, 1e+39
2.224377e+15, 6.561117e+35, 1e+39
2.224037e+15, 6.559538e+35, 1e+39
2.223701e+15, 6.557959e+35, 1e+39
2.223363e+15, 6.556381e+35, 1e+39
2.223028e+15, 6.554803e+35, 1e+39
2.222689e+15, 6.553224e+35, 1e+39
2.222353e+15, 6.551647e+35, 1e+39
2.222017e+15, 6.550069e+35, 1e+39
2.221678e+15, 6.548491e+35, 1e+39
2.221342e+15, 6.546914e+35, 1e+39
2.221004e+15, 6.545336e+35, 1e+39
2.220667e+15, 6.543759e+35, 1e+39
2.220330e+15, 6.542182e+35, 1e+39
2.219993e+15, 6.540606e+35, 1e+39
2.219656e+15, 6.539029e+35, 1e+39
2.219319e+15, 6.537453e+35, 1e+39
2.218982e+15, 6.535877e+35, 1e+39
2.218644e+15, 6.534301e+35, 1e+39
2.218310e+15, 6.532725e+35, 1e+39
2.217972e+15, 6.531149e+35, 1e+39
2.217635e+15, 6.529574e+35, 1e+39
2.217299e+15, 6.527998e+35, 1e+39
2.216962e+15, 6.526423e+35, 1e+39
2.216626e+15, 6.524848e+35, 1e+39
2.216288e+15, 6.523274e+35, 1e+39
2.215952e+15, 6.521699e+35, 1e+39
2.215616e+15, 6.520125e+35, 1e+39
2.215278e+15, 6.518551e+35, 1e+39
2.214942e+15, 6.516977e+35, 1e+39
2.214606e+15, 6.515403e+35, 1e+39
2.214268e+15, 6.513829e+35, 1e+39
2.213931e+15, 6.512256e+35, 1e+39
2.213595e+15, 6.510682e+35, 1e+39
2.213258e+15, 6.509109e+35, 1e+39
2.212923e+15, 6.507536e+35, 1e+39
2.212586e+15, 6.505964e+35, 1e+39
2.212249e+15, 6.504391e+35, 1e+39
2.211913e+15, 6.502819e+35, 1e+39
2.211575e+15, 6.501246e+35, 1e+39
2.211241e+15, 6.499674e+35, 1e+39
2.210904e+15, 6.498103e+35, 1e+39
2.210567e+15, 6.496531e+35, 1e+39
2.210231e+15, 6.494959e+35, 1e+39
2.209895e+15, 6.493388e+35, 1e+39
2.209558e+15, 6.491817e+35, 1e+39
2.209222e+15, 6.490246e+35, 1e+39
2.208886e+15, 6.488675e+35, 1e+39
2.208550e+15, 6.487105e+35, 1e+39
2.208213e+15, 6.485534e+35, 1e+39
2.207876e+15, 6.483964e+35, 1e+39
2.207541e+15, 6.482394e+35, 1e+39
2.207204e+15, 6.480824e+35, 1e+39
2.206868e+15, 6.479254e+35, 1e+39
2.206533e+15, 6.477685e+35, 1e+39
2.206196e+15, 6.476116e+35, 1e+39
2.205860e+15, 6.474546e+35, 1e+39
2.205525e+15, 6.472977e+35, 1e+39
2.205189e+15, 6.471409e+35, 1e+39
2.204852e+15, 6.469840e+35, 1e+39
2.204516e+15, 6.468272e+35, 1e+39
2.204181e+15, 6.466703e+35, 1e+39
2.203843e+15, 6.465135e+35, 1e+39
2.203507e+15, 6.463567e+35, 1e+39
2.203172e+15, 6.462000e+35, 1e+39
2.202836e+15, 6.460432e+35, 1e+39
2.202501e+15, 6.458865e+35, 1e+39
2.202163e+15, 6.457298e+35, 1e+39
2.201830e+15, 6.455731e+35, 1e+39
2.201493e+15, 6.454164e+35, 1e+39
2.201157e+15, 6.452597e+35, 1e+39
2.200821e+15, 6.451031e+35, 1e+39
2.200486e+15, 6.449465e+35, 1e+39
2.200150e+15, 6.447899e+35, 1e+39
2.199815e+15, 6.446333e+35, 1e+39
2.199479e+15, 6.444767e+35, 1e+39
2.199141e+15, 6.443201e+35, 1e+39
2.198809e+15, 6.441636e+35, 1e+39
2.198472e+15, 6.440071e+35, 1e+39
2.198135e+15, 6.438506e+35, 1e+39
2.197800e+15, 6.436941e+35, 1e+39
2.197465e+15, 6.435376e+35, 1e+39
2.197130e+15, 6.433812e+35, 1e+39
2.196793e+15, 6.432248e+35, 1e+39
2.196458e+15, 6.430683e+35, 1e+39
2.196122e+15, 6.429120e+35, 1e+39
2.195788e+15, 6.427556e+35, 1e+39
2.195452e+15, 6.425992e+35, 1e+39
2.195117e+15, 6.424429e+35, 1e+39
2.194780e+15, 6.422866e+35, 1e+39
2.194446e+15, 6.421303e+35, 1e+39
2.194110e+15, 6.419740e+35, 1e+39
2.193775e+15, 6.418177e+35, 1e+39
2.193440e+15, 6.416615e+35, 1e+39
2.193104e+15, 6.415052e+35, 1e+39
2.192769e+15, 6.413490e+35, 1e+39
2.192434e+15, 6.411928e+35, 1e+39
2.192099e+15, 6.410367e+35, 1e+39
2.191763e+15, 6.408805e+35, 1e+39
2.191428e+15, 6.407244e+35, 1e+39
2.191095e+15, 6.405682e+35, 1e+39
2.190758e+15, 6.404121e+35, 1e+39
2.190424e+15, 6.402560e+35, 1e+39
2.190089e+15, 6.401000e+35, 1e+39
2.189753e+15, 6.399439e+35, 1e+39
2.189419e+15, 6.397879e+35, 1e+39
2.189084e+15, 6.396319e+35, 1e+39
2.188748e+15, 6.394759e+35, 1e+39
2.188414e+15, 6.393199e+35, 1e+39
2.188078e+15, 6.391640e+35, 1e+39
2.187745e+15, 6.390080e+35, 1e+39
2.187408e+15, 6.388521e+35, 1e+39
2.187074e+15, 6.386962e+35, 1e+39
2.186737e+15, 6.385403e+35, 1e+39
2.186403e+15, 6.383844e+35, 1e+39
2.186069e+15, 6.382286e+35, 1e+39
2.185733e+15, 6.380727e+35, 1e+39
2.185400e+15, 6.379169e+35, 1e+39
2.185065e+15, 6.377611e+35, 1e+39
2.184730e+15, 6.376053e+35, 1e+39
2.184397e+15, 6.374496e+35, 1e+39
2.184059e+15, 6.372938e+35, 1e+39
2.183726e+15, 6.371381e+35, 1e+39
2.183392e+15, 6.369824e+35, 1e+39
2.183058e+15, 6.368267e+35, 1e+39
2.182723e+15, 6.366711e+35, 1e+39
2.182387e+15, 6.365154e+35, 1e+39
2.182052e+15, 6.363598e+35, 1e+39
2.181719e+15, 6.362041e+35, 1e+39
2.181385e+15, 6.360485e+35, 1e+39
2.181050e+15, 6.358930e+35, 1e+39
2.180716e+15, 6.357374e+35, 1e+39
2.180381e+15, 6.355819e+35, 1e+39
2.180046e+15, 6.354263e+35, 1e+39
2.179712e+15, 6.352708e+35, 1e+39
2.179379e+15, 6.351153e+35, 1e+39
2.179044e+15, 6.349599e+35, 1e+39
2.178709e+15, 6.348044e+35, 1e+39
2.178374e+15, 6.346490e+35, 1e+39
2.178042e+15, 6.344935e+35, 1e+39
2.177706e+15, 6.343381e+35, 1e+39
2.177374e+15, 6.341828e+35, 1e+39
2.177036e+15, 6.340274e+35, 1e+39
2.176704e+15, 6.338720e+35, 1e+39
2.176370e+15, 6.337167e+35, 1e+39
2.176036e+15, 6.335614e+35, 1e+39
2.175702e+15, 6.334061e+35, 1e+39
2.175368e+15, 6.332508e+35, 1e+39
2.175033e+15, 6.330956e+35, 1e+39
2.174700e+15, 6.329403e+35, 1e+39
2.174364e+15, 6.327851e+35, 1e+39
2.174032e+15, 6.326299e+35, 1e+39
2.173698e+15, 6.324747e+35, 1e+39
2.173364e+15, 6.323196e+35, 1e+39
2.173030e+15, 6.321644e+35, 1e+39
2.172695e+15, 6.320093e+35, 1e+39
2.172361e+15, 6.318542e+35, 1e+39
2.172029e+15, 6.316991e+35, 1e+39
2.171693e+15, 6.315440e+35, 1e+39
2.171360e+15, 6.313889e+35, 1e+39
2.171027e+15, 6.312339e+35, 1e+39
2.170691e+15, 6.310789e+35, 1e+39
2.170358e+15, 6.309239e+35, 1e+39
2.170026e+15, 6.307689e+35, 1e+39
2.169692e+15, 6.306139e+35, 1e+39
2.169357e+15, 6.304590e+35, 1e+39
2.169025e+15, 6.303040e+35, 1e+39
2.168691e+15, 6.301491e+35, 1e+39
2.168356e+15, 6.299942e+35, 1e+39
2.168023e+15, 6.298393e+35, 1e+39
2.167689e+15, 6.296845e+35, 1e+39
2.167356e+15, 6.295296e+35, 1e+39
2.167023e+15, 6.293748e+35, 1e+39
2.166689e+15, 6.292200e+35, 1e+39
2.166356e+15, 6.290652e+35, 1e+39
2.166022e+15, 6.289105e+35, 1e+39
2.165689e+15, 6.287557e+35, 1e+39
2.165354e+15, 6.286010e+35, 1e+39
2.165021e+15, 6.284462e+35, 1e+39
2.164688e+15, 6.282915e+35, 1e+39
2.164356e+15, 6.281369e+35, 1e+39
2.164022e+15, 6.279822e+35, 1e+39
2.163689e+15, 6.278276e+35, 1e+39
2.163356e+15, 6.276729e+35, 1e+39
2.163023e+15, 6.275183e+35, 1e+39
2.162689e+15, 6.273637e+35, 1e+39
2.162355e+15, 6.272092e+35, 1e+39
2.162023e+15, 6.270546e+35, 1e+39
2.161689e+15, 6.269001e+35, 1e+39
2.161356e+15, 6.267456e+35, 1e+39
2.161024e+15, 6.265911e+35, 1e+39
2.160692e+15, 6.264366e+35, 1e+39
2.160358e+15, 6.262821e+35, 1e+39
2.160024e+15, 6.261277e+35, 1e+39
2.159691e+15, 6.259732e+35, 1e+39
2.159359e+15, 6.258188e+35, 1e+39
2.159026e+15, 6.256644e+35, 1e+39
2.158691e+15, 6.255101e+35, 1e+39
2.158358e+15, 6.253557e+35, 1e+39
2.158026e+15, 6.252014e+35, 1e+39
2.157693e+15, 6.250470e+35, 1e+39
2.157362e+15, 6.248927e+35, 1e+39
2.157028e+15, 6.247384e+35, 1e+39
2.156696e+15, 6.245842e+35, 1e+39
2.156362e+15, 6.244299e+35, 1e+39
2.156029e+15, 6.242757e+35, 1e+39
2.155697e+15, 6.241215e+35, 1e+39
2.155365e+15, 6.239673e+35, 1e+39
2.155031e+15, 6.238131e+35, 1e+39
2.154699e+15, 6.236590e+35, 1e+39
2.154365e+15, 6.235048e+35, 1e+39
2.154035e+15, 6.233507e+35, 1e+39
2.153701e+15, 6.231966e+35, 1e+39
2.153369e+15, 6.230425e+35, 1e+39
2.153035e+15, 6.228884e+35, 1e+39
2.152704e+15, 6.227344e+35, 1e+39
2.152372e+15, 6.225804e+35, 1e+39
2.152038e+15, 6.224263e+35, 1e+39
2.151707e+15, 6.222723e+35, 1e+39
2.151373e+15, 6.221184e+35, 1e+39
2.151041e+15, 6.219644e+35, 1e+39
2.150710e+15, 6.218105e+35, 1e+39
2.150378e+15, 6.216565e+35, 1e+39
2.150046e+15, 6.215026e+35, 1e+39
2.149711e+15, 6.213487e+35, 1e+39
2.149382e+15, 6.211949e+35, 1e+39
2.149049e+15, 6.210410e+35, 1e+39
2.148716e+15, 6.208872e+35, 1e+39
2.148384e+15, 6.207334e+35, 1e+39
2.148050e+15, 6.205796e+35, 1e+39
2.147718e+15, 6.204258e+35, 1e+39
2.147388e+15, 6.202720e+35, 1e+39
2.147055e+15, 6.201183e+35, 1e+39
2.146723e+15, 6.199646e+35, 1e+39
2.146391e+15, 6.198108e+35, 1e+39
2.146058e+15, 6.196572e+35, 1e+39
2.145727e+15, 6.195035e+35, 1e+39
2.145394e+15, 6.193498e+35, 1e+39
2.145063e+15, 6.191962e+35, 1e+39
2.144730e+15, 6.190426e+35, 1e+39
2.144399e+15, 6.188890e+35, 1e+39
2.144068e+15, 6.187354e+35, 1e+39
2.143734e+15, 6.185818e+35, 1e+39
2.143404e+15, 6.184283e+35, 1e+39
2.143071e+15, 6.182748e+35, 1e+39
2.142741e+15, 6.181212e+35, 1e+39
2.142408e+15, 6.179677e+35, 1e+39
2.142077e+15, 6.178143e+35, 1e+39
2.141744e+15, 6.176608e+35, 1e+39
2.141414e+15, 6.175074e+35, 1e+39
2.141082e+15, 6.173540e+35, 1e+39
2.140751e+15, 6.172006e+35, 1e+39
2.140419e+15, 6.170472e+35, 1e+39
2.140087e+15, 6.168938e+35, 1e+39
2.139754e+15, 6.167405e+35, 1e+39
2.139424e+15, 6.165871e+35, 1e+39
2.139092e+15, 6.164338e+35, 1e+39
2.138760e+15, 6.162805e+35, 1e+39
2.138429e+15, 6.161272e+35, 1e+39
2.138099e+15, 6.159740e+35, 1e+39
2.137766e+15, 6.158207e+35, 1e+39
2.137435e+15, 6.156675e+35, 1e+39
2.137105e+15, 6.155143e+35, 1e+39
2.136771e+15, 6.153611e+35, 1e+39
2.136442e+15, 6.152080e+35, 1e+39
2.136109e+15, 6.150548e+35, 1e+39
2.135779e+15, 6.149017e+35, 1e+39
2.135447e+15, 6.147486e+35, 1e+39
2.135117e+15, 6.145955e+35, 1e+39
2.134785e+15, 6.144424e+35, 1e+39
2.134454e+15, 6.142893e+35, 1e+39
2.134123e+15, 6.141363e+35, 1e+39
2.133793e+15, 6.139833e+35, 1e+39
2.133461e+15, 6.138302e+35, 1e+39
2.133129e+15, 6.136773e+35, 1e+39
2.132800e+15, 6.135243e+35, 1e+39
2.132467e+15, 6.133713e+35, 1e+39
2.132139e+15, 6.132184e+35, 1e+39
2.131807e+15, 6.130655e+35, 1e+39
2.131475e+15, 6.129126e+35, 1e+39
2.131144e+15, 6.127597e+35, 1e+39
2.130813e+15, 6.126068e+35, 1e+39
2.130483e+15, 6.124540e+35, 1e+39
2.130151e+15, 6.123012e+35, 1e+39
2.129822e+15, 6.121484e+35, 1e+39
2.129489e+15, 6.119956e+35, 1e+39
2.129159e+15, 6.118428e+35, 1e+39
2.128829e+15, 6.116900e+35, 1e+39
2.128499e+15, 6.115373e+35, 1e+39
2.128168e+15, 6.113846e+35, 1e+39
2.127837e+15, 6.112319e+35, 1e+39
2.127507e+15, 6.110792e+35, 1e+39
2.127177e+15, 6.109265e+35, 1e+39
2.126846e+15, 6.107739e+35, 1e+39
2.126515e+15, 6.106213e+35, 1e+39
2.126184e+15, 6.104686e+35, 1e+39
2.125853e+15, 6.103160e+35, 1e+39
2.125524e+15, 6.101635e+35, 1e+39
2.125193e+15, 6.100109e+35, 1e+39
2.124862e+15, 6.098584e+35, 1e+39
2.124533e+15, 6.097059e+35, 1e+39
2.124203e+15, 6.095533e+35, 1e+39
2.123873e+15, 6.094009e+35, 1e+39
2.123542e+15, 6.092484e+35, 1e+39
2.123213e+15, 6.090959e+35, 1e+39
2.122882e+15, 6.089435e+35, 1e+39
2.122552e+15, 6.087911e+35, 1e+39
2.122222e+15, 6.086387e+35, 1e+39
2.121891e+15, 6.084863e+35, 1e+39
2.121560e+15, 6.083340e+35, 1e+39
2.121231e+15, 6.081816e+35, 1e+39
2.120903e+15, 6.080293e+35, 1e+39
2.120570e+15, 6.078770e+35, 1e+39
2.120241e+15, 6.077247e+35, 1e+39
2.119912e+15, 6.075724e+35, 1e+39
2.119580e+15, 6.074202e+35, 1e+39
2.119252e+15, 6.072680e+35, 1e+39
2.118922e+15, 6.071157e+35, 1e+39
2.118592e+15, 6.069635e+35, 9e+38
2.118261e+15, 6.068114e+35, 9e+38
2.117933e+15, 6.066592e+35, 9e+38
2.117602e+15, 6.065071e+35, 9e+38
2.117273e+15, 6.063549e+35, 9e+38
2.116943e+15, 6.062028e+35, 9e+38
2.116613e+15, 6.060507e+35, 9e+38
2.116284e+15, 6.058987e+35, 9e+38
2.115954e+15, 6.057466e+35, 9e+38
2.115625e+15, 6.055946e+35, 9e+38
2.115295e+15, 6.054425e+35, 9e+38
2.114965e+15, 6.052905e+35, 9e+38
2.114636e+15, 6.051386e+35, 9e+38
2.114306e+15, 6.049866e+35, 9e+38
2.113976e+15, 6.048347e+35, 9e+38
2.113648e+15, 6.046827e+35, 9e+38
2.113318e+15, 6.045308e+35, 9e+38
2.112988e+15, 6.043789e+35, 9e+38
2.112660e+15, 6.042270e+35, 9e+38
2.112331e+15, 6.040752e+35, 9e+38
2.112000e+15, 6.039233e+35, 9e+38
2.111672e+15, 6.037715e+35, 9e+38
2.111342e+15, 6.036197e+35, 9e+38
2.111014e+15, 6.034679e+35, 9e+38
2.110684e+15, 6.033162e+35, 9e+38
2.110356e+15, 6.031644e+35, 9e+38
2.110026e+15, 6.030127e+35, 9e+38
2.109698e+15, 6.028610e+35, 9e+38
2.109369e+15, 6.027093e+35, 9e+38
2.109038e+15, 6.025576e+35, 9e+38
2.108710e+15, 6.024059e+35, 9e+38
2.108380e+15, 6.022543e+35, 9e+38
2.108054e+15, 6.021027e+35, 9e+38
2.107723e+15, 6.019511e+35, 9e+38
2.107394e+15, 6.017995e+35, 9e+38
2.107066e+15, 6.016479e+35, 9e+38
2.106736e+15, 6.014964e+35, 9e+38
2.106410e+15, 6.013448e+35, 9e+38
2.106079e+15, 6.011933e+35, 9e+38
2.105751e+15, 6.010418e+35, 9e+38
2.105422e+15, 6.008903e+35, 9e+38
2.105094e+15, 6.007389e+35, 9e+38
2.104764e+15, 6.005874e+35, 9e+38
2.104437e+15, 6.004360e+35, 9e+38
2.104108e+15, 6.002846e+35, 9e+38
2.103780e+15, 6.001332e+35, 9e+38
2.103452e+15, 5.999818e+35, 9e+38
2.103123e+15, 5.998305e+35, 9e+38
2.102795e+15, 5.996791e+35, 9e+38
2.102466e+15, 5.995278e+35, 9e+38
2.102138e+15, 5.993765e+35, 9e+38
2.101810e+15, 5.992252e+35, 9e+38
2.101480e+15, 5.990740e+35, 9e+38
2.101151e+15, 5.989227e+35, 9e+38
2.100825e+15, 5.987715e+35, 9e+38
2.100497e+15, 5.986203e+35, 9e+38
2.100168e+15, 5.984691e+35, 9e+38
2.099840e+15, 5.983179e+35, 9e+38
2.099512e+15, 5.981668e+35, 9e+38
2.099185e+15, 5.980156e+35, 9e+38
2.098856e+15, 5.978645e+35, 9e+38
2.098526e+15, 5.977134e+35, 9e+38
2.098200e+15, 5.975623e+35, 9e+38
2.097872e+15, 5.974113e+35, 9e+38
2.097546e+15, 5.972602e+35, 9e+38
2.097217e+15, 5.971092e+35, 9e+38
2.096888e+15, 5.969582e+35, 9e+38
2.096561e+15, 5.968072e+35, 9e+38
2.096234e+15, 5.966562e+35, 9e+38
2.095906e+15, 5.965052e+35, 9e+38
2.095578e+15, 5.963543e+35, 9e+38
2.095250e+15, 5.962034e+35, 9e+38
2.094923e+15, 5.960525e+35, 9e+38
2.094595e+15, 5.959016e+35, 9e+38
2.094267e+15, 5.957507e+35, 9e+38
2.093939e+15, 5.955999e+35, 9e+38
2.093612e+15, 5.954490e+35, 9e+38
2.093285e+15, 5.952982e+35, 9e+38
2.092958e+15, 5.951474e+35, 9e+38
2.092629e+15, 5.949966e+35, 9e+38
2.092304e+15, 5.948459e+35, 9e+38
2.091975e+15, 5.946951e+35, 9e+38
2.091648e+15, 5.945444e+35, 9e+38
2.091320e+15, 5.943937e+35, 9e+38
2.090994e+15, 5.942430e+35, 9e+38
2.090666e+15, 5.940923e+35, 9e+38
2.090341e+15, 5.939417e+35, 9e+38
2.090014e+15, 5.937910e+35, 9e+38
2.089684e+15, 5.936404e+35, 9e+38
2.089358e+15, 5.934898e+35, 9e+38
2.089032e+15, 5.933392e+35, 9e+38
2.088705e+15, 5.931887e+35, 9e+38
2.088378e+15, 5.930381e+35, 9e+38
2.088050e+15, 5.928876e+35, 9e+38
2.087724e+15, 5.927371e+35, 9e+38
2.087396e+15, 5.925866e+35, 9e+38
2.087070e+15, 5.924361e+35, 9e+38
2.086744e+15, 5.922856e+35, 9e+38
2.086417e+15, 5.921352e+35, 9e+38
2.086090e+15, 5.919848e+35, 9e+38
2.085763e+15, 5.918344e+35, 9e+38
2.085438e+15, 5.916840e+35, 9e+38
2.085110e+15, 5.915336e+35, 9e+38
2.084784e+15, 5.913833e+35, 9e+38
2.084456e+15, 5.912329e+35, 9e+38
2.084132e+15, 5.910826e+35, 9e+38
