################################################################################
# config_name = SWRDP_MIT.properties.conf
# mu_0 = 1010.0
# quarks_eos_file_name = ../eos.quarks.mit/mit_bag_model_B_130.csv
# hadrons_eos_file_name = ../eos.hadron.swrdp/eos_swrdp_l0085_L97a32.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=0.0, sup_limit=2735.758620999)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=939.981926581424, sup_limit=1999.9990472153156)
#
# Range = EoSRange(inf_limit=939.981926581424, sup_limit=1999.9990472153156)
#
# Transition pressure (hadrons) = [ 18.64798398]
# Transition pressure (quarks) = [ 18.64798398]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
1492.78178322, 324.260576112, 1388.81800469
1488.59339987, 322.864447108, 1387.75692649
1484.43063517, 321.476859884, 1386.69584829
1480.32202585, 320.107328234, 1385.63477009
1476.21341654, 318.737796585, 1384.57369189
1472.10480722, 317.368264935, 1383.51261369
1467.99619791, 315.998733286, 1382.45153549
1463.88758859, 314.629201636, 1381.3904573
1459.77897928, 313.259669987, 1380.3293791
1455.67036996, 311.890138337, 1379.2683009
1451.56176065, 310.520606688, 1378.2072227
1447.52395839, 309.174671959, 1377.1461445
1443.49514042, 307.83173146, 1376.0850663
1439.46632244, 306.488790961, 1375.0239881
1435.43750446, 305.145850462, 1373.9629099
1431.40868649, 303.802909962, 1372.90183171
1427.37986851, 302.459969463, 1371.84075351
1423.35105054, 301.117028964, 1370.77967531
1419.32223256, 299.774088464, 1369.71859711
1415.32075351, 298.440261342, 1368.65751891
1411.37171874, 297.123916418, 1367.59644071
1407.42268396, 295.807571493, 1366.53536251
1403.47364919, 294.491226568, 1365.47428431
1399.52461441, 293.174881643, 1364.41320611
1395.57557964, 291.858536719, 1363.35212792
1391.62654486, 290.542191794, 1362.29104972
1387.67751009, 289.225846869, 1361.22997152
1383.72847531, 287.909501944, 1360.16889332
1379.83394689, 286.611325802, 1359.10781512
1375.96468958, 285.321573365, 1358.04673692
1372.09543227, 284.031820928, 1356.98565872
1368.22617496, 282.742068492, 1355.92458052
1364.35691765, 281.452316055, 1354.86350233
1360.48766034, 280.162563619, 1353.80242413
1356.61840303, 278.872811182, 1352.74134593
1352.74914572, 277.583058745, 1351.68026773
1348.87988841, 276.293306309, 1350.61918953
1345.08285167, 275.027627397, 1349.55811133
1341.29338174, 273.764470751, 1348.49703313
1337.5039118, 272.501314106, 1347.43595493
1333.71444186, 271.23815746, 1346.37487673
1329.92497193, 269.975000814, 1345.31379854
1326.13550199, 268.711844169, 1344.25272034
1322.34603205, 267.448687523, 1343.19164214
1318.55656212, 266.185530878, 1342.13056394
1314.76743705, 264.922489006, 1341.06948574
1311.05775138, 263.685925445, 1340.00840754
1307.34806571, 262.449361884, 1338.94732934
1303.63838004, 261.212798323, 1337.88625114
1299.92869437, 259.976234762, 1336.82517294
1296.21900869, 258.739671201, 1335.76409475
1292.50932302, 257.50310764, 1334.70301655
1288.79963735, 256.266544078, 1333.64193835
1285.08995168, 255.029980517, 1332.58086015
1281.38026601, 253.793416956, 1331.51978195
1277.7484704, 252.582817651, 1330.45870375
1274.11856656, 251.372848549, 1329.39762555
1270.48866271, 250.162879447, 1328.33654735
1266.85875887, 248.952910345, 1327.27546916
1263.22885502, 247.742941243, 1326.21439096
1259.59895118, 246.53297214, 1325.15331276
1255.96904733, 245.323003038, 1324.09223456
1252.33914349, 244.113033936, 1323.03115636
1248.70923964, 242.903064834, 1321.97007816
1245.14447394, 241.71480969, 1320.90899996
1241.59434844, 240.531435087, 1319.84792176
1238.04422294, 239.348060484, 1318.78684356
1234.49409744, 238.164685881, 1317.72576537
1230.94397194, 236.981311279, 1316.66468717
1227.39384644, 235.797936676, 1315.60360897
1223.84372093, 234.614562073, 1314.54253077
1220.29359543, 233.43118747, 1313.48145257
1216.74346993, 232.247812867, 1312.42037437
1213.23482838, 231.078265788, 1311.35929617
1209.76449013, 229.92148582, 1310.29821797
1206.29415189, 228.764705853, 1309.23713978
1202.82381364, 227.607925885, 1308.17606158
1199.35347539, 226.451145918, 1307.11498338
1195.88313714, 225.29436595, 1306.05390518
1192.4127989, 224.137585983, 1304.99282698
1188.94246065, 222.980806015, 1303.93174878
1185.4721224, 221.824026048, 1302.87067058
1182.00827965, 220.66941193, 1301.80959238
1178.61770924, 219.539224938, 1300.74851418
1175.22713884, 218.409037946, 1299.68743599
1171.83656843, 217.278850954, 1298.62635779
1168.44599802, 216.148663962, 1297.56527959
1165.05542762, 215.01847697, 1296.50420139
1161.66485721, 213.888289978, 1295.44312319
1158.2742868, 212.758102986, 1294.38204499
1154.8837164, 211.627915994, 1293.32096679
1151.49314599, 210.497729002, 1292.25988859
1148.14211148, 209.380719087, 1291.1988104
1144.83133728, 208.277127687, 1290.1377322
1141.52056308, 207.173536287, 1289.076654
1138.20978888, 206.069944887, 1288.0155758
1134.89901468, 204.966353486, 1286.9544976
1131.58824048, 203.862762086, 1285.8934194
1128.27746628, 202.759170686, 1284.8323412
1124.96669208, 201.655579286, 1283.771263
1121.65591788, 200.551987886, 1282.7101848
1118.34514368, 199.448396486, 1281.64910661
1115.0946919, 198.364911387, 1280.58802841
1111.86370022, 197.287912618, 1279.52695021
1108.63270853, 196.210913849, 1278.46587201
1105.40171685, 195.13391508, 1277.40479381
1102.17072516, 194.056916311, 1276.34371561
1098.93973348, 192.979917542, 1275.28263741
1095.70874179, 191.902918773, 1274.22155921
1092.47775011, 190.825920004, 1273.16048101
1089.24675842, 189.748921235, 1272.09940282
1086.01576674, 188.671922466, 1271.03832462
1082.85315669, 187.617717476, 1269.97724642
1079.7019536, 186.56731494, 1268.91616822
1076.5507505, 185.516912405, 1267.85509002
1073.3995474, 184.466509869, 1266.79401182
1070.2483443, 183.416107334, 1265.73293362
1067.0971412, 182.365704798, 1264.67185542
1063.9459381, 181.315302263, 1263.61077723
1060.794735, 180.264899727, 1262.54969903
1057.6435319, 179.214497192, 1261.48862083
1054.49232881, 178.164094656, 1260.42754263
1051.40426986, 177.134743257, 1259.36646443
1048.33283733, 176.110934368, 1258.30538623
1045.26140481, 175.08712548, 1257.24430803
1042.18997229, 174.063316591, 1256.18322983
1039.11853976, 173.039507703, 1255.12215163
1036.04710724, 172.015698814, 1254.06107344
1032.97567471, 170.991889926, 1252.99999524
1029.90424219, 169.968081037, 1251.93891704
1026.83280967, 168.944272149, 1250.87783884
1023.76137714, 167.92046326, 1249.81676064
1020.73403297, 166.911349411, 1248.75568244
1017.74238733, 165.914134196, 1247.69460424
1014.75074168, 164.916918981, 1246.63352604
1011.75909604, 163.919703766, 1245.57244785
1008.7674504, 162.922488552, 1244.51136965
1005.77580475, 161.925273337, 1243.45029145
1002.78415911, 160.928058122, 1242.38921325
999.792513464, 159.930842908, 1241.32813505
996.80086782, 158.933627693, 1240.26705685
993.809222176, 157.936412478, 1239.20597865
990.828134904, 156.942716484, 1238.14490045
987.916277711, 155.972096957, 1237.08382225
985.004420518, 155.00147743, 1236.02274406
982.092563326, 154.030857903, 1234.96166586
979.180706133, 153.060238376, 1233.90058766
976.268848941, 152.089618849, 1232.83950946
973.356991748, 151.118999322, 1231.77843126
970.445134556, 150.148379795, 1230.71735306
967.533277363, 149.177760268, 1229.65627486
964.621420171, 148.207140741, 1228.59519666
961.709562978, 147.236521214, 1227.53411847
958.839398345, 146.279798992, 1226.47304027
956.007321366, 145.335772882, 1225.41196207
953.175244388, 144.391746773, 1224.35088387
950.343167409, 143.447720663, 1223.28980567
947.51109043, 142.503694553, 1222.22872747
944.679013451, 141.559668443, 1221.16764927
941.846936473, 140.615642334, 1220.10657107
939.014859494, 139.671616224, 1219.04549287
936.182782515, 138.727590114, 1217.98441468
933.350705536, 137.783564005, 1216.92333648
930.518628558, 136.839537895, 1215.86225828
927.74355615, 135.9145145, 1214.80118008
924.99126283, 134.997084049, 1213.74010188
922.238969509, 134.079653599, 1212.67902368
919.486676188, 133.162223148, 1211.61794548
916.734382868, 132.244792697, 1210.55686728
913.982089547, 131.327362247, 1209.49578908
911.229796226, 130.409931796, 1208.43471089
908.477502905, 129.492501345, 1207.37363269
905.725209585, 128.575070894, 1206.31255449
902.972916264, 127.657640444, 1205.25147629
900.220622943, 126.740209993, 1204.19039809
897.524061981, 125.841357148, 1203.12931989
894.851553507, 124.950521415, 1202.06824169
892.179045033, 124.059685681, 1201.00716349
889.50653656, 123.168849948, 1199.9460853
886.834028086, 122.278014215, 1198.8850071
884.161519613, 121.387178482, 1197.8239289
881.489011139, 120.496342749, 1196.7628507
878.816502665, 119.605507016, 1195.7017725
876.143994192, 118.714671283, 1194.6406943
873.471485718, 117.82383555, 1193.5796161
870.798977245, 116.932999817, 1192.5185379
868.163524124, 116.054514765, 1191.4574597
865.570803481, 115.190273246, 1190.39638151
862.978082839, 114.326031727, 1189.33530331
860.385362197, 113.461790208, 1188.27422511
857.792641555, 112.597548689, 1187.21314691
855.199920913, 111.73330717, 1186.15206871
852.607200271, 110.869065651, 1185.09099051
850.014479628, 110.004824132, 1184.02991231
847.421758986, 109.140582613, 1182.96883411
844.829038344, 108.276341094, 1181.90775592
842.236317702, 107.412099575, 1180.84667772
839.643674636, 106.547883916, 1179.78559952
837.130734329, 105.710237147, 1178.72452132
834.617794021, 104.872590378, 1177.66344312
832.104853714, 104.034943609, 1176.60236492
829.591913406, 103.197296839, 1175.54128672
827.078973099, 102.35965007, 1174.48020852
824.566032791, 101.522003301, 1173.41913032
822.053092484, 100.684356532, 1172.35805213
819.540152176, 99.8467097627, 1171.29697393
817.027211869, 99.0090629936, 1170.23589573
814.514271561, 98.1714162244, 1169.17481753
812.001331254, 97.3337694553, 1168.11373933
809.512019076, 96.503999017, 1167.05266113
807.078864708, 95.6929477545, 1165.99158293
804.64571034, 94.8818964919, 1164.93050473
802.212555973, 94.0708452294, 1163.86942654
799.779401605, 93.2597939669, 1162.80834834
797.346247237, 92.4487427044, 1161.74727014
794.91309287, 91.6376914419, 1160.68619194
792.479938502, 90.8266401794, 1159.62511374
790.046784134, 90.0155889169, 1158.56403554
787.613629767, 89.2045376544, 1157.50295734
785.180475399, 88.3934863919, 1156.44187914
782.747321032, 87.5824351293, 1155.38080094
780.341041896, 86.7803418934, 1154.31972275
777.987673769, 85.9958856639, 1153.25864455
775.634305641, 85.2114294344, 1152.19756635
773.280937514, 84.4269732048, 1151.13648815
770.927569386, 83.6425169753, 1150.07540995
768.574201259, 82.8580607458, 1149.01433175
766.220833131, 82.0736045163, 1147.95325355
763.867465004, 81.2891482867, 1146.89217535
761.514096876, 80.5046920572, 1145.83109715
759.160728749, 79.7202358277, 1144.77001896
756.807360622, 78.9357795982, 1143.70894076
754.453992494, 78.1513233687, 1142.64786256
752.109297264, 77.3697581254, 1141.58678436
749.83571354, 76.6118968839, 1140.52570616
747.562129815, 75.8540356423, 1139.46462796
745.28854609, 75.0961744007, 1138.40354976
743.014962366, 74.3383131592, 1137.34247156
740.741378641, 73.5804519176, 1136.28139337
738.467794916, 72.8225906761, 1135.22031517
736.194211192, 72.0647294345, 1134.15923697
733.920627467, 71.306868193, 1133.09815877
731.647043742, 70.5490069514, 1132.03708057
729.373460018, 69.7911457099, 1130.97600237
727.099876293, 69.0332844683, 1129.91492417
724.826292568, 68.2754232268, 1128.85384597
722.600272787, 67.533416633, 1127.79276777
720.406475712, 66.8021509414, 1126.73168958
718.212678638, 66.0708852498, 1125.67061138
716.018881563, 65.3396195582, 1124.60953318
713.825084488, 64.6083538666, 1123.54845498
711.631287413, 63.8770881749, 1122.48737678
709.437490338, 63.1458224833, 1121.42629858
707.243693263, 62.4145567917, 1120.36522038
705.049896188, 61.6832911001, 1119.30414218
702.856099113, 60.9520254084, 1118.24306399
700.662302039, 60.2207597168, 1117.18198579
698.468504964, 59.4894940252, 1116.12090759
696.274707889, 58.7582283336, 1115.05982939
694.143301841, 58.0477600067, 1113.99875119
692.029289788, 57.3430896025, 1112.93767299
689.915277735, 56.6384191982, 1111.87659479
687.801265683, 55.933748794, 1110.81551659
685.68725363, 55.2290783898, 1109.75443839
683.573241577, 54.5244079855, 1108.6933602
681.459229524, 53.8197375813, 1107.632282
679.345217472, 53.1150671771, 1106.5712038
677.231205419, 52.4103967728, 1105.5101256
675.117193366, 51.7057263686, 1104.4490474
673.003181313, 51.0010559644, 1103.3879692
670.889169261, 50.2963855601, 1102.326891
668.775157208, 49.5917151559, 1101.2658128
666.712799652, 48.9042631191, 1100.20473461
664.678572728, 48.2261883399, 1099.14365641
662.644345803, 47.5481135607, 1098.08257821
660.610118879, 46.8700387815, 1097.02150001
658.575891955, 46.1919640023, 1095.96042181
656.541665031, 45.5138892231, 1094.89934361
654.507438106, 44.8358144439, 1093.83826541
652.473211182, 44.1577396647, 1092.77718721
650.438984258, 43.4796648855, 1091.71610901
648.404757334, 42.8015901063, 1090.65503082
646.370530409, 42.1235153271, 1089.59395262
644.336303485, 41.445440548, 1088.53287442
642.302076561, 40.7673657688, 1087.47179622
640.281539349, 40.0938543061, 1086.41071802
638.327104429, 39.4423753781, 1085.34963982
636.372669509, 38.7908964501, 1084.28856162
634.418234588, 38.139417522, 1083.22748342
632.463799668, 37.487938594, 1082.16640523
630.509364748, 36.836459666, 1081.10532703
628.554929828, 36.1849807379, 1080.04424883
626.600494908, 35.5335018099, 1078.98317063
624.646059987, 34.8820228819, 1077.92209243
622.691625067, 34.2305439539, 1076.86101423
620.737190147, 33.5790650258, 1075.79993603
618.782755227, 32.9275860978, 1074.73885783
616.828320307, 32.2761071698, 1073.67777963
614.873885386, 31.6246282417, 1072.61670144
612.945893041, 30.9819639289, 1071.55562324
611.071245098, 30.3570810825, 1070.49454504
609.196597154, 29.7321982362, 1069.43346684
607.321949211, 29.1073153898, 1068.37238864
605.447301268, 28.4824325435, 1067.31131044
603.572653325, 27.8575496971, 1066.25023224
601.698005382, 27.2326668508, 1065.18915404
599.823357439, 26.6077840044, 1064.12807584
597.948709496, 25.9829011581, 1063.06699765
596.074061553, 25.3580183117, 1062.00591945
594.19941361, 24.7331354654, 1060.94484125
592.324765666, 24.108252619, 1059.88376305
590.450117723, 23.4833697727, 1058.82268485
588.57546978, 22.8584869263, 1057.76160665
586.708902118, 22.2362977332, 1056.70052845
584.91404166, 21.6380110089, 1055.63945025
583.119181202, 21.0397242846, 1054.57837206
581.324320744, 20.4414375603, 1053.51729386
579.529460286, 19.843150836, 1052.45621566
577.734599827, 19.2448641118, 1051.39513746
