################################################################################
# config_name = BJ_MIT.properties.conf
# mu_0 = 2700.0
# quarks_eos_file_name = ../workspace.eos/eos.quarks.mit/mit_bag_model_B_170.csv
# hadrons_eos_file_name = ../workspace.eos/eos.hadron.Bethe_Johnson/bethe_johnson.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=0.0, sup_limit=2735.758620999)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=956.8691890184, sup_limit=4197.316719246667)
#
# Range = EoSRange(inf_limit=956.8691890184, sup_limit=2735.758620999)
#
# Transition pressure (hadrons) = [ 111.11100403]
# Transition pressure (quarks) = [ 111.11100403]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
3250.78638899, 856.928816674, 1702.96996179
3237.89342422, 852.631160481, 1701.18929169
3225.10749591, 848.369178282, 1699.40862159
3212.3215676, 844.107196083, 1697.62795148
3199.5356393, 839.845213884, 1695.84728138
3186.86637078, 835.622123595, 1694.06661128
3174.21434531, 831.40478177, 1692.28594118
3161.56231983, 827.187439944, 1690.50527108
3148.97967805, 822.993226017, 1688.72460097
3136.46153171, 818.820510569, 1686.94393087
3123.94338536, 814.647795122, 1685.16326077
3111.44416891, 810.481388542, 1683.38259067
3099.05987276, 806.35328392, 1681.60192057
3086.67557661, 802.225179298, 1679.82125046
3074.29128046, 798.097074675, 1678.04058036
3062.00610138, 794.002021893, 1676.25991026
3049.755693, 789.918564441, 1674.47924016
3037.50528462, 785.835106988, 1672.69857006
3025.29698355, 781.76568153, 1670.91789995
3013.18049437, 777.726851802, 1669.13722985
3001.06400519, 773.688022074, 1667.35655975
2988.947516, 769.649192346, 1665.57588965
2976.94660891, 765.648874571, 1663.79521955
2964.96399235, 761.654651593, 1662.01454944
2952.98137579, 757.660428615, 1660.23387934
2941.05052998, 753.683471064, 1658.45320924
2929.20180489, 749.733901997, 1656.67253914
2917.35307979, 745.78433293, 1654.89186903
2905.5043547, 741.834763863, 1653.11119893
2893.77391304, 737.924622081, 1651.33052883
2882.05902261, 734.019664498, 1649.54985873
2870.34413217, 730.114706916, 1647.76918863
2858.67670977, 726.225563904, 1645.98851852
2847.09579823, 722.365242879, 1644.20784842
2835.5148867, 718.504921853, 1642.42717832
2823.93397516, 714.644600828, 1640.64650822
2812.45976597, 710.819888382, 1638.86583812
2801.01262661, 707.004209223, 1637.08516801
2789.56548724, 703.188530064, 1635.30449791
2778.14692543, 699.382367533, 1633.52382781
2766.83375526, 695.611299421, 1631.74315771
2755.52058509, 691.840231309, 1629.96248761
2744.20741492, 688.069163198, 1628.1818175
2732.97467962, 684.32490708, 1626.4011474
2721.79539602, 680.598467957, 1624.6204773
2710.61611241, 676.872028834, 1622.8398072
2699.4368288, 673.145589711, 1621.0591371
2688.38598099, 669.461968048, 1619.27846699
2677.34056295, 665.780156472, 1617.49779689
2666.2951449, 662.098344897, 1615.71712679
2655.28837086, 658.429422691, 1613.93645669
2644.37679107, 654.792251395, 1612.15578658
2633.46521128, 651.155080099, 1610.37511648
2622.55363149, 647.517908803, 1608.59444638
2611.72081522, 643.906975801, 1606.81377628
2600.94317023, 640.314422049, 1605.03310618
2590.16552525, 636.721868298, 1603.25243607
2579.38788027, 633.129314546, 1601.47176597
2568.72495621, 629.575010527, 1599.69109587
2558.08120355, 626.027098329, 1597.91042577
2547.43745088, 622.479186132, 1596.12975567
2536.80633056, 618.935482925, 1594.34908556
2526.29648487, 615.432184879, 1592.56841546
2515.78663918, 611.928886834, 1590.78774536
2505.27679349, 608.425588789, 1589.00707526
2494.80709982, 604.935679595, 1587.22640516
2484.43110371, 601.477014224, 1585.44573505
2474.0551076, 598.018348853, 1583.66506495
2463.67911148, 594.559683483, 1581.88439485
2453.36646316, 591.122131159, 1580.10372475
2443.12437924, 587.70809803, 1578.32305465
2432.88229532, 584.294064901, 1576.54238454
2422.6402114, 580.880031771, 1574.76171444
2412.48014909, 577.49334876, 1572.98104434
2402.37190555, 574.12394469, 1571.20037424
2392.26366201, 570.754540621, 1569.41970413
2382.15541847, 567.385136551, 1567.63903403
2372.14338686, 564.047799001, 1565.85836393
2362.1690282, 560.723018063, 1564.07769383
2352.19466953, 557.398237125, 1562.29702373
2342.22031086, 554.073456187, 1560.51635362
2332.35169679, 550.783927686, 1558.73568352
2322.51125926, 547.50379201, 1556.95501342
2312.67082173, 544.223656333, 1555.17434332
2302.8303842, 540.943520657, 1553.39367322
2293.10041017, 537.700184906, 1551.61300311
2283.39385702, 534.464652017, 1549.83233301
2273.68730387, 531.229119129, 1548.05166291
2263.98075072, 527.993586241, 1546.27099281
2254.38455038, 524.794850125, 1544.49032271
2244.81189904, 521.603966345, 1542.7096526
2235.2392477, 518.413082565, 1540.9289825
2225.66659635, 515.222198785, 1539.1483124
2216.19914822, 512.066388575, 1537.3676423
2206.76034526, 508.920128424, 1535.5869722
2197.3215423, 505.773868272, 1533.80630209
2187.88273934, 502.627608121, 1532.02563199
2178.53897522, 499.513020478, 1530.24496189
2169.23407801, 496.41138561, 1528.46429179
2159.9291808, 493.309750742, 1526.68362168
2150.62428359, 490.208115874, 1524.90295158
2141.39898473, 487.133013732, 1523.12228148
2132.22798015, 484.076009778, 1521.34161138
2123.05697558, 481.019005824, 1519.56094128
2113.885971, 477.96200187, 1517.78027117
2104.77377343, 474.924601317, 1515.99960107
2095.73663864, 471.912223053, 1514.21893097
2086.69950385, 468.899844789, 1512.43826087
2077.66236906, 465.887466525, 1510.65759077
2068.65779667, 462.885941647, 1508.87692066
2059.75458504, 459.918202079, 1507.09625056
2050.85137342, 456.950462511, 1505.31558046
2041.94816179, 453.982722942, 1503.53491036
2033.04562325, 451.01520775, 1501.75424026
2024.27626208, 448.092087361, 1499.97357015
2015.50690091, 445.168966971, 1498.19290005
2006.73753974, 442.245846581, 1496.41222995
1997.96817857, 439.322726191, 1494.63155985
1989.29573386, 436.431914331, 1492.85088975
1980.66025365, 433.55342573, 1491.07021964
1972.02477343, 430.674937128, 1489.28954954
1963.38929321, 427.796448527, 1487.50887944
1954.8071978, 424.935748598, 1485.72820934
1946.30564572, 422.101886195, 1483.94753923
1937.80409365, 419.268023791, 1482.16686913
1929.30254157, 416.434161388, 1480.38619903
1920.80474481, 413.601550914, 1478.60552893
1912.43704228, 410.812326046, 1476.82485883
1904.06933974, 408.023101179, 1475.04418872
1895.70163721, 405.233876311, 1473.26351862
1887.33393468, 402.444651444, 1471.48284852
1879.04804308, 399.68268674, 1469.70217842
1870.81423999, 396.938078947, 1467.92150832
1862.58043689, 394.193471155, 1466.14083821
1854.3466338, 391.448863363, 1464.36016811
1846.13240008, 388.71078021, 1462.57949801
1838.0324772, 386.010812782, 1460.79882791
1829.93255432, 383.310845354, 1459.01815781
1821.83263144, 380.610877926, 1457.2374877
1813.73270855, 377.910910498, 1455.4568176
1805.7174476, 375.239158327, 1453.6761475
1797.75142757, 372.583815998, 1451.8954774
1789.78540755, 369.928473668, 1450.1148073
1781.81938753, 367.273131339, 1448.33413719
1773.8624623, 364.620821293, 1446.55346709
1766.0302992, 362.010104618, 1444.77279699
1758.1981361, 359.399387944, 1442.99212689
1750.36597301, 356.788671269, 1441.21145678
1742.53380991, 354.177954594, 1439.43078668
1734.76215144, 351.587398884, 1437.65011658
1727.06391803, 349.021310272, 1435.86944648
1719.36568462, 346.45522166, 1434.08877638
1711.66745121, 343.889133047, 1432.30810627
1703.9692178, 341.323044435, 1430.52743617
1696.37568698, 338.791866626, 1428.74676607
1688.81131058, 336.27041003, 1426.96609597
1681.24693418, 333.748953434, 1425.18542587
1673.68255778, 331.227496837, 1423.40475576
1666.12590593, 328.708614966, 1421.62408566
1658.69542866, 326.231789209, 1419.84341556
1651.26495139, 323.754963451, 1418.06274546
1643.83447412, 321.278137694, 1416.28207536
1636.40399685, 318.801311937, 1414.50140525
1629.01055034, 316.33683118, 1412.72073515
1621.71394641, 313.904636249, 1410.94006505
1614.41734248, 311.472441318, 1409.15939495
1607.12073855, 309.040246387, 1407.37872485
1599.82413462, 306.608051456, 1405.59805474
1592.58607578, 304.19536705, 1403.81738464
1585.42337987, 301.80779757, 1402.03671454
1578.26068395, 299.420228091, 1400.25604444
1571.09798804, 297.032658611, 1398.47537433
1563.93529212, 294.645089132, 1396.69470423
1556.84457921, 292.281515119, 1394.91403413
1549.81575794, 289.938572649, 1393.13336403
1542.78693668, 287.595630179, 1391.35269393
1535.75811541, 285.252687709, 1389.57202382
1528.72929415, 282.909745239, 1387.79135372
1521.77760361, 280.592519124, 1386.01068362
1514.88265678, 278.294211549, 1384.23001352
1507.98770994, 275.995903974, 1382.44934342
1501.09276311, 273.697596399, 1380.66867331
1494.19781627, 271.399288824, 1378.88800321
1487.37659505, 269.125550803, 1377.10733311
1480.61555169, 266.871867711, 1375.32666301
1473.85450832, 264.618184619, 1373.54599291
1467.09346495, 262.364501527, 1371.7653228
1460.33242159, 260.110818435, 1369.9846527
1453.63281886, 257.877616458, 1368.2039826
1447.0056653, 255.668565274, 1366.4233125
1440.37851175, 253.45951409, 1364.6426424
1433.7513582, 251.250462906, 1362.86197229
1427.12420465, 249.041411722, 1361.08130219
1420.53706044, 246.845696987, 1359.30063209
1414.04378708, 244.681272531, 1357.51996199
1407.55051371, 242.516848076, 1355.73929188
1401.05724034, 240.35242362, 1353.95862178
1394.56396698, 238.187999164, 1352.17795168
1388.07981309, 236.026614537, 1350.39728158
1381.72043654, 233.906822352, 1348.61661148
1375.36105999, 231.787030168, 1346.83594137
1369.00168343, 229.667237983, 1345.05527127
1362.64230688, 227.547445799, 1343.27460117
1356.28293033, 225.427653614, 1341.49393107
1350.02587548, 223.341966347, 1339.71326097
1343.80039052, 221.266801892, 1337.93259086
1337.57490557, 219.191637436, 1336.15192076
1331.34942061, 217.116472981, 1334.37125066
1325.12393566, 215.041308526, 1332.59058056
1318.94993375, 212.983305816, 1330.80991046
1312.8583363, 210.952771396, 1329.02924035
1306.76673885, 208.922236976, 1327.24857025
1300.6751414, 206.891702557, 1325.46790015
1294.58354395, 204.861168137, 1323.68723005
1288.4919465, 202.830633717, 1321.90655995
1282.5243662, 200.841440859, 1320.12588984
1276.56665041, 198.855536543, 1318.34521974
1270.60893462, 196.869632227, 1316.56454964
1264.65121883, 194.88372791, 1314.78387954
1258.69350304, 192.897823594, 1313.00320943
1252.78755457, 190.929174446, 1311.22253933
1246.96373539, 188.987900461, 1309.44186923
1241.13991622, 187.046626477, 1307.66119913
1235.31609704, 185.105352492, 1305.88052903
1229.49227786, 183.164078508, 1304.09985892
1223.66845869, 181.222804523, 1302.31918882
1217.94668951, 179.315552317, 1300.53851872
1212.25673437, 177.418905879, 1298.75784862
1206.56677923, 175.522259441, 1296.97717852
1200.87682409, 173.625613003, 1295.19650841
1195.18686895, 171.728966565, 1293.41583831
1189.50363432, 169.834560031, 1291.63516821
1183.94759081, 167.98254553, 1289.85449811
1178.39154731, 166.130531029, 1288.07382801
1172.83550381, 164.278516528, 1286.2931579
1167.2794603, 162.426502027, 1284.5124878
1161.7234168, 160.574487526, 1282.7318177
1156.20039277, 158.73347887, 1280.9511476
1150.77823793, 156.926091338, 1279.1704775
1145.35608309, 155.118703805, 1277.38980739
1139.93392824, 153.311316272, 1275.60913729
1134.5117734, 151.503928739, 1273.82846719
1129.08961856, 149.696541206, 1272.04779709
1123.71404757, 147.904681512, 1270.26712698
1118.42579158, 146.141926992, 1268.48645688
1113.13753558, 144.379172473, 1266.70578678
1107.84927959, 142.616417954, 1264.92511668
1102.5610236, 140.853663435, 1263.14444658
1097.27276761, 139.090908916, 1261.36377647
1092.03137375, 137.34377543, 1259.58310637
1086.87699615, 135.625648333, 1257.80243627
1081.72261855, 133.907521237, 1256.02176617
1076.56824094, 132.189394141, 1254.24109607
1071.41386334, 130.471267044, 1252.46042596
1066.25948574, 128.753139948, 1250.67975586
1061.1384104, 127.046114407, 1248.89908576
1056.11791911, 125.372618507, 1247.11841566
1051.09742782, 123.699122607, 1245.33774556
1046.07693653, 122.025626707, 1243.55707545
1041.05644524, 120.352130807, 1241.77640535
1036.03595395, 118.678634907, 1239.99573525
1031.02074491, 117.006899517, 1238.21506515
1026.13414244, 115.378034488, 1236.43439505
1021.24753998, 113.749169459, 1234.65372494
1016.36093751, 112.12030443, 1232.87305484
659.753735318, 110.686111865, 1231.09238474
656.699604195, 109.569050052, 1229.31171464
653.6391907, 108.464818945, 1227.53104453
650.578717977, 107.360708272, 1225.75037443
647.51773222, 106.257608903, 1223.96970433
644.450689732, 105.166447333, 1222.18903423
641.383647244, 104.075285762, 1220.40836413
638.315336936, 102.986506976, 1218.62769402
635.241404553, 101.908295779, 1216.84702392
632.167472171, 100.830084583, 1215.06635382
629.091339236, 99.7558690335, 1213.28568372
626.010273259, 98.6906102216, 1211.50501362
622.929207281, 97.6253514098, 1209.72434351
619.844776848, 96.5659405859, 1207.94367341
616.756261603, 95.5136288742, 1206.16300331
613.667746359, 94.4613171625, 1204.38233321
610.574486999, 93.4169530372, 1202.60166311
607.478240987, 92.3775919025, 1200.820993
604.381994975, 91.3382307677, 1199.0403229
601.279323638, 90.3091592874, 1197.2596528
598.174991015, 89.2827475947, 1195.4789827
595.070658392, 88.2563359019, 1193.6983126
591.95800668, 87.242805316, 1191.91764249
588.845309093, 86.2293454377, 1190.13697239
585.73074464, 85.2186511456, 1188.35630229
582.609306021, 84.2181380231, 1186.57563219
579.487867401, 83.2176249006, 1184.79496208
576.362343899, 82.2229658703, 1183.01429198
573.231865906, 81.2354062938, 1181.23362188
570.101387914, 80.2478467173, 1179.45295178
566.964228848, 79.2694746627, 1177.67228168
563.824335931, 78.2948624086, 1175.89161157
560.684443013, 77.3202501544, 1174.11094147
557.534877175, 76.3584167918, 1172.33027137
554.385181297, 75.3967548397, 1170.54960127
551.232605752, 74.4387648351, 1168.76893117
548.072752332, 73.490054284, 1166.98826106
544.912898913, 72.5413437328, 1165.20759096
541.746717032, 71.6004034002, 1163.42692086
538.576316284, 70.6646434303, 1161.64625076
535.405915536, 69.7288834603, 1159.86558066
532.225218294, 68.8052465943, 1158.08491055
529.043820719, 67.8824344278, 1156.30424045
525.859097004, 66.9634118372, 1154.52357035
522.666331236, 66.0535514214, 1152.74290025
519.473565467, 65.1436910056, 1150.96223015
516.272874635, 64.2424925052, 1149.18156004
513.068261996, 63.3455800886, 1147.40088994
509.862843718, 62.4495171855, 1145.62021984
506.645948146, 61.5655558656, 1143.83954974
503.429052574, 60.6815945457, 1142.05887963
500.206005676, 59.803882296, 1140.27820953
496.976362996, 58.9328703499, 1138.49753943
493.746720315, 58.0618584037, 1136.71686933
490.504873638, 57.202761474, 1134.93619923
487.261966748, 56.3446997304, 1133.15552912
484.013859002, 55.4915353025, 1131.37485902
480.757199989, 54.6464227098, 1129.59418892
477.500540975, 53.8013101171, 1127.81351882
474.231639763, 52.9672978292, 1126.03284872
470.96069789, 52.1351359944, 1124.25217861
467.684460488, 51.307597137, 1122.47150851
464.398684266, 50.4883858271, 1120.69083841
461.112908044, 49.6691745172, 1118.91016831
457.813594359, 48.8613308068, 1117.12949821
454.512398565, 48.0550679142, 1115.3488281
451.20448514, 47.2542455435, 1113.568158
447.887298486, 46.4609333094, 1111.7874879
444.570111832, 45.6676210753, 1110.0068178
441.236561175, 44.8870485389, 1108.2261477
437.902738794, 44.1066874221, 1106.44547759
434.559093943, 43.3336914011, 1104.66480749
431.208002776, 42.5662784516, 1102.88413739
427.853757813, 41.801140463, 1101.10346729
424.48471224, 41.0466772722, 1099.32279719
421.115666666, 40.2922140813, 1097.54212708
417.731613841, 39.5481692643, 1095.76145698
414.343912098, 38.8066573008, 1093.98078688
410.947377557, 38.0710405653, 1092.20011678
407.540274292, 37.3424779263, 1090.41944667
404.130585192, 36.6155769053, 1088.63877657
400.703327867, 35.8999631949, 1086.85810647
397.276070542, 35.1843494845, 1085.07743637
393.831540174, 34.4794056753, 1083.29676627
390.38331616, 33.7767437729, 1081.51609616
386.923261248, 33.0810987246, 1079.73542606
383.453205976, 32.3913848321, 1077.95475596
379.976731576, 31.7053340205, 1076.17408586
376.483981751, 31.0285710801, 1074.39341576
372.990126191, 30.3524137397, 1072.61274565
369.47373501, 29.6886005623, 1070.83207555
365.957343829, 29.0247873849, 1069.05140545
362.420433633, 28.3717727913, 1067.27073535
358.879435928, 27.7209091563, 1065.49006525
355.321918658, 27.0783907879, 1063.70939514
351.755287182, 26.44047666, 1061.92872504
348.175862813, 25.8087606573, 1060.14805494
344.58250316, 25.1837962554, 1058.36738484
340.979762483, 24.5631917974, 1056.58671474
337.358537709, 23.9511776637, 1054.80604463
333.730957721, 23.3419969325, 1053.02537453
330.080685045, 22.7429331062, 1051.24470443
326.426614804, 22.1454909028, 1049.46403433
322.746016825, 21.559376043, 1047.68336422
319.063637558, 20.973989435, 1045.90269412
315.351365789, 20.4008245622, 1044.12202402
311.638695501, 19.8278157726, 1042.34135392
307.893339246, 19.2676006841, 1040.56068382
304.147982991, 18.7073855956, 1038.78001371
300.368278044, 18.1600284638, 1036.99934361
296.588329154, 17.6127627172, 1035.21867351
292.772218184, 17.0784369431, 1033.43800341
288.954902083, 16.5445235824, 1031.65733331
285.100872006, 16.0231575796, 1029.8766632
281.243320786, 15.5029412275, 1028.0959931
277.349628887, 14.9945251661, 1026.315323
273.448745833, 14.4883458363, 1024.5346529
269.513422827, 13.9928787779, 1022.7539828
265.565733698, 13.5010793076, 1020.97331269
261.586745873, 13.0185626195, 1019.19264259
257.588472393, 12.5414913264, 1017.41197249
253.563621034, 12.0719242747, 1015.63130239
249.510564233, 11.6099320097, 1013.85063229
245.437496108, 11.1533138832, 1012.06996218
241.325004636, 10.7067573395, 1010.28929208
237.201195308, 10.2630892183, 1008.50862198
233.024084925, 9.83232970755, 1006.72795188
228.832990025, 9.40478300853, 1004.94728177
224.599305325, 8.98701403004, 1003.16661167
220.334545076, 8.57600038594, 1001.38594157
216.041291248, 8.17118077813, 999.605271468
211.695909738, 7.7770765559, 997.824601366
207.328796278, 7.38731419855, 996.043931264
202.905805424, 7.00839321258, 994.263261162
198.445436933, 6.63630991292, 992.48259106
193.951656904, 6.27033871164, 990.701920958
189.388392838, 5.91632801557, 988.921250856
184.791331574, 5.56784104316, 987.140580754
180.142220132, 5.227768241, 985.359910652
175.424058113, 4.89816141119, 983.57924055
170.662267923, 4.57489959497, 981.798570448
165.836368791, 4.2607249359, 980.017900345
160.930123332, 3.95717918888, 978.237230243
155.966734074, 3.66083036144, 976.456560141
150.937786852, 3.37255379512, 974.675890039
145.799348114, 3.09678909186, 972.895219937
140.584781163, 2.82910759682, 971.114549835
135.286855861, 2.56996681902, 969.333879733
129.889324956, 2.32053637845, 967.553209631
124.355072845, 2.08335253567, 965.772539529
118.705735827, 1.85565661615, 963.991869427
112.927598566, 1.63794005926, 962.211199325
107.004205211, 1.43070756074, 960.430529223
100.915573322, 1.23447834846, 958.64985912
94.6371307373, 1.04978752136, 956.869189018
