################################################################################
# config_name = BJ_MIT.properties.conf
# mu_0 = 2700.0
# quarks_eos_file_name = ../workspace.eos/eos.quarks.mit/mit_bag_model_B_110.csv
# hadrons_eos_file_name = ../workspace.eos/eos.hadron.Bethe_Johnson/bethe_johnson.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=0.0, sup_limit=2735.758620999)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=956.8691890184, sup_limit=4197.316719246667)
#
# Range = EoSRange(inf_limit=956.8691890184, sup_limit=2735.758620999)
#
# Transition pressure (hadrons) = [ 5.27970108]
# Transition pressure (quarks) = [ 5.27970108]
#
################################################################################
# energy density [MeV fm-3], pressure [MeV fm-3], chem_potential [fm-3]
3190.78638899, 916.928816674, 1702.96996179
3177.89342422, 912.631160481, 1701.18929169
3165.10749591, 908.369178282, 1699.40862159
3152.3215676, 904.107196083, 1697.62795148
3139.5356393, 899.845213884, 1695.84728138
3126.86637078, 895.622123595, 1694.06661128
3114.21434531, 891.40478177, 1692.28594118
3101.56231983, 887.187439944, 1690.50527108
3088.97967805, 882.993226017, 1688.72460097
3076.46153171, 878.820510569, 1686.94393087
3063.94338536, 874.647795122, 1685.16326077
3051.44416891, 870.481388542, 1683.38259067
3039.05987276, 866.35328392, 1681.60192057
3026.67557661, 862.225179298, 1679.82125046
3014.29128046, 858.097074675, 1678.04058036
3002.00610138, 854.002021893, 1676.25991026
2989.755693, 849.918564441, 1674.47924016
2977.50528462, 845.835106988, 1672.69857006
2965.29698355, 841.76568153, 1670.91789995
2953.18049437, 837.726851802, 1669.13722985
2941.06400519, 833.688022074, 1667.35655975
2928.947516, 829.649192346, 1665.57588965
2916.94660891, 825.648874571, 1663.79521955
2904.96399235, 821.654651593, 1662.01454944
2892.98137579, 817.660428615, 1660.23387934
2881.05052998, 813.683471064, 1658.45320924
2869.20180489, 809.733901997, 1656.67253914
2857.35307979, 805.78433293, 1654.89186903
2845.5043547, 801.834763863, 1653.11119893
2833.77391304, 797.924622081, 1651.33052883
2822.05902261, 794.019664498, 1649.54985873
2810.34413217, 790.114706916, 1647.76918863
2798.67670977, 786.225563904, 1645.98851852
2787.09579823, 782.365242879, 1644.20784842
2775.5148867, 778.504921853, 1642.42717832
2763.93397516, 774.644600828, 1640.64650822
2752.45976597, 770.819888382, 1638.86583812
2741.01262661, 767.004209223, 1637.08516801
2729.56548724, 763.188530064, 1635.30449791
2718.14692543, 759.382367533, 1633.52382781
2706.83375526, 755.611299421, 1631.74315771
2695.52058509, 751.840231309, 1629.96248761
2684.20741492, 748.069163198, 1628.1818175
2672.97467962, 744.32490708, 1626.4011474
2661.79539602, 740.598467957, 1624.6204773
2650.61611241, 736.872028834, 1622.8398072
2639.4368288, 733.145589711, 1621.0591371
2628.38598099, 729.461968048, 1619.27846699
2617.34056295, 725.780156472, 1617.49779689
2606.2951449, 722.098344897, 1615.71712679
2595.28837086, 718.429422691, 1613.93645669
2584.37679107, 714.792251395, 1612.15578658
2573.46521128, 711.155080099, 1610.37511648
2562.55363149, 707.517908803, 1608.59444638
2551.72081522, 703.906975801, 1606.81377628
2540.94317023, 700.314422049, 1605.03310618
2530.16552525, 696.721868298, 1603.25243607
2519.38788027, 693.129314546, 1601.47176597
2508.72495621, 689.575010527, 1599.69109587
2498.08120355, 686.027098329, 1597.91042577
2487.43745088, 682.479186132, 1596.12975567
2476.80633056, 678.935482925, 1594.34908556
2466.29648487, 675.432184879, 1592.56841546
2455.78663918, 671.928886834, 1590.78774536
2445.27679349, 668.425588789, 1589.00707526
2434.80709982, 664.935679595, 1587.22640516
2424.43110371, 661.477014224, 1585.44573505
2414.0551076, 658.018348853, 1583.66506495
2403.67911148, 654.559683483, 1581.88439485
2393.36646316, 651.122131159, 1580.10372475
2383.12437924, 647.70809803, 1578.32305465
2372.88229532, 644.294064901, 1576.54238454
2362.6402114, 640.880031771, 1574.76171444
2352.48014909, 637.49334876, 1572.98104434
2342.37190555, 634.12394469, 1571.20037424
2332.26366201, 630.754540621, 1569.41970413
2322.15541847, 627.385136551, 1567.63903403
2312.14338686, 624.047799001, 1565.85836393
2302.1690282, 620.723018063, 1564.07769383
2292.19466953, 617.398237125, 1562.29702373
2282.22031086, 614.073456187, 1560.51635362
2272.35169679, 610.783927686, 1558.73568352
2262.51125926, 607.50379201, 1556.95501342
2252.67082173, 604.223656333, 1555.17434332
2242.8303842, 600.943520657, 1553.39367322
2233.10041017, 597.700184906, 1551.61300311
2223.39385702, 594.464652017, 1549.83233301
2213.68730387, 591.229119129, 1548.05166291
2203.98075072, 587.993586241, 1546.27099281
2194.38455038, 584.794850125, 1544.49032271
2184.81189904, 581.603966345, 1542.7096526
2175.2392477, 578.413082565, 1540.9289825
2165.66659635, 575.222198785, 1539.1483124
2156.19914807, 572.066382691, 1537.3676423
2146.76034516, 568.920115053, 1535.5869722
2137.32154224, 565.773847414, 1533.80630209
2127.88273933, 562.627579776, 1532.02563199
2118.538975, 559.512995224, 1530.24496189
2109.23407786, 556.411367772, 1528.46429179
2099.92918071, 553.30974032, 1526.68362168
2090.62428356, 550.208112867, 1524.90295158
2081.39898413, 547.133018098, 1523.12228148
2072.22797972, 544.076021488, 1521.34161138
2063.05697532, 541.019024879, 1519.56094128
2053.88597091, 537.962028269, 1517.78027117
2044.77378488, 534.924631835, 1515.99960107
2035.73667953, 531.912253571, 1514.21893097
2026.69957419, 528.899875307, 1512.43826087
2017.66246884, 525.887497043, 1510.65759077
2008.65791124, 522.885970414, 1508.87692066
1999.75467093, 519.918223645, 1507.09625056
1990.85143063, 516.950476876, 1505.31558046
1981.94819032, 513.982730107, 1503.53491036
1973.04562325, 511.01520775, 1501.75424026
1964.27626208, 508.092087361, 1499.97357015
1955.50690091, 505.168966971, 1498.19290005
1946.73753974, 502.245846581, 1496.41222995
1937.96817857, 499.322726191, 1494.63155985
1929.29573386, 496.431914331, 1492.85088975
1920.66025365, 493.55342573, 1491.07021964
1912.02477343, 490.674937128, 1489.28954954
1903.38929321, 487.796448527, 1487.50887944
1894.8071978, 484.935748598, 1485.72820934
1886.30564572, 482.101886195, 1483.94753923
1877.80409365, 479.268023791, 1482.16686913
1869.30254157, 476.434161388, 1480.38619903
1860.80474481, 473.601550914, 1478.60552893
1852.43704228, 470.812326046, 1476.82485883
1844.06933974, 468.023101179, 1475.04418872
1835.70163721, 465.233876311, 1473.26351862
1827.33393468, 462.444651444, 1471.48284852
1819.04804308, 459.68268674, 1469.70217842
1810.81423999, 456.938078947, 1467.92150832
1802.58043689, 454.193471155, 1466.14083821
1794.3466338, 451.448863363, 1464.36016811
1786.13240008, 448.71078021, 1462.57949801
1778.0324772, 446.010812782, 1460.79882791
1769.93255432, 443.310845354, 1459.01815781
1761.83263144, 440.610877926, 1457.2374877
1753.73270855, 437.910910498, 1455.4568176
1745.7174476, 435.239158327, 1453.6761475
1737.75142757, 432.583815998, 1451.8954774
1729.78540755, 429.928473668, 1450.1148073
1721.81938753, 427.273131339, 1448.33413719
1713.8624623, 424.620821293, 1446.55346709
1706.0302992, 422.010104618, 1444.77279699
1698.1981361, 419.399387944, 1442.99212689
1690.36597301, 416.788671269, 1441.21145678
1682.53380991, 414.177954594, 1439.43078668
1674.76215144, 411.587398884, 1437.65011658
1667.06391803, 409.021310272, 1435.86944648
1659.36568462, 406.45522166, 1434.08877638
1651.66745121, 403.889133047, 1432.30810627
1643.9692178, 401.323044435, 1430.52743617
1636.37568698, 398.791866626, 1428.74676607
1628.81131058, 396.27041003, 1426.96609597
1621.24693418, 393.748953434, 1425.18542587
1613.68255778, 391.227496837, 1423.40475576
1606.12590593, 388.708614966, 1421.62408566
1598.69542866, 386.231789209, 1419.84341556
1591.26495139, 383.754963451, 1418.06274546
1583.83447412, 381.278137694, 1416.28207536
1576.40399685, 378.801311937, 1414.50140525
1569.01055034, 376.33683118, 1412.72073515
1561.71394641, 373.904636249, 1410.94006505
1554.41734248, 371.472441318, 1409.15939495
1547.12073855, 369.040246387, 1407.37872485
1539.82413462, 366.608051456, 1405.59805474
1532.58607578, 364.19536705, 1403.81738464
1525.42337987, 361.80779757, 1402.03671454
1518.26068395, 359.420228091, 1400.25604444
1511.09798804, 357.032658611, 1398.47537433
1503.93529212, 354.645089132, 1396.69470423
1496.84457921, 352.281515119, 1394.91403413
1489.81575794, 349.938572649, 1393.13336403
1482.78693668, 347.595630179, 1391.35269393
1475.75811541, 345.252687709, 1389.57202382
1468.72929415, 342.909745239, 1387.79135372
1461.77760361, 340.592519124, 1386.01068362
1454.88265678, 338.294211549, 1384.23001352
1447.98770994, 335.995903974, 1382.44934342
1441.09276311, 333.697596399, 1380.66867331
1434.19781627, 331.399288824, 1378.88800321
1427.37659505, 329.125550803, 1377.10733311
1420.61555169, 326.871867711, 1375.32666301
1413.85450832, 324.618184619, 1373.54599291
1407.09346495, 322.364501527, 1371.7653228
1400.33242159, 320.110818435, 1369.9846527
1393.63281886, 317.877616458, 1368.2039826
1387.0056653, 315.668565274, 1366.4233125
1380.37851175, 313.45951409, 1364.6426424
1373.7513582, 311.250462906, 1362.86197229
1367.12420465, 309.041411722, 1361.08130219
1360.53706044, 306.845696987, 1359.30063209
1354.04378708, 304.681272531, 1357.51996199
1347.55051371, 302.516848076, 1355.73929188
1341.05724034, 300.35242362, 1353.95862178
1334.56396698, 298.187999164, 1352.17795168
1328.07981309, 296.026614537, 1350.39728158
1321.72043654, 293.906822352, 1348.61661148
1315.36105999, 291.787030168, 1346.83594137
1309.00168343, 289.667237983, 1345.05527127
1302.64230688, 287.547445799, 1343.27460117
1296.28293033, 285.427653614, 1341.49393107
1290.02587503, 283.341968515, 1339.71326097
1283.80039017, 281.266806896, 1337.93259086
1277.57490531, 279.191645277, 1336.15192076
1271.34942046, 277.116483658, 1334.37125066
1265.1239356, 275.041322039, 1332.59058056
1258.94993375, 272.983321074, 1330.80991046
1252.8583363, 270.952786655, 1329.02924035
1246.76673885, 268.922252235, 1327.24857025
1240.6751414, 266.891717816, 1325.46790015
1234.58354395, 264.861183396, 1323.68723005
1228.4919465, 262.830648976, 1321.90655995
1222.524365, 260.841453566, 1320.12588984
1216.56664947, 258.855546496, 1318.34521974
1210.60893394, 256.869639425, 1316.56454964
1204.65121841, 254.883732354, 1314.78387954
1198.69350288, 252.897825284, 1313.00320943
1192.78755457, 250.929174446, 1311.22253933
1186.96373539, 248.987900461, 1309.44186923
1181.13991622, 247.046626477, 1307.66119913
1175.31609704, 245.105352492, 1305.88052903
1169.49227786, 243.164078508, 1304.09985892
1163.66845869, 241.222804523, 1302.31918882
1157.94668951, 239.315552317, 1300.53851872
1152.25673437, 237.418905879, 1298.75784862
1146.56677923, 235.522259441, 1296.97717852
1140.87682409, 233.625613003, 1295.19650841
1135.18686895, 231.728966565, 1293.41583831
1129.50363432, 229.834560031, 1291.63516821
1123.94759081, 227.98254553, 1289.85449811
1118.39154731, 226.130531029, 1288.07382801
1112.83550381, 224.278516528, 1286.2931579
1107.2794603, 222.426502027, 1284.5124878
1101.7234168, 220.574487526, 1282.7318177
1096.20039277, 218.73347887, 1280.9511476
1090.77823793, 216.926091338, 1279.1704775
1085.35608309, 215.118703805, 1277.38980739
1079.93392824, 213.311316272, 1275.60913729
1074.5117734, 211.503928739, 1273.82846719
1069.08961856, 209.696541206, 1272.04779709
1063.71404757, 207.904681512, 1270.26712698
1058.42579158, 206.141926992, 1268.48645688
1053.13753558, 204.379172473, 1266.70578678
1047.84927959, 202.616417954, 1264.92511668
1042.5610236, 200.853663435, 1263.14444658
1037.27276761, 199.090908916, 1261.36377647
1032.03136889, 197.343775868, 1259.58310637
1026.87698152, 195.625650022, 1257.80243627
1021.72259415, 193.907524176, 1256.02176617
1016.56820678, 192.18939833, 1254.24109607
1011.41381941, 190.471272484, 1252.46042596
1006.25943204, 188.753146638, 1250.67975586
1001.13834993, 187.046121731, 1248.89908576
996.11785855, 185.372624603, 1247.11841566
991.097367166, 183.699127475, 1245.33774556
986.076875783, 182.025630347, 1243.55707545
981.056384399, 180.352133219, 1241.77640535
976.035893016, 178.678636092, 1239.99573525
971.020683925, 177.006899522, 1238.21506515
966.134091165, 175.378034491, 1236.43439505
961.247498405, 173.749169461, 1234.65372494
956.360905645, 172.120304431, 1232.87305484
951.474312885, 170.491439401, 1231.09238474
946.587720125, 168.862574371, 1229.31171464
941.701127365, 167.233709341, 1227.53104453
936.910562872, 165.636853528, 1225.75037443
932.157854911, 164.052616785, 1223.96970433
927.40514695, 162.468380043, 1222.18903423
922.652438989, 160.8841433, 1220.40836413
917.899731028, 159.299906558, 1218.62769402
913.147023067, 157.715669816, 1216.84702392
908.431382123, 156.143789597, 1215.06635382
903.812564557, 154.604186066, 1213.28568372
899.193746991, 153.064582536, 1211.50501362
894.574929425, 151.524979005, 1209.72434351
889.956111859, 149.985375475, 1207.94367341
885.337294294, 148.445771944, 1206.16300331
880.718476728, 146.906168414, 1204.38233321
876.195067742, 145.398365153, 1202.60166311
871.710142868, 143.90338865, 1200.820993
867.225217995, 142.408412148, 1199.0403229
862.740293122, 140.913435646, 1197.2596528
858.255368248, 139.418459144, 1195.4789827
853.770443375, 137.923482641, 1193.6983126
849.287968761, 136.429323143, 1191.91764249
844.936941775, 134.978979662, 1190.13697239
840.585914789, 133.528636181, 1188.35630229
836.234887803, 132.078292699, 1186.57563219
831.883860817, 130.627949218, 1184.79496208
827.532833831, 129.177605737, 1183.01429198
823.181806845, 127.727262255, 1181.23362188
818.855868505, 126.285281872, 1179.45295178
814.638726282, 124.879567798, 1177.67228168
810.42158406, 123.473853724, 1175.89161157
806.204441837, 122.06813965, 1174.11094147
801.987299615, 120.662425575, 1172.33027137
797.770157392, 119.256711501, 1170.54960127
793.55301517, 117.850997427, 1168.76893117
789.364343528, 116.454773846, 1166.98826106
785.281095713, 115.093691566, 1165.20759096
781.197847899, 113.732609285, 1163.42692086
777.114600084, 112.371527005, 1161.64625076
773.03135227, 111.010444725, 1159.86558066
768.948104455, 109.649362444, 1158.08491055
764.864856641, 108.288280164, 1156.30424045
760.793156033, 106.931046642, 1154.52357035
756.843803131, 105.61459536, 1152.74290025
752.894450229, 104.298144079, 1150.96223015
748.945097327, 102.981692798, 1149.18156004
744.995744425, 101.665241517, 1147.40088994
741.046391523, 100.348790236, 1145.62021984
737.097038621, 99.0323389544, 1143.83954974
733.147685719, 97.7158876732, 1142.05887963
729.30539984, 96.4351256507, 1140.27820953
725.489938767, 95.163305293, 1138.49753943
721.674477694, 93.8914849353, 1136.71686933
717.859016621, 92.6196645777, 1134.93619923
714.043555548, 91.34784422, 1133.15552912
710.228094475, 90.0760238623, 1131.37485902
706.412633402, 88.8042035046, 1129.59418892
702.64317592, 87.5477176772, 1127.81351882
698.961610447, 86.3205291861, 1126.03284872
695.280044973, 85.093340695, 1124.25217861
691.5984795, 83.866152204, 1122.47150851
687.916914027, 82.6389637129, 1120.69083841
684.235348554, 81.4117752218, 1118.91016831
680.55378308, 80.1845867307, 1117.12949821
676.872217607, 78.9573982396, 1115.3488281
673.285420125, 77.7618000177, 1113.568158
669.737747572, 76.57924344, 1111.7874879
666.19007502, 75.3966868623, 1110.0068178
662.642402467, 74.2141302847, 1108.2261477
659.094729915, 73.031573707, 1106.44547759
655.547057362, 71.8490171293, 1104.66480749
651.999384809, 70.6664605516, 1102.88413739
648.451712257, 69.4839039739, 1101.10346729
645.02200973, 68.3406704277, 1099.32279719
641.608230103, 67.2027448802, 1097.54212708
638.194450476, 66.0648193327, 1095.76145698
634.780670849, 64.9268937852, 1093.98078688
631.366891223, 63.7889682377, 1092.20011678
627.953111596, 62.6510426902, 1090.41944667
624.539331969, 61.5131171427, 1088.63877657
621.125552342, 60.3751915951, 1086.85810647
617.825724565, 59.275248577, 1085.07743637
614.545849504, 58.181956108, 1083.29676627
611.265974443, 57.0886636389, 1081.51609616
607.986099382, 55.9953711698, 1079.73542606
604.70622432, 54.9020787008, 1077.95475596
601.426349259, 53.8087862317, 1076.17408586
598.146474198, 52.7154937626, 1074.39341576
594.866599137, 51.6222012935, 1072.61274565
591.667574111, 50.5558588579, 1070.83207555
588.521595187, 49.5071984666, 1069.05140545
585.375616263, 48.4585380754, 1067.27073535
582.22963734, 47.4098776841, 1065.49006525
579.083658416, 46.3612172928, 1063.70939514
575.937679493, 45.3125569016, 1061.92872504
572.791700569, 44.2638965103, 1060.14805494
569.645721645, 43.2152361191, 1058.36738484
566.516382506, 42.1721222124, 1056.58671474
563.504300532, 41.168095207, 1054.80604463
560.492218558, 40.1640682016, 1053.02537453
557.480136585, 39.1600411962, 1051.24470443
554.468054611, 38.1560141908, 1049.46403433
551.455972637, 37.1519871854, 1047.68336422
548.443890663, 36.14796018, 1045.90269412
545.43180869, 35.1439331746, 1044.12202402
542.419726716, 34.1399061692, 1042.34135392
539.460566969, 33.1535192851, 1040.56068382
536.582388164, 32.1941258161, 1038.78001371
533.704209358, 31.2347323471, 1036.99934361
530.826030552, 30.2753388782, 1035.21867351
527.947851746, 29.3159454092, 1033.43800341
525.069672941, 28.3565519402, 1031.65733331
522.191494135, 27.3971584712, 1029.8766632
519.313315329, 26.4377650022, 1028.0959931
516.435136523, 25.4783715333, 1026.315323
513.610179256, 24.5367192774, 1024.5346529
510.865897014, 23.6219595477, 1022.7539828
508.121614771, 22.707199818, 1020.97331269
505.377332529, 21.7924400883, 1019.19264259
502.633050286, 20.8776803586, 1017.41197249
499.888768044, 19.9629206289, 1015.63130239
497.144485802, 19.0481608992, 1013.85063229
494.400203559, 18.1334011695, 1012.06996218
491.655921317, 17.2186414398, 1010.28929208
488.926284866, 16.3087635706, 1008.50862198
486.31590987, 15.4386384338, 1006.72795188
483.705534875, 14.568513297, 1004.94728177
481.095159879, 13.6983881602, 1003.16661167
478.484784884, 12.8282630234, 1001.38594157
475.874409888, 11.9581378866, 999.605271468
473.264034893, 11.0880127498, 997.824601366
470.653659897, 10.217887613, 996.043931264
468.043284902, 9.34776247621, 994.263261162
465.432909906, 8.4776373394, 992.48259106
462.890327547, 7.63010968115, 990.701920958
460.413859169, 6.80461969705, 988.921250856
457.937390791, 5.97912971294, 987.140580754
180.142220132, 5.227768241, 985.359910652
175.424058113, 4.89816141119, 983.57924055
170.662267923, 4.57489959497, 981.798570448
165.836368791, 4.2607249359, 980.017900345
160.930123332, 3.95717918888, 978.237230243
155.966734074, 3.66083036144, 976.456560141
150.937786852, 3.37255379512, 974.675890039
145.799348114, 3.09678909186, 972.895219937
140.584781163, 2.82910759682, 971.114549835
135.286855861, 2.56996681902, 969.333879733
129.889324956, 2.32053637845, 967.553209631
124.355072845, 2.08335253567, 965.772539529
118.705735827, 1.85565661615, 963.991869427
112.927598566, 1.63794005926, 962.211199325
107.004205211, 1.43070756074, 960.430529223
100.915573322, 1.23447834846, 958.64985912
94.6371307373, 1.04978752136, 956.869189018
